,method,image_id,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP+backward (CROWN-IBP),35,0.0,False,whitenoise,"[[128.36774, 122.2548, 143.40475, 136.20944], [128.36774, 122.2548, 143.40475, 136.20944]]",0.3878309726715088,0.011123895645141602,"[0.7363982122504477, 0.7363982122504477]",7.605552673339844e-05,"[0.7363982200622559, 0.7363982]",0.008997917175292969
1,IBP+backward (CROWN-IBP),35,0.0002,False,whitenoise,"[[127.42788, 121.54031, 142.40182, 135.33325], [129.94293, 122.72951, 144.8599, 136.67114]]",0.3670628070831299,0.011028766632080078,"[0.46581877613570594, 1]",7.605552673339844e-05,"[0.5730031728744507, 0.9130082]",0.008938789367675781
2,IBP+backward (CROWN-IBP),35,0.0004,False,whitenoise,"[[126.28382, 119.604996, 140.97887, 134.00708], [133.16922, 123.51781, 149.0437, 137.58525]]",0.34807801246643066,0.009512901306152344,"[0.15297512891287815, 1]",6.29425048828125e-05,"[0.3231002688407898, 1.0]",0.0077288150787353516
3,IBP+backward (CROWN-IBP),35,0.0006000000000000001,False,whitenoise,"[[124.42648, 117.39502, 138.95688, 132.31854], [137.746, 125.15425, 154.793, 139.50949]]",0.3610520362854004,0.011674880981445312,"[0.009959336832625046, 1]",8.106231689453125e-05,"[0.041670061647892, 1.0]",0.009329795837402344
4,IBP+backward (CROWN-IBP),35,0.0008,True,whitenoise,"[[121.60031, 114.65526, 135.70145, 130.39235], [143.35974, 128.24954, 161.25684, 142.94205]]",0.3660311698913574,0.0015790462493896484,"[0, 1]",0.0,"[0, 1]",0.0
5,IBP+backward (CROWN-IBP),35,0.001,True,whitenoise,"[[117.55458, 111.19147, 131.27863, 127.37194], [150.82648, 132.79338, 170.16049, 147.50433]]",0.35631799697875977,0.0013990402221679688,"[0, 1]",0.0,"[0, 1]",0.0
6,IBP+backward (CROWN-IBP),35,0.0012000000000000001,True,whitenoise,"[[112.26779, 106.3584, 126.12664, 123.79709], [160.12436, 138.60678, 181.23267, 153.87767]]",0.3578958511352539,0.001432180404663086,"[0, 1]",0.0,"[0, 1]",0.0
7,IBP+backward (CROWN-IBP),35,0.0014,True,whitenoise,"[[106.14419, 100.46176, 119.71528, 119.28723], [171.61977, 146.28384, 194.65053, 161.19278]]",0.35573506355285645,0.0014331340789794922,"[0, 1]",0.0,"[0, 1]",0.0
8,IBP+backward (CROWN-IBP),35,0.0016,True,whitenoise,"[[96.79298, 93.810486, 111.28244, 114.104324], [185.70854, 155.37021, 211.36748, 170.0438]]",0.3425629138946533,0.0013589859008789062,"[0, 1]",0.0,"[0, 1]",0.0
9,IBP+backward (CROWN-IBP),35,0.0018000000000000002,True,whitenoise,"[[78.99887, 86.39164, 95.84279, 107.87535], [200.98804, 166.78983, 229.35852, 180.68576]]",0.347301721572876,0.001531839370727539,"[0, 1]",0.0,"[0, 1]",0.0
10,IBP+backward (CROWN-IBP),35,0.002,True,whitenoise,"[[59.50929, 78.23183, 78.49373, 100.66614], [217.44646, 179.28615, 248.5639, 191.96399]]",0.3775019645690918,0.0013811588287353516,"[0, 1]",0.0,"[0, 1]",0.0
