,method,image_id,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP+backward (CROWN-IBP),33,0.0,False,whitenoise,"[[153.15761, 125.88055, 171.40768, 141.77983], [153.15761, 125.88055, 171.40768, 141.77983]]",0.33449792861938477,0.009546041488647461,"[0.7861822080465576, 0.7861822080465576]",6.318092346191406e-05,"[0.7861822247505188, 0.7861822]",0.007775068283081055
1,IBP+backward (CROWN-IBP),33,0.0002,False,whitenoise,"[[152.01578, 124.927246, 170.1792, 140.90051], [154.82922, 126.50039, 173.3034, 142.28983]]",0.3832509517669678,0.010552167892456055,"[0.4814704238792684, 1]",7.295608520507812e-05,"[0.61344313621521, 0.94891477]",0.008460044860839844
2,IBP+backward (CROWN-IBP),33,0.0004,False,whitenoise,"[[150.05064, 122.847626, 168.63235, 139.54024], [157.16821, 127.4489, 177.24988, 143.31369]]",0.3432788848876953,0.009690046310424805,"[0.1957029249215671, 1]",6.890296936035156e-05,"[0.40590110421180725, 1.0]",0.0077362060546875
3,IBP+backward (CROWN-IBP),33,0.0006000000000000001,False,whitenoise,"[[147.24213, 120.379974, 166.05093, 137.8105], [160.3742, 129.45992, 181.60043, 145.42444]]",0.3366551399230957,0.009573936462402344,"[0.04296412009441775, 1]",6.604194641113281e-05,"[0.16331686079502106, 1.0]",0.007759809494018555
4,IBP+backward (CROWN-IBP),33,0.0008,True,whitenoise,"[[143.13593, 117.0117, 161.87907, 135.57645], [165.31656, 133.15414, 187.34967, 149.51117]]",0.33814406394958496,0.0014121532440185547,"[0, 1]",0.0,"[0, 1]",0.0
5,IBP+backward (CROWN-IBP),33,0.001,True,whitenoise,"[[138.1556, 112.76845, 156.59729, 132.64906], [173.02765, 138.00977, 196.07455, 154.68822]]",0.4202852249145508,0.0015857219696044922,"[0, 1]",0.0,"[0, 1]",0.0
6,IBP+backward (CROWN-IBP),33,0.0012000000000000001,True,whitenoise,"[[131.64078, 107.51004, 150.15446, 128.29388], [182.25189, 144.12909, 207.10956, 160.88876]]",0.32744812965393066,0.0014748573303222656,"[0, 1]",0.0,"[0, 1]",0.0
7,IBP+backward (CROWN-IBP),33,0.0014,True,whitenoise,"[[123.78899, 101.75975, 142.06233, 123.68899], [192.75714, 151.88165, 219.1195, 168.86273]]",0.33354806900024414,0.0013740062713623047,"[0, 1]",0.0,"[0, 1]",0.0
8,IBP+backward (CROWN-IBP),33,0.0016,True,whitenoise,"[[112.4873, 94.71779, 130.96162, 117.93201], [207.55026, 162.22348, 236.16434, 178.36203]]",0.32150864601135254,0.00140380859375,"[0, 1]",0.0,"[0, 1]",0.0
9,IBP+backward (CROWN-IBP),33,0.0018000000000000002,True,whitenoise,"[[97.28511, 86.77974, 117.61142, 111.50831], [223.91861, 173.76344, 255.46405, 189.50253]]",0.35539984703063965,0.0013811588287353516,"[0, 1]",0.0,"[0, 1]",0.0
10,IBP+backward (CROWN-IBP),33,0.002,True,whitenoise,"[[74.220184, 77.20573, 96.74515, 102.54851], [242.71121, 189.4165, 256, 203.63658]]",0.3519270420074463,0.001461029052734375,"[0, 1]",0.0,"[0, 1]",0.0
