,method,image_id,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP+backward (CROWN-IBP),24,0.0,False,whitenoise,"[[128.32591, 123.74935, 145.94511, 138.38602], [128.32591, 123.74935, 145.94511, 138.38602]]",0.3750162124633789,0.011420965194702148,"[0.8135219637094794, 0.8135219637094794]",7.486343383789062e-05,"[0.8135219812393188, 0.813522]",0.009319782257080078
1,IBP+backward (CROWN-IBP),24,0.0002,False,whitenoise,"[[127.28585, 123.06012, 144.86293, 137.61392], [129.82959, 124.22628, 147.3301, 138.89857]]",0.365494966506958,0.010769128799438477,"[0.5168322262785776, 1]",7.796287536621094e-05,"[0.6549546718597412, 0.95890296]",0.008648157119750977
2,IBP+backward (CROWN-IBP),24,0.0004,False,whitenoise,"[[125.79646, 122.10791, 143.39087, 136.47781], [132.7524, 125.05982, 150.2424, 139.66151]]",0.3771841526031494,0.01041412353515625,"[0.21294720030747463, 1]",7.295608520507812e-05,"[0.4330403506755829, 1.0]",0.008402824401855469
3,IBP+backward (CROWN-IBP),24,0.0006000000000000001,False,whitenoise,"[[123.68955, 119.9382, 140.78659, 134.81929], [136.89069, 126.67589, 155.21152, 141.65921]]",0.34426116943359375,0.009665966033935547,"[0.03464505093874021, 1]",6.29425048828125e-05,"[0.12073243409395218, 1.0]",0.0078008174896240234
4,IBP+backward (CROWN-IBP),24,0.0008,True,whitenoise,"[[119.47282, 116.4087, 136.09308, 132.21582], [144.66956, 130.96118, 163.98328, 146.10461]]",0.33709096908569336,0.0013682842254638672,"[0, 1]",0.0,"[0, 1]",0.0
5,IBP+backward (CROWN-IBP),24,0.001,True,whitenoise,"[[113.297424, 111.01658, 129.5233, 127.73251], [155.64966, 137.05853, 176.5625, 152.34769]]",0.3605990409851074,0.0014452934265136719,"[0, 1]",0.0,"[0, 1]",0.0
6,IBP+backward (CROWN-IBP),24,0.0012000000000000001,True,whitenoise,"[[103.82213, 103.443405, 120.10124, 121.73334], [171.31271, 146.22758, 194.74893, 161.61584]]",0.3791770935058594,0.0015139579772949219,"[0, 1]",0.0,"[0, 1]",0.0
7,IBP+backward (CROWN-IBP),24,0.0014,True,whitenoise,"[[88.66347, 94.53899, 106.153885, 114.67053], [190.84329, 158.82059, 217.5279, 174.19664]]",0.3472719192504883,0.0014770030975341797,"[0, 1]",0.0,"[0, 1]",0.0
8,IBP+backward (CROWN-IBP),24,0.0016,True,whitenoise,"[[65.795044, 85.05244, 85.99582, 106.180046], [210.99086, 174.24881, 241.63039, 188.66013]]",0.34178996086120605,0.0013818740844726562,"[0, 1]",0.0,"[0, 1]",0.0
9,IBP+backward (CROWN-IBP),24,0.0018000000000000002,True,whitenoise,"[[38.32909, 73.446106, 61.19281, 95.16774], [233.54102, 192.20844, 256, 205.01163]]",0.35924506187438965,0.0015439987182617188,"[0, 1]",0.0,"[0, 1]",0.0
10,IBP+backward (CROWN-IBP),24,0.002,True,whitenoise,"[[7.9285355, 59.364044, 33.347824, 82.22547], [256, 211.98694, 256, 223.59575]]",0.35553789138793945,0.0014498233795166016,"[0, 1]",0.0,"[0, 1]",0.0
