,method,image_id,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP+backward (CROWN-IBP),12,0.0,False,whitenoise,"[[102.23519, 112.37963, 122.281425, 131.31543], [102.23519, 112.37963, 122.281425, 131.31543]]",0.34551239013671875,0.00966787338256836,"[0.8783433152528989, 0.8783433152528989]",6.413459777832031e-05,"[0.8783433437347412, 0.87834334]",0.00784611701965332
1,IBP+backward (CROWN-IBP),12,0.0002,False,whitenoise,"[[101.24846, 111.848755, 120.6435, 130.59187], [103.7275, 113.29712, 123.48828, 132.13124]]",0.37010622024536133,0.010774850845336914,"[0.5389178876424909, 1]",7.390975952148438e-05,"[0.7073085904121399, 0.9801234]",0.008671998977661133
2,IBP+backward (CROWN-IBP),12,0.0004,False,whitenoise,"[[99.535034, 110.57489, 118.19506, 128.79544], [107.04304, 114.83432, 126.42333, 134.21951]]",0.3665459156036377,0.009434700012207031,"[0.18011673718271573, 1]",6.318092346191406e-05,"[0.40509507060050964, 1.0]",0.007665157318115234
3,IBP+backward (CROWN-IBP),12,0.0006000000000000001,False,whitenoise,"[[96.66626, 108.28619, 114.60868, 126.08589], [113.68733, 117.77667, 132.91458, 137.79546]]",0.36810803413391113,0.009498834609985352,"[0.005293118762699945, 1]",6.508827209472656e-05,"[0.019918981939554214, 1.0]",0.007647991180419922
4,IBP+backward (CROWN-IBP),12,0.0008,True,whitenoise,"[[91.62754, 102.500275, 109.12812, 121.90804], [126.221664, 123.7221, 146.80708, 143.83365]]",0.3533351421356201,0.0013728141784667969,"[0, 1]",0.0,"[0, 1]",0.0
5,IBP+backward (CROWN-IBP),12,0.001,True,whitenoise,"[[80.66136, 94.07563, 98.77457, 115.35216], [145.5732, 134.16629, 169.04248, 154.0011]]",0.34630608558654785,0.0013499259948730469,"[0, 1]",0.0,"[0, 1]",0.0
6,IBP+backward (CROWN-IBP),12,0.0012000000000000001,True,whitenoise,"[[63.494694, 84.6687, 83.82369, 106.878845], [167.32666, 148.69037, 194.41226, 167.42984]]",0.34389686584472656,0.0014090538024902344,"[0, 1]",0.0,"[0, 1]",0.0
7,IBP+backward (CROWN-IBP),12,0.0014,True,whitenoise,"[[37.802864, 73.19771, 61.353436, 96.348946], [190.67628, 165.70328, 222.648, 182.37271]]",0.3448758125305176,0.0013689994812011719,"[0, 1]",0.0,"[0, 1]",0.0
8,IBP+backward (CROWN-IBP),12,0.0016,True,whitenoise,"[[10.079901, 59.889347, 36.554646, 81.55577], [215.57893, 184.86626, 253.60405, 199.87334]]",0.37651515007019043,0.0015969276428222656,"[0, 1]",0.0,"[0, 1]",0.0
9,IBP+backward (CROWN-IBP),12,0.0018000000000000002,True,whitenoise,"[[0, 45.786114, 9.595772, 67.344635], [242.5958, 205.17577, 256, 218.85098]]",0.37491893768310547,0.0015480518341064453,"[0, 1]",0.0,"[0, 1]",0.0
10,IBP+backward (CROWN-IBP),12,0.002,True,whitenoise,"[[0, 29.340225, 0, 51.67155], [256, 227.4486, 256, 240.5755]]",0.3701939582824707,0.0017247200012207031,"[0, 1]",0.0,"[0, 1]",0.0
