,method,image_id,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP+backward (CROWN-IBP),8,0.0,False,whitenoise,"[[118.94353, 129.8853, 145.06691, 146.09557], [118.94353, 129.8853, 145.06691, 146.09557]]",0.36512088775634766,0.009955883026123047,"[0.84027247164899, 0.84027247164899]",6.413459777832031e-05,"[0.8402724862098694, 0.8402725]",0.008044958114624023
1,IBP+backward (CROWN-IBP),8,0.0002,False,whitenoise,"[[117.36339, 129.4086, 143.43156, 145.5406], [120.15388, 130.6158, 146.31947, 146.78223]]",0.3759438991546631,0.010076284408569336,"[0.5653985598129946, 1]",6.890296936035156e-05,"[0.7067376375198364, 0.9358018]",0.008064985275268555
2,IBP+backward (CROWN-IBP),8,0.0004,False,whitenoise,"[[114.798325, 128.51602, 140.67368, 144.27484], [122.62984, 132.00668, 148.56662, 148.30164]]",0.38558411598205566,0.011566638946533203,"[0.25577486662724913, 1]",7.605552673339844e-05,"[0.48562151193618774, 1.0]",0.009427070617675781
3,IBP+backward (CROWN-IBP),8,0.0006000000000000001,False,whitenoise,"[[111.00546, 126.72652, 135.81177, 141.93088], [127.748314, 135.00299, 153.22192, 151.76692]]",0.3912959098815918,0.011301279067993164,"[0.03934104462837086, 1]",8.702278137207031e-05,"[0.13341781497001648, 1.0]",0.009202957153320312
4,IBP+backward (CROWN-IBP),8,0.0008,True,whitenoise,"[[105.87933, 121.91379, 128.86572, 137.84488], [138.0186, 140.30615, 164.16367, 157.7547]]",0.36589694023132324,0.00139617919921875,"[0, 1]",0.0,"[0, 1]",0.0
5,IBP+backward (CROWN-IBP),8,0.001,True,whitenoise,"[[96.669266, 115.12404, 118.80005, 132.14714], [154.70789, 148.74496, 182.42696, 167.05426]]",0.37111592292785645,0.001706838607788086,"[0, 1]",0.0,"[0, 1]",0.0
6,IBP+backward (CROWN-IBP),8,0.0012000000000000001,True,whitenoise,"[[82.26068, 105.884796, 105.221985, 125.0262], [174.0144, 161.08266, 204.96497, 179.51146]]",0.3719491958618164,0.0016117095947265625,"[0, 1]",0.0,"[0, 1]",0.0
7,IBP+backward (CROWN-IBP),8,0.0014,True,whitenoise,"[[63.970158, 96.13602, 88.46888, 115.92983], [195.21341, 176.95572, 229.84465, 193.91795]]",0.38114190101623535,0.0013928413391113281,"[0, 1]",0.0,"[0, 1]",0.0
8,IBP+backward (CROWN-IBP),8,0.0016,True,whitenoise,"[[36.35035, 84.48385, 63.908928, 104.18938], [219.46704, 196.87926, 256, 212.01915]]",0.34142184257507324,0.0014109611511230469,"[0, 1]",0.0,"[0, 1]",0.0
9,IBP+backward (CROWN-IBP),8,0.0018000000000000002,True,whitenoise,"[[1.9578857, 69.41104, 31.024578, 86.4537], [246.9875, 219.75415, 256, 232.87164]]",0.3807408809661865,0.001580953598022461,"[0, 1]",0.0,"[0, 1]",0.0
10,IBP+backward (CROWN-IBP),8,0.002,True,whitenoise,"[[0, 52.88647, 0, 70.25859], [256, 244.57222, 256, 256]]",0.3826160430908203,0.0016918182373046875,"[0, 1]",0.0,"[0, 1]",0.0
