,method,image_id,eps,fake_iou,perturbation,bounds_clip,ub_box,lb_box,gt,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,backward (CROWN),11,0.0,False,brightness,"[[206.99097, 118.01477, 228.82877, 136.16995], [206.99097, 118.01477, 228.82877, 136.16995]]","[206.99097, 118.01477, 228.82877, 136.16995]","[206.99097, 118.01477, 228.82877, 136.16995]",[206.43137 116.97885 228.18301 135.15408],0.397493839263916,0.01105809211730957,"[0.8474634091288576, 0.8474634091288576]",7.104873657226562e-05,"[0.8474634289741516, 0.8474634]",0.008977890014648438
1,backward (CROWN),11,0.002,False,brightness,"[[206.25851, 117.758766, 227.94843, 135.87337], [207.72232, 118.27683, 229.70361, 136.47069]]","[207.72232, 118.27683, 229.70361, 136.47069]","[206.25851, 117.758766, 227.94843, 135.87337]",[206.43137 116.97885 228.18301 135.15408],3.614874839782715,0.011298894882202148,"[0.6928614216949368, 1]",7.200241088867188e-05,"[0.7674713134765625, 0.9206543]",0.009207963943481445
2,backward (CROWN),11,0.004,False,brightness,"[[205.44792, 117.47919, 226.97649, 135.54895], [208.50543, 118.56758, 230.64124, 136.80017]]","[208.50543, 118.56758, 230.64124, 136.80017]","[205.44792, 117.47919, 226.97649, 135.54895]",[206.43137 116.97885 228.18301 135.15408],4.975237846374512,0.010358095169067383,"[0.5321415096369879, 1]",6.794929504394531e-05,"[0.6906800866127014, 0.9517934]",0.00839996337890625
3,backward (CROWN),11,0.006,False,brightness,"[[204.48007, 117.17531, 225.83527, 135.19745], [209.38258, 118.90427, 231.6965, 137.1744]]","[209.38258, 118.90427, 231.6965, 137.1744]","[204.48007, 117.17531, 225.83527, 135.19745]",[206.43137 116.97885 228.18301 135.15408],6.3451173305511475,0.009894847869873047,"[0.397674135687977, 1]",6.508827209472656e-05,"[0.6140578985214233, 0.9868364]",0.0080108642578125
4,backward (CROWN),11,0.008,False,brightness,"[[203.32501, 116.83805, 224.49275, 134.8074], [210.55824, 119.33858, 233.12009, 137.64073]]","[210.55824, 119.33858, 233.12009, 137.64073]","[203.32501, 116.83805, 224.49275, 134.8074]",[206.43137 116.97885 228.18301 135.15408],7.220331907272339,0.010408401489257812,"[0.26957017063106165, 1]",6.985664367675781e-05,"[0.5125248432159424, 1.0]",0.00832676887512207
5,backward (CROWN),11,0.01,False,brightness,"[[201.98042, 116.46384, 222.9496, 134.3766], [212.227, 119.98327, 235.13199, 138.3252]]","[212.227, 119.98327, 235.13199, 138.3252]","[201.98042, 116.46384, 222.9496, 134.3766]",[206.43137 116.97885 228.18301 135.15408],8.350515842437744,0.00970602035522461,"[0.15980799958136302, 1]",6.29425048828125e-05,"[0.37888169288635254, 1.0]",0.007878303527832031
6,backward (CROWN),11,0.012,False,brightness,"[[200.27043, 116.02286, 221.04308, 133.87415], [214.24231, 120.9262, 237.56622, 139.32579]]","[214.24231, 120.9262, 237.56622, 139.32579]","[200.27043, 116.02286, 221.04308, 133.87415]",[206.43137 116.97885 228.18301 135.15408],8.930609226226807,0.01019906997680664,"[0.07485288410453088, 1]",6.413459777832031e-05,"[0.2227340042591095, 1.0]",0.00836181640625
7,backward (CROWN),11,0.014,False,brightness,"[[198.21959, 115.48693, 218.7525, 133.2608], [216.51193, 122.079056, 240.27469, 140.50388]]","[216.51193, 122.079056, 240.27469, 140.50388]","[198.21959, 115.48693, 218.7525, 133.2608]",[206.43137 116.97885 228.18301 135.15408],10.374130010604858,0.011235713958740234,"[0.017613805202400936, 1]",7.200241088867188e-05,"[0.06337179988622665, 1.0]",0.009154081344604492
8,backward (CROWN),11,0.016,True,brightness,"[[195.5587, 114.92071, 215.7319, 132.60574], [219.60603, 123.57252, 243.63638, 141.96155]]","[219.60603, 123.57252, 243.63638, 141.96155]","[195.5587, 114.92071, 215.7319, 132.60574]",[206.43137 116.97885 228.18301 135.15408],12.089074850082397,0.0016880035400390625,"[0, 1]",0.0,"[0, 1]",0.0
9,backward (CROWN),11,0.018000000000000002,True,brightness,"[[191.62358, 114.15562, 211.24043, 131.69601], [223.15294, 125.60355, 247.80391, 143.87236]]","[223.15294, 125.60355, 247.80391, 143.87236]","[191.62358, 114.15562, 211.24043, 131.69601]",[206.43137 116.97885 228.18301 135.15408],14.772135972976685,0.002184152603149414,"[0, 1]",0.0,"[0, 1]",0.0
10,backward (CROWN),11,0.02,True,brightness,"[[186.38623, 113.23294, 205.28064, 130.58894], [227.53914, 128.37263, 252.97856, 146.3997]]","[227.53914, 128.37263, 252.97856, 146.3997]","[186.38623, 113.23294, 205.28064, 130.58894]",[206.43137 116.97885 228.18301 135.15408],17.049617290496826,0.0019390583038330078,"[0, 1]",0.0,"[0, 1]",0.0
