,method,image_id,eps,fake_iou,perturbation,bounds_clip,ub_box,lb_box,gt,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,backward (CROWN),14,0.0,False,brightness,"[[108.75406, 117.15321, 134.09764, 133.96094], [108.75406, 117.15321, 134.09764, 133.96094]]","[108.75406, 117.15321, 134.09764, 133.96094]","[108.75406, 117.15321, 134.09764, 133.96094]",[108.33987 116.30212 133.75163 133.12387],0.40973591804504395,0.009772062301635742,"[0.8789481856411264, 0.8789481856411264]",6.198883056640625e-05,"[0.8789482116699219, 0.8789482]",0.00780797004699707
1,backward (CROWN),14,0.002,False,brightness,"[[108.568794, 116.91069, 133.73933, 133.60768], [108.939026, 117.40442, 134.45384, 134.3213]]","[108.939026, 117.40442, 134.45384, 134.3213]","[108.568794, 116.91069, 133.73933, 133.60768]",[108.33987 116.30212 133.75163 133.12387],3.0233187675476074,0.011427164077758789,"[0.7983800924756116, 0.9697674663028915]",7.390975952148438e-05,"[0.831534743309021, 0.9286705]",0.00926518440246582
2,backward (CROWN),14,0.004,False,brightness,"[[108.30103, 116.63507, 133.29272, 133.21635], [109.20301, 117.69739, 134.89214, 134.72614]]","[109.20301, 117.69739, 134.89214, 134.72614]","[108.30103, 116.63507, 133.29272, 133.21635]",[108.33987 116.30212 133.75163 133.12387],4.12947416305542,0.011518001556396484,"[0.692142037117938, 1]",7.295608520507812e-05,"[0.77885502576828, 0.97484726]",0.009351730346679688
3,backward (CROWN),14,0.006,False,brightness,"[[107.94602, 116.31657, 132.75203, 132.77675], [109.57178, 118.05098, 135.44675, 135.19614]]","[109.57178, 118.05098, 135.44675, 135.19614]","[107.94602, 116.31657, 132.75203, 132.77675]",[108.33987 116.30212 133.75163 133.12387],5.258878231048584,0.010885953903198242,"[0.5639067722696405, 1]",7.390975952148438e-05,"[0.7193666696548462, 0.99914104]",0.008776187896728516
4,backward (CROWN),14,0.008,False,brightness,"[[107.474174, 115.9649, 132.08434, 132.29878], [110.14108, 118.51437, 136.2234, 135.7857]]","[110.14108, 118.51437, 136.2234, 135.7857]","[107.474174, 115.9649, 132.08434, 132.29878]",[108.33987 116.30212 133.75163 133.12387],6.40801477432251,0.01131892204284668,"[0.4353227587944351, 1]",7.486343383789062e-05,"[0.6471531987190247, 1.0]",0.009154081344604492
5,backward (CROWN),14,0.01,False,brightness,"[[106.8454, 115.55438, 131.24583, 131.74825], [110.958206, 119.118, 137.27287, 136.5186]]","[110.958206, 119.118, 137.27287, 136.5186]","[106.8454, 115.55438, 131.24583, 131.74825]",[108.33987 116.30212 133.75163 133.12387],7.099046945571899,0.011496782302856445,"[0.31668662899296185, 1]",7.605552673339844e-05,"[0.5639123320579529, 1.0]",0.009264945983886719
6,backward (CROWN),14,0.012,False,brightness,"[[105.52313, 115.07007, 130.10768, 131.10951], [111.995026, 119.785324, 138.55098, 137.2984]]","[111.995026, 119.785324, 138.55098, 137.2984]","[105.52313, 115.07007, 130.10768, 131.10951]",[108.33987 116.30212 133.75163 133.12387],7.839552879333496,0.009733200073242188,"[0.21443621025560003, 1]",6.29425048828125e-05,"[0.4798251986503601, 1.0]",0.007856130599975586
7,backward (CROWN),14,0.014,False,brightness,"[[103.274216, 114.51175, 128.5896, 130.36449], [113.34595, 120.632, 140.1844, 138.21172]]","[113.34595, 120.632, 140.1844, 138.21172]","[103.274216, 114.51175, 128.5896, 130.36449]",[108.33987 116.30212 133.75163 133.12387],8.817533016204834,0.010445833206176758,"[0.128573434066091, 1]",7.605552673339844e-05,"[0.34706154465675354, 1.0]",0.008388996124267578
8,backward (CROWN),14,0.016,False,brightness,"[[100.14278, 113.844894, 125.4317, 129.463], [115.34553, 121.79136, 142.45186, 139.41154]]","[115.34553, 121.79136, 142.45186, 139.41154]","[100.14278, 113.844894, 125.4317, 129.463]",[108.33987 116.30212 133.75163 133.12387],9.434859037399292,0.00964212417602539,"[0.054042306032750065, 1]",6.29425048828125e-05,"[0.18101245164871216, 1.0]",0.00782632827758789
9,backward (CROWN),14,0.018000000000000002,False,brightness,"[[95.664474, 113.100975, 120.32382, 128.43658], [118.23674, 123.310425, 145.61578, 140.9284]]","[118.23674, 123.310425, 145.61578, 140.9284]","[95.664474, 113.100975, 120.32382, 128.43658]",[108.33987 116.30212 133.75163 133.12387],10.771228075027466,0.009328842163085938,"[0.005921399331541137, 1]",6.29425048828125e-05,"[0.025027964264154434, 1.0]",0.007549762725830078
10,backward (CROWN),14,0.02,True,brightness,"[[90.002106, 112.24191, 113.85343, 127.27387], [122.17139, 125.28513, 149.95073, 142.83676]]","[122.17139, 125.28513, 149.95073, 142.83676]","[90.002106, 112.24191, 113.85343, 127.27387]",[108.33987 116.30212 133.75163 133.12387],11.568173170089722,0.0015881061553955078,"[0, 1]",0.0,"[0, 1]",0.0
