,method,image_id,eps,eps_contrast,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP,6,0.0,0.0,False,whitenoise,"[[206.68033, 108.04383, 229.1492, 124.40732], [206.68033, 108.04383, 229.1492, 124.40732]]",0.1854100227355957,0.009367227554321289,"[0.9041929309560542, 0.9041929309560542]",6.198883056640625e-05,"[0.9041929244995117, 0.9041929]",0.0075571537017822266
1,IBP,6,2.2222222222222223e-05,0.0001,False,whitenoise,"[[203.88747, 105.88026, 225.83377, 122.10908], [209.45143, 110.21638, 232.46854, 126.706566]]",0.163726806640625,0.009348154067993164,"[0.25219554236046937, 1]",6.29425048828125e-05,"[0.5235564112663269, 1.0]",0.007548093795776367
2,IBP,6,4.4444444444444447e-05,0.0002,False,whitenoise,"[[201.05283, 103.69383, 222.48827, 119.78487], [212.23883, 112.425064, 235.8246, 129.03532]]",0.1883549690246582,0.00953984260559082,"[0.06404292943268232, 1]",6.413459777832031e-05,"[0.20270904898643494, 1.0]",0.007690906524658203
3,IBP,6,6.666666666666667e-05,0.00030000000000000003,False,whitenoise,"[[197.81158, 101.43216, 218.68057, 117.38381], [215.06973, 114.891235, 239.24423, 131.60286]]",0.22958731651306152,0.011801004409790039,"[0.005579224279735119, 1]",7.987022399902344e-05,"[0.024185985326766968, 1.0]",0.009443998336791992
4,IBP,6,8.888888888888889e-05,0.0004,True,whitenoise,"[[194.50789, 99.1509, 214.80067, 114.962425], [217.92638, 117.4038, 242.69481, 134.21545]]",0.21568679809570312,0.0016429424285888672,"[0, 1]",0.0,"[0, 1]",0.0
5,IBP,6,0.00011111111111111112,0.0005,True,whitenoise,"[[191.185, 96.857994, 210.89828, 112.52874], [220.80524, 119.93574, 246.17117, 136.84818]]",0.22465991973876953,0.0017311573028564453,"[0, 1]",0.0,"[0, 1]",0.0
6,IBP,6,0.00013333333333333334,0.0006000000000000001,True,whitenoise,"[[187.77206, 94.60832, 206.95549, 110.093185], [223.69968, 122.61229, 249.602, 139.6277]]",0.23080706596374512,0.0016951560974121094,"[0, 1]",0.0,"[0, 1]",0.0
7,IBP,6,0.00015555555555555556,0.0007,True,whitenoise,"[[184.32742, 92.41693, 203.01309, 107.60951], [226.54492, 125.35826, 253.05997, 142.44298]]",0.2186720371246338,0.0016520023345947266,"[0, 1]",0.0,"[0, 1]",0.0
8,IBP,6,0.00017777777777777779,0.0008,True,whitenoise,"[[180.76617, 90.20216, 198.98282, 105.07483], [229.41171, 128.2343, 256, 145.35818]]",0.23091411590576172,0.001669168472290039,"[0, 1]",0.0,"[0, 1]",0.0
9,IBP,6,0.0002,0.0009000000000000001,True,whitenoise,"[[176.99368, 87.8969, 194.79965, 102.50802], [232.33011, 131.32362, 256, 148.4517]]",0.19541001319885254,0.001669168472290039,"[0, 1]",0.0,"[0, 1]",0.0
10,IBP+backward (CROWN-IBP),6,0.0,0.0,False,whitenoise,"[[206.68039, 108.04384, 229.14914, 124.40721], [206.68039, 108.04384, 229.14914, 124.40721]]",0.3587768077850342,0.010993242263793945,"[0.904198050425998, 0.904198050425998]",7.414817810058594e-05,"[0.9041980504989624, 0.90419805]",0.008782625198364258
11,IBP+backward (CROWN-IBP),6,2.2222222222222223e-05,0.0001,False,whitenoise,"[[206.55205, 107.997246, 229.00293, 124.35808], [206.79785, 108.09502, 229.29758, 124.4569]]",0.3363320827484131,0.010822057723999023,"[0.8746546002313802, 0.9352366070979109]",7.295608520507812e-05,"[0.888591468334198, 0.92019725]",0.00866389274597168
