,method,image_id,eps,eps_contrast,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP,10,0.0,0.0,False,whitenoise,"[[106.57392, 93.733086, 127.17237, 111.32666], [106.57392, 93.733086, 127.17237, 111.32666]]",0.21186614036560059,0.01084589958190918,"[0.9345444126102361, 0.9345444126102361]",7.319450378417969e-05,"[0.9345443844795227, 0.9345444]",0.008705854415893555
1,IBP,10,2.2222222222222223e-05,0.0001,False,whitenoise,"[[102.72635, 90.975784, 123.30681, 108.25923], [110.42244, 96.49217, 131.03897, 114.39613]]",0.2113020420074463,0.010896921157836914,"[0.1727478954668014, 1]",7.295608520507812e-05,"[0.41405314207077026, 1.0]",0.008772134780883789
2,IBP,10,4.4444444444444447e-05,0.0002,False,whitenoise,"[[98.851875, 88.19193, 119.42689, 105.1338], [114.32226, 99.29153, 134.95882, 117.48794]]",0.2249751091003418,0.011803865432739258,"[0.02139156613952211, 1]",7.677078247070312e-05,"[0.08144620060920715, 1.0]",0.009498119354248047
3,IBP,10,6.666666666666667e-05,0.00030000000000000003,True,whitenoise,"[[94.94945, 85.26468, 115.52396, 101.828865], [118.47989, 102.11981, 139.0713, 120.602684]]",0.20714402198791504,0.0020530223846435547,"[0, 1]",0.0,"[0, 1]",0.0
4,IBP,10,8.888888888888889e-05,0.0004,True,whitenoise,"[[91.005684, 82.311516, 111.57992, 98.49491], [122.67989, 104.98119, 143.22539, 123.75303]]",0.1785888671875,0.001611948013305664,"[0, 1]",0.0,"[0, 1]",0.0
5,IBP,10,0.00011111111111111112,0.0005,True,whitenoise,"[[87.035446, 79.345535, 107.60902, 95.14108], [126.91228, 107.866974, 147.41147, 126.92119]]",0.18385004997253418,0.0016181468963623047,"[0, 1]",0.0,"[0, 1]",0.0
6,IBP,10,0.00013333333333333334,0.0006000000000000001,True,whitenoise,"[[83.05947, 76.391945, 103.57578, 91.731575], [131.22977, 110.80019, 151.62253, 130.09026]]",0.22470712661743164,0.0017070770263671875,"[0, 1]",0.0,"[0, 1]",0.0
7,IBP,10,0.00015555555555555556,0.0007,True,whitenoise,"[[79.080444, 73.45068, 99.50825, 88.3031], [135.57951, 113.76013, 155.82483, 133.28755]]",0.24947190284729004,0.0018410682678222656,"[0, 1]",0.0,"[0, 1]",0.0
8,IBP,10,0.00017777777777777779,0.0008,True,whitenoise,"[[75.067635, 70.48953, 95.41237, 84.854904], [139.96133, 116.74754, 160.06192, 136.51573]]",0.2500190734863281,0.0017428398132324219,"[0, 1]",0.0,"[0, 1]",0.0
9,IBP,10,0.0002,0.0009000000000000001,True,whitenoise,"[[70.84083, 67.38846, 91.19802, 81.29976], [144.49597, 119.86401, 164.50969, 139.90877]]",0.22762608528137207,0.001653909683227539,"[0, 1]",0.0,"[0, 1]",0.0
10,IBP+backward (CROWN-IBP),10,0.0,0.0,False,whitenoise,"[[106.57392, 93.733055, 127.17223, 111.32666], [106.57392, 93.733055, 127.17223, 111.32666]]",0.3522050380706787,0.011494874954223633,"[0.9345400209226888, 0.9345400209226888]",7.486343383789062e-05,"[0.9345400333404541, 0.93454003]",0.009154796600341797
11,IBP+backward (CROWN-IBP),10,2.2222222222222223e-05,0.0001,False,whitenoise,"[[106.42872, 93.68405, 127.01259, 111.26643], [106.71945, 93.782845, 127.33227, 111.387695]]",0.45296311378479004,0.012059926986694336,"[0.8973116537107414, 0.9739507393574951]",7.891654968261719e-05,"[0.9154610633850098, 0.9540321]",0.009634017944335938
12,IBP+backward (CROWN-IBP),10,4.4444444444444447e-05,0.0002,False,whitenoise,"[[106.27764, 93.62802, 126.8491, 111.1844], [106.88352, 93.84682, 127.51626, 111.4532]]",0.37563490867614746,0.010323047637939453,"[0.8499592314715453, 1]",7.176399230957031e-05,"[0.8954848051071167, 0.97236395]",0.00818324089050293
13,IBP+backward (CROWN-IBP),10,6.666666666666667e-05,0.00030000000000000003,False,whitenoise,"[[106.11925, 93.50648, 126.67874, 111.01985], [107.175, 93.91888, 127.79517, 111.52345]]",0.39264893531799316,0.011211156845092773,"[0.785309668679778, 1]",7.605552673339844e-05,"[0.8748049736022949, 0.9913948]",0.009000778198242188
14,IBP+backward (CROWN-IBP),10,8.888888888888889e-05,0.0004,False,whitenoise,"[[105.94901, 93.3823, 126.49664, 110.85181], [107.47981, 93.99687, 128.08673, 111.60034]]",0.39703893661499023,0.01062917709350586,"[0.7139619122626449, 1]",7.200241088867188e-05,"[0.853143572807312, 1.0]",0.008455038070678711
15,IBP+backward (CROWN-IBP),10,0.00011111111111111112,0.0005,False,whitenoise,"[[105.77042, 93.256645, 126.306366, 110.67735], [107.79694, 94.08221, 128.38976, 111.68255]]",0.40233874320983887,0.010963916778564453,"[0.6456081641460204, 1]",7.295608520507812e-05,"[0.825318455696106, 1.0]",0.008831977844238281
16,IBP+backward (CROWN-IBP),10,0.00013333333333333334,0.0006000000000000001,False,whitenoise,"[[105.58005, 93.10799, 126.07506, 110.46351], [108.16701, 94.22096, 128.71704, 111.77707]]",0.38767409324645996,0.011188983917236328,"[0.5734439970829955, 1]",7.414817810058594e-05,"[0.7892980575561523, 1.0]",0.009011030197143555
17,IBP+backward (CROWN-IBP),10,0.00015555555555555556,0.0007,False,whitenoise,"[[105.37945, 92.95709, 125.8134, 110.24635], [108.56256, 94.381485, 129.05396, 111.8796]]",0.37795400619506836,0.009736061096191406,"[0.5063855360186761, 1]",6.389617919921875e-05,"[0.7474319338798523, 1.0]",0.007833242416381836
18,IBP+backward (CROWN-IBP),10,0.00017777777777777779,0.0008,False,whitenoise,"[[105.16704, 92.802826, 125.54128, 110.025406], [108.9691, 94.54874, 129.405, 111.99158]]",0.33998799324035645,0.01072382926940918,"[0.44622865889206015, 1]",7.390975952148438e-05,"[0.7004581689834595, 1.0]",0.008550882339477539
19,IBP+backward (CROWN-IBP),10,0.0002,0.0009000000000000001,False,whitenoise,"[[104.89514, 92.62485, 125.25004, 109.7922], [109.40064, 94.73191, 129.82425, 112.14921]]",0.38446831703186035,0.010699987411499023,"[0.38863498368266863, 1]",7.104873657226562e-05,"[0.6518849730491638, 1.0]",0.00863790512084961
20,backward (CROWN),10,0.0,0.0,False,whitenoise,"[[106.57392, 93.733055, 127.17223, 111.32666], [106.57392, 93.733055, 127.17223, 111.32666]]",0.38547205924987793,0.009604930877685547,"[0.9345400209226888, 0.9345400209226888]",6.29425048828125e-05,"[0.9345400333404541, 0.93454003]",0.007730245590209961
21,backward (CROWN),10,2.2222222222222223e-05,0.0001,False,whitenoise,"[[106.43063, 93.68461, 127.01447, 111.26722], [106.71705, 93.78151, 127.329765, 111.38604]]",0.3653440475463867,0.01129007339477539,"[0.8978903812125063, 0.9733403620384448]",7.390975952148438e-05,"[0.9157775640487671, 0.9537376]",0.009099006652832031
22,backward (CROWN),10,4.4444444444444447e-05,0.0002,False,whitenoise,"[[106.28708, 93.63605, 126.85644, 111.207695], [106.86036, 93.83005, 127.48744, 111.44553]]",0.591144323348999,0.011404991149902344,"[0.856072999433976, 1]",7.796287536621094e-05,"[0.8974179029464722, 0.96931624]",0.009165048599243164
23,backward (CROWN),10,6.666666666666667e-05,0.00030000000000000003,False,whitenoise,"[[106.14322, 93.58743, 126.69798, 111.14811], [107.00405, 93.87873, 127.64562, 111.50514]]",0.5224418640136719,0.010317087173461914,"[0.8126592364834916, 1]",9.083747863769531e-05,"[0.8794376254081726, 0.9796759]",0.008153200149536133
24,backward (CROWN),10,8.888888888888889e-05,0.0004,False,whitenoise,"[[105.998886, 93.538704, 126.53914, 111.088295], [107.148415, 93.92756, 127.80438, 111.56497]]",0.5297911167144775,0.011414051055908203,"[0.7719221649987501, 1]",7.295608520507812e-05,"[0.861815333366394, 0.9857401]",0.009269952774047852
25,backward (CROWN),10,0.00011111111111111112,0.0005,False,whitenoise,"[[105.85399, 93.489845, 126.37972, 111.02836], [107.293144, 93.97653, 127.96356, 111.62499]]",0.5355668067932129,0.01049494743347168,"[0.7336429696534198, 1]",7.200241088867188e-05,"[0.8445319533348083, 0.99185956]",0.008347034454345703
26,backward (CROWN),10,0.00013333333333333334,0.0006000000000000001,False,whitenoise,"[[105.708916, 93.44093, 126.22001, 110.96832], [107.43846, 94.025795, 128.12341, 111.68528]]",0.7845211029052734,0.011033058166503906,"[0.6964560104363506, 1]",7.224082946777344e-05,"[0.8275939226150513, 0.9970896]",0.008883953094482422
27,backward (CROWN),10,0.00015555555555555556,0.0007,False,whitenoise,"[[105.563324, 93.39191, 126.05971, 110.90811], [107.58418, 94.07527, 128.28378, 111.74597]]",0.7249867916107178,0.011757135391235352,"[0.6586366785075222, 1]",7.700920104980469e-05,"[0.8109652996063232, 0.99987596]",0.009476184844970703
28,backward (CROWN),10,0.00017777777777777779,0.0008,False,whitenoise,"[[105.41736, 93.34279, 125.89916, 110.847824], [107.730515, 94.125, 128.44489, 111.80696]]",0.8551020622253418,0.01150202751159668,"[0.6232220907941837, 1]",7.390975952148438e-05,"[0.794660210609436, 1.0]",0.009235143661499023
29,backward (CROWN),10,0.0002,0.0009000000000000001,False,whitenoise,"[[105.27114, 93.293655, 125.73821, 110.7874], [107.877365, 94.17495, 128.60649, 111.868195]]",0.9645318984985352,0.01176595687866211,"[0.5900094442310058, 1]",8.416175842285156e-05,"[0.7786714434623718, 1.0]",0.009477853775024414
