,image_id,gt_logit,eps,fake_iou,perturbation,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,1,0,0.0,True,whitenoise,0.28731799125671387,0.011208057403564453,"[0, 1]",0.0,"[0, 1]",0.0
1,1,0,0.005,False,whitenoise,0.2432231903076172,0.01074671745300293,"[0.7292739568692657, 0.9838639191692229]",6.389617919921875e-05,"[0.8079107999801636, 0.90696526]",0.008816957473754883
2,1,0,0.01,False,whitenoise,0.23459410667419434,0.010037660598754883,"[0.5358813771257436, 1]",6.29425048828125e-05,"[0.7027320861816406, 0.99464834]",0.008161067962646484
3,1,0,0.015,False,whitenoise,0.24299311637878418,0.010684013366699219,"[0.3134514926200429, 1]",6.914138793945312e-05,"[0.5733277797698975, 1.0]",0.00872492790222168
4,1,0,0.02,False,whitenoise,0.2500779628753662,0.012873172760009766,"[0.1466699518160871, 1]",7.486343383789062e-05,"[0.37237903475761414, 1.0]",0.01040506362915039
5,1,0,0.025,False,whitenoise,0.24957537651062012,0.012042999267578125,"[0.05172661688472618, 1]",7.581710815429688e-05,"[0.20072796940803528, 1.0]",0.009718894958496094
6,1,0,0.03,False,whitenoise,0.24378609657287598,0.00951695442199707,"[0.010890945008640055, 1]",6.175041198730469e-05,"[0.05690117925405502, 1.0]",0.007751941680908203
7,1,0,0.035,True,whitenoise,0.23277688026428223,0.001383066177368164,"[0, 1]",0.0,"[0, 1]",0.0
8,1,0,0.04,True,whitenoise,0.23886489868164062,0.0013370513916015625,"[0, 1]",0.0,"[0, 1]",0.0
9,1,0,0.045,True,whitenoise,0.2202281951904297,0.0013151168823242188,"[0, 1]",0.0,"[0, 1]",0.0
10,1,0,0.05,True,whitenoise,0.22106385231018066,0.0013470649719238281,"[0, 1]",0.0,"[0, 1]",0.0
