,image_id,gt_logit,eps,fake_iou,perturbation,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,2,0,0.0,False,whitenoise,0.24799108505249023,0.010324954986572266,"[0.8616571040692159, 0.8616571040692159]",6.413459777832031e-05,"[0.8616570830345154, 0.8616571]",0.008495092391967773
1,2,0,0.005,False,whitenoise,0.2373051643371582,0.009814977645874023,"[0.7505103436285905, 0.9574492209600275]",6.198883056640625e-05,"[0.7900639176368713, 0.90515476]",0.008030891418457031
2,2,0,0.01,False,whitenoise,0.23149704933166504,0.009739875793457031,"[0.5896546885637358, 1]",6.198883056640625e-05,"[0.6722633242607117, 0.9773346]",0.007973670959472656
3,2,0,0.015,False,whitenoise,0.23439717292785645,0.009727001190185547,"[0.37257463538510355, 1]",6.29425048828125e-05,"[0.5125463008880615, 1.0]",0.007943868637084961
4,2,0,0.02,False,whitenoise,0.23172903060913086,0.01007699966430664,"[0.20183820922411774, 1]",6.389617919921875e-05,"[0.3560323715209961, 1.0]",0.008297920227050781
5,2,0,0.025,False,whitenoise,0.22661685943603516,0.01022195816040039,"[0.1009028779901117, 1]",7.390975952148438e-05,"[0.23279818892478943, 1.0]",0.008249044418334961
6,2,0,0.03,False,whitenoise,0.23151803016662598,0.009523868560791016,"[0.03755282995820227, 1]",6.29425048828125e-05,"[0.13211572170257568, 1.0]",0.00775599479675293
7,2,0,0.035,False,whitenoise,0.2209930419921875,0.009724140167236328,"[0.006623911597561956, 1]",6.29425048828125e-05,"[0.0349426195025444, 1.0]",0.007921934127807617
8,2,0,0.04,True,whitenoise,0.22966289520263672,0.0013270378112792969,"[0, 1]",0.0,"[0, 1]",0.0
9,2,0,0.045,True,whitenoise,0.22275376319885254,0.0013391971588134766,"[0, 1]",0.0,"[0, 1]",0.0
10,2,0,0.05,True,whitenoise,0.23302817344665527,0.001377105712890625,"[0, 1]",0.0,"[0, 1]",0.0
