,image_id,gt_logit,eps,fake_iou,perturbation,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,8,0,0.0,True,whitenoise,0.20914506912231445,0.009851932525634766,"[0, 1]",0.0,"[0, 1]",0.0
1,8,0,0.005,False,whitenoise,0.21741294860839844,0.009572029113769531,"[0.7552151594900918, 1]",6.29425048828125e-05,"[0.8578536510467529, 0.96790284]",0.007849931716918945
2,8,0,0.01,False,whitenoise,0.20962285995483398,0.00981593132019043,"[0.5196361309612668, 1]",6.318092346191406e-05,"[0.7386031150817871, 1.0]",0.008073091506958008
3,8,0,0.015,False,whitenoise,0.21665000915527344,0.009399890899658203,"[0.30756894088953923, 1]",6.389617919921875e-05,"[0.5574071407318115, 1.0]",0.007657051086425781
4,8,0,0.02,False,whitenoise,0.2161540985107422,0.009517669677734375,"[0.14517815601991305, 1]",6.175041198730469e-05,"[0.35906293988227844, 1.0]",0.007775068283081055
5,8,0,0.025,False,whitenoise,0.21788597106933594,0.009276866912841797,"[0.05484504054237384, 1]",6.198883056640625e-05,"[0.20495234429836273, 1.0]",0.0075609683990478516
6,8,0,0.03,False,whitenoise,0.21347594261169434,0.009535789489746094,"[0.01135250919505175, 1]",7.009506225585938e-05,"[0.05721672251820564, 1.0]",0.007799863815307617
7,8,0,0.035,True,whitenoise,0.23076200485229492,0.0015196800231933594,"[0, 1]",0.0,"[0, 1]",0.0
8,8,0,0.04,True,whitenoise,0.21666789054870605,0.0013260841369628906,"[0, 1]",0.0,"[0, 1]",0.0
9,8,0,0.045,True,whitenoise,0.22210383415222168,0.0013201236724853516,"[0, 1]",0.0,"[0, 1]",0.0
10,8,0,0.05,True,whitenoise,0.21005797386169434,0.0013260841369628906,"[0, 1]",0.0,"[0, 1]",0.0
