,image_id,gt_logit,eps,fake_iou,perturbation,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,11,0,0.0,False,whitenoise,0.23293280601501465,0.009456157684326172,"[0.7882649607616015, 0.7882649607616015]",6.389617919921875e-05,"[0.7882649898529053, 0.788265]",0.0076940059661865234
1,11,0,0.005,False,whitenoise,0.21233487129211426,0.009432077407836914,"[0.7080330327106288, 0.9075877105766131]",6.29425048828125e-05,"[0.7511758804321289, 0.85090744]",0.007676839828491211
2,11,0,0.01,False,whitenoise,0.22578907012939453,0.009706974029541016,"[0.5752962058895651, 1]",6.29425048828125e-05,"[0.6844785213470459, 0.99069214]",0.007998943328857422
3,11,0,0.015,False,whitenoise,0.22503423690795898,0.00961923599243164,"[0.3530419576099428, 1]",6.818771362304688e-05,"[0.6046949028968811, 1.0]",0.007867813110351562
4,11,0,0.02,False,whitenoise,0.21832013130187988,0.009705066680908203,"[0.19844479878554336, 1]",6.29425048828125e-05,"[0.45387205481529236, 1.0]",0.007940053939819336
5,11,0,0.025,False,whitenoise,0.22376513481140137,0.009588956832885742,"[0.08797937467374252, 1]",6.508827209472656e-05,"[0.2784784734249115, 1.0]",0.007838964462280273
6,11,0,0.03,False,whitenoise,0.2147691249847412,0.009656906127929688,"[0.023864369414721903, 1]",6.4849853515625e-05,"[0.10024233162403107, 1.0]",0.007857084274291992
7,11,0,0.035,True,whitenoise,0.21827197074890137,0.0012822151184082031,"[0, 1]",0.0,"[0, 1]",0.0
8,11,0,0.04,True,whitenoise,0.21274375915527344,0.0013058185577392578,"[0, 1]",0.0,"[0, 1]",0.0
9,11,0,0.045,True,whitenoise,0.20995092391967773,0.0012950897216796875,"[0, 1]",0.0,"[0, 1]",0.0
10,11,0,0.05,True,whitenoise,0.21340179443359375,0.0013108253479003906,"[0, 1]",0.0,"[0, 1]",0.0
