,image_id,gt_logit,eps,fake_iou,perturbation,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,0,0,0.0,False,whitenoise,0.3367741107940674,0.010771989822387695,"[0.9426536446909007, 0.9426536446909007]",7.510185241699219e-05,"[0.9426536560058594, 0.94265366]",0.008728981018066406
1,0,0,0.005,False,whitenoise,0.26424193382263184,0.010357141494750977,"[0.7459567512906773, 1]",6.4849853515625e-05,"[0.8876713514328003, 1.0]",0.008368968963623047
2,0,0,0.01,False,whitenoise,0.24933600425720215,0.012407064437866211,"[0.43729368658634665, 1]",7.700920104980469e-05,"[0.661165714263916, 1.0]",0.009901046752929688
3,0,0,0.015,False,whitenoise,0.23263907432556152,0.010134696960449219,"[0.21146081665930064, 1]",6.628036499023438e-05,"[0.4114210307598114, 1.0]",0.008350849151611328
4,0,0,0.02,False,whitenoise,0.22552084922790527,0.013149261474609375,"[0.08359351805391274, 1]",7.510185241699219e-05,"[0.2308608591556549, 1.0]",0.01104879379272461
5,0,0,0.025,False,whitenoise,0.24357390403747559,0.009507179260253906,"[0.019608832327686645, 1]",6.29425048828125e-05,"[0.08838879317045212, 1.0]",0.0077419281005859375
6,0,0,0.03,True,whitenoise,0.2204289436340332,0.0013129711151123047,"[0, 1]",0.0,"[0, 1]",0.0
7,0,0,0.035,True,whitenoise,0.22285103797912598,0.001306772232055664,"[0, 1]",0.0,"[0, 1]",0.0
8,0,0,0.04,True,whitenoise,0.23847174644470215,0.0015819072723388672,"[0, 1]",0.0,"[0, 1]",0.0
9,0,0,0.045,True,whitenoise,0.2323598861694336,0.0014481544494628906,"[0, 1]",0.0,"[0, 1]",0.0
10,0,0,0.05,True,whitenoise,0.23401689529418945,0.0016291141510009766,"[0, 1]",0.0,"[0, 1]",0.0
