,image_id,gt_logit,eps,fake_iou,perturbation,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,10,0,0.0,False,whitenoise,0.2252209186553955,0.00931406021118164,"[0.9152459438019551, 0.9152459438019551]",6.389617919921875e-05,"[0.9152459502220154, 0.91524595]",0.007555246353149414
1,10,0,0.005,False,whitenoise,0.22165298461914062,0.009929895401000977,"[0.8043695076896582, 1]",6.389617919921875e-05,"[0.8557077050209045, 0.97539914]",0.008126020431518555
2,10,0,0.01,False,whitenoise,0.22399330139160156,0.009598970413208008,"[0.540408205849199, 1]",6.699562072753906e-05,"[0.7248425483703613, 1.0]",0.007835149765014648
3,10,0,0.015,False,whitenoise,0.21737289428710938,0.009600162506103516,"[0.3187998063313235, 1]",6.198883056640625e-05,"[0.5230511426925659, 1.0]",0.007861137390136719
4,10,0,0.02,False,whitenoise,0.2154850959777832,0.009600162506103516,"[0.17246014360436, 1]",6.29425048828125e-05,"[0.36009928584098816, 1.0]",0.007879972457885742
5,10,0,0.025,False,whitenoise,0.21422982215881348,0.00950002670288086,"[0.07184791616273901, 1]",6.198883056640625e-05,"[0.21278800070285797, 1.0]",0.007786989212036133
6,10,0,0.03,False,whitenoise,0.21384406089782715,0.009657859802246094,"[0.02100428932243916, 1]",6.508827209472656e-05,"[0.09952723234891891, 1.0]",0.007853031158447266
7,10,0,0.035,False,whitenoise,0.21547889709472656,0.009788751602172852,"[0.0016697567717912417, 1]",6.29425048828125e-05,"[0.010202128440141678, 1.0]",0.008072853088378906
8,10,0,0.04,True,whitenoise,0.21183085441589355,0.001310110092163086,"[0, 1]",0.0,"[0, 1]",0.0
9,10,0,0.045,True,whitenoise,0.2138347625732422,0.0012950897216796875,"[0, 1]",0.0,"[0, 1]",0.0
10,10,0,0.05,True,whitenoise,0.21950888633728027,0.0012829303741455078,"[0, 1]",0.0,"[0, 1]",0.0
