,image_id,gt_logit,eps,fake_iou,perturbation,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,13,0,0.0,False,whitenoise,0.22663092613220215,0.009321928024291992,"[0.8992522055209812, 0.8992522055209812]",6.198883056640625e-05,"[0.89925217628479, 0.8992522]",0.0075910091400146484
1,13,0,0.005,False,whitenoise,0.25783514976501465,0.013349771499633789,"[0.8043775041886287, 0.9675612487145485]",8.392333984375e-05,"[0.839202880859375, 0.9301923]",0.010219097137451172
2,13,0,0.01,False,whitenoise,0.33996009826660156,0.017548084259033203,"[0.6026870394194789, 1]",8.606910705566406e-05,"[0.6985027194023132, 0.96464336]",0.015047788619995117
3,13,0,0.015,False,whitenoise,0.30280399322509766,0.009572029113769531,"[0.3762994885328833, 1]",6.389617919921875e-05,"[0.5189165472984314, 1.0]",0.0077931880950927734
4,13,0,0.02,False,whitenoise,0.22845792770385742,0.009531974792480469,"[0.20693101629777777, 1]",6.604194641113281e-05,"[0.35795679688453674, 1.0]",0.007781267166137695
5,13,0,0.025,False,whitenoise,0.22764992713928223,0.009852886199951172,"[0.09694221640300736, 1]",6.413459777832031e-05,"[0.21864110231399536, 1.0]",0.008024930953979492
6,13,0,0.03,False,whitenoise,0.23543214797973633,0.009598970413208008,"[0.035782406442527954, 1]",6.389617919921875e-05,"[0.12067978829145432, 1.0]",0.007850885391235352
7,13,0,0.035,False,whitenoise,0.23114395141601562,0.009634017944335938,"[0.005921432247988659, 1]",6.29425048828125e-05,"[0.034778498113155365, 1.0]",0.007889986038208008
8,13,0,0.04,True,whitenoise,0.2308030128479004,0.0013430118560791016,"[0, 1]",0.0,"[0, 1]",0.0
9,13,0,0.045,True,whitenoise,0.22576117515563965,0.0012900829315185547,"[0, 1]",0.0,"[0, 1]",0.0
10,13,0,0.05,True,whitenoise,0.2277989387512207,0.0013110637664794922,"[0, 1]",0.0,"[0, 1]",0.0
