,image_id,gt_logit,eps,fake_iou,perturbation,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,7,0,0.0,False,whitenoise,0.23169517517089844,0.011294126510620117,"[0.9514161971676812, 0.9514161971676812]",9.512901306152344e-05,"[0.9514161944389343, 0.9514162]",0.008354663848876953
1,7,0,0.005,False,whitenoise,0.21813392639160156,0.009910106658935547,"[0.7825992021366488, 1]",6.29425048828125e-05,"[0.8724682331085205, 0.9980319]",0.008154869079589844
2,7,0,0.01,False,whitenoise,0.21653103828430176,0.009562015533447266,"[0.45059711994934987, 1]",6.29425048828125e-05,"[0.6295939683914185, 1.0]",0.007790803909301758
3,7,0,0.015,False,whitenoise,0.21011114120483398,0.00954890251159668,"[0.21701713373275583, 1]",6.413459777832031e-05,"[0.4015082120895386, 1.0]",0.007771968841552734
4,7,0,0.02,False,whitenoise,0.21097397804260254,0.009656190872192383,"[0.08739222175997637, 1]",6.389617919921875e-05,"[0.22693927586078644, 1.0]",0.007915019989013672
5,7,0,0.025,False,whitenoise,0.21231579780578613,0.00953817367553711,"[0.020951842564538373, 1]",6.29425048828125e-05,"[0.0979020819067955, 1.0]",0.007805347442626953
6,7,0,0.03,False,whitenoise,0.21311497688293457,0.009564876556396484,"[0.0010839636944015903, 1]",6.318092346191406e-05,"[0.00659195426851511, 1.0]",0.0077817440032958984
7,7,0,0.035,True,whitenoise,0.22038817405700684,0.0013320446014404297,"[0, 1]",0.0,"[0, 1]",0.0
8,7,0,0.04,True,whitenoise,0.20807194709777832,0.0012679100036621094,"[0, 1]",0.0,"[0, 1]",0.0
9,7,0,0.045,True,whitenoise,0.22360706329345703,0.0013661384582519531,"[0, 1]",0.0,"[0, 1]",0.0
10,7,0,0.05,True,whitenoise,0.2136831283569336,0.0012967586517333984,"[0, 1]",0.0,"[0, 1]",0.0
