,image_id,gt_logit,eps,fake_iou,perturbation,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,17,0,0.0,False,whitenoise,0.21273183822631836,0.009567975997924805,"[0.894634856814301, 0.894634856814301]",6.222724914550781e-05,"[0.8946348428726196, 0.89463484]",0.007798671722412109
1,17,0,0.005,False,whitenoise,0.21754693984985352,0.00962519645690918,"[0.8409872389886434, 0.9582446549790119]",6.413459777832031e-05,"[0.8681017756462097, 0.9268923]",0.007857084274291992
2,17,0,0.01,False,whitenoise,0.2490386962890625,0.009528160095214844,"[0.7388099491284165, 1]",6.604194641113281e-05,"[0.8187394738197327, 0.98149437]",0.007753133773803711
3,17,0,0.015,False,whitenoise,0.23352408409118652,0.009543895721435547,"[0.586225540911847, 1]",6.198883056640625e-05,"[0.7526424527168274, 0.993281]",0.00777888298034668
4,17,0,0.02,False,whitenoise,0.23568487167358398,0.011533975601196289,"[0.4469390247770713, 1]",7.390975952148438e-05,"[0.6760739088058472, 1.0]",0.009454965591430664
5,17,0,0.025,False,whitenoise,0.24037694931030273,0.011417627334594727,"[0.33665300963669104, 1]",7.510185241699219e-05,"[0.5893537402153015, 1.0]",0.00935673713684082
6,17,0,0.03,False,whitenoise,0.2350459098815918,0.009659290313720703,"[0.24482944744988605, 1]",6.413459777832031e-05,"[0.49670645594596863, 1.0]",0.007903099060058594
7,17,0,0.035,False,whitenoise,0.2731750011444092,0.011315107345581055,"[0.1696511017172366, 1]",7.605552673339844e-05,"[0.407557874917984, 1.0]",0.009279012680053711
8,17,0,0.04,False,whitenoise,0.21724200248718262,0.00984811782836914,"[0.11998335837442722, 1]",6.318092346191406e-05,"[0.3360351324081421, 1.0]",0.008075952529907227
9,17,0,0.045,False,whitenoise,0.24211788177490234,0.009736776351928711,"[0.07837775094350419, 1]",6.413459777832031e-05,"[0.25593748688697815, 1.0]",0.007950782775878906
10,17,0,0.05,False,whitenoise,0.252655029296875,0.012377738952636719,"[0.049472910589094726, 1]",7.486343383789062e-05,"[0.1819162517786026, 1.0]",0.010284900665283203
