,image_id,gt_logit,eps,fake_iou,perturbation,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,4,0,0.0,False,whitenoise,0.2297649383544922,0.00991511344909668,"[0.8627786721126744, 0.8627786721126744]",6.079673767089844e-05,"[0.8627786636352539, 0.86277866]",0.008177042007446289
1,4,0,0.005,False,whitenoise,0.23067712783813477,0.009630918502807617,"[0.7870580943164672, 0.9395854845354994]",6.318092346191406e-05,"[0.8201602101325989, 0.899336]",0.007855892181396484
2,4,0,0.01,False,whitenoise,0.22983717918395996,0.010246753692626953,"[0.6175933831401617, 1]",6.699562072753906e-05,"[0.7285560369491577, 0.965409]",0.008363008499145508
3,4,0,0.015,False,whitenoise,0.23235487937927246,0.009685039520263672,"[0.37379558798079415, 1]",6.198883056640625e-05,"[0.5854722261428833, 1.0]",0.00790715217590332
4,4,0,0.02,False,whitenoise,0.22668194770812988,0.009733915328979492,"[0.1901383027917881, 1]",6.508827209472656e-05,"[0.3868013024330139, 1.0]",0.007912874221801758
5,4,0,0.025,False,whitenoise,0.23903274536132812,0.009831905364990234,"[0.08347047210536016, 1]",6.413459777832031e-05,"[0.23986174166202545, 1.0]",0.007955789566040039
6,4,0,0.03,False,whitenoise,0.21465015411376953,0.009794235229492188,"[0.02955184773207839, 1]",6.198883056640625e-05,"[0.13079041242599487, 1.0]",0.008040904998779297
7,4,0,0.035,False,whitenoise,0.23072314262390137,0.009784221649169922,"[0.005363871765676217, 1]",6.389617919921875e-05,"[0.030339103192090988, 1.0]",0.007858991622924805
8,4,0,0.04,True,whitenoise,0.2799670696258545,0.0013170242309570312,"[0, 1]",0.0,"[0, 1]",0.0
9,4,0,0.045,True,whitenoise,0.25061678886413574,0.0016260147094726562,"[0, 1]",0.0,"[0, 1]",0.0
10,4,0,0.05,True,whitenoise,0.23233771324157715,0.0013349056243896484,"[0, 1]",0.0,"[0, 1]",0.0
