,method,image_id,eps,fake_iou,perturbation,bounds_clip,ub_box,lb_box,gt,optim_box,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,backward (CROWN),1,0.01,False,brightness,"[[150.89082, 101.085365, 175.2177, 119.497055], [160.85265, 105.26429, 186.69737, 124.726036]]","[160.85265, 105.26429, 186.69737, 124.726036]","[150.89082, 101.085365, 175.2177, 119.497055]",[154.77124 102.09064 180.18301 120.9426 ],"[160.85265, 175.2177, 105.26429, 124.726036]",7.681163787841797,0.015441179275512695,"[0.18236976640771008, 1]",8.702278137207031e-05,"[0.4222254157066345, 1.0]",0.010286092758178711
1,backward (CROWN),1,0.015,True,brightness,"[[145.60391, 99.20214, 169.36804, 117.454185], [169.75226, 108.45132, 196.95207, 128.18053]]","[169.75226, 108.45132, 196.95207, 128.18053]","[145.60391, 99.20214, 169.36804, 117.454185]",[154.77124 102.09064 180.18301 120.9426 ],"[0, 175.2177, 0, 0]",9.209017038345337,0.0014240741729736328,"[0, 1]",0.0,"[0, 1]",0.0
2,backward (CROWN),1,0.017,True,brightness,"[[141.32298, 97.93021, 164.75534, 116.08767], [175.94986, 110.76574, 204.16563, 130.68126]]","[175.94986, 110.76574, 204.16563, 130.68126]","[141.32298, 97.93021, 164.75534, 116.08767]",[154.77124 102.09064 180.18301 120.9426 ],"[0, 175.2177, 0, 0]",10.99553108215332,0.0016713142395019531,"[0, 1]",0.0,"[0, 1]",0.0
