,method,image_id,eps,fake_iou,perturbation,bounds_clip,ub_box,lb_box,gt,optim_box,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,backward (CROWN),12,0.01,False,brightness,"[[98.92205, 110.80392, 118.50938, 129.42365], [107.40427, 114.420364, 127.87134, 133.71114]]","[107.40427, 114.420364, 127.87134, 133.71114]","[98.92205, 110.80392, 118.50938, 129.42365]",[101.75163 111.46828 121.83006 130.61028],"[107.40427, 127.87134, 114.420364, 133.71114]",7.0573930740356445,0.014065980911254883,"[0.1891448080686412, 1]",7.510185241699219e-05,"[0.4280537962913513, 1.0]",0.00911092758178711
1,backward (CROWN),12,0.015,True,brightness,"[[94.61863, 109.243095, 113.76861, 127.48379], [114.45152, 117.30218, 135.21071, 136.91362]]","[114.45152, 117.30218, 135.21071, 136.91362]","[94.61863, 109.243095, 113.76861, 127.48379]",[101.75163 111.46828 121.83006 130.61028],"[0, 127.87134, 0, 0]",8.742011070251465,0.0016651153564453125,"[0, 1]",0.0,"[0, 1]",0.0
2,backward (CROWN),12,0.017,True,brightness,"[[91.08865, 108.29801, 109.83294, 126.26113], [118.61908, 119.131966, 139.71153, 138.91185]]","[118.61908, 119.131966, 139.71153, 138.91185]","[91.08865, 108.29801, 109.83294, 126.26113]",[101.75163 111.46828 121.83006 130.61028],"[0, 127.87134, 0, 0]",9.889959812164307,0.0017390251159667969,"[0, 1]",0.0,"[0, 1]",0.0
