,method,image_id,eps,fake_iou,perturbation,bounds_clip,ub_box,lb_box,gt,optim_box,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,backward (CROWN),190,0.01,False,brightness,"[[120.795456, 115.09936, 127.76643, 120.59642], [125.51953, 118.60686, 133.01347, 124.7027]]","[125.51953, 118.60686, 133.01347, 124.7027]","[120.795456, 115.09936, 127.76643, 120.59642]",[122.039215 115.915405 129.15033  121.61934 ],"[125.51953, 127.76643, 118.60686, 120.59642]",6.756563186645508,0.013449907302856445,"[0.02913711002009479, 1]",7.390975952148438e-05,"[0.11021222919225693, 1.0]",0.00892329216003418
1,backward (CROWN),190,0.015,True,brightness,"[[118.747345, 113.89942, 125.5798, 119.256386], [127.71971, 120.02081, 135.37047, 126.26462]]","[127.71971, 120.02081, 135.37047, 126.26462]","[118.747345, 113.89942, 125.5798, 119.256386]",[122.039215 115.915405 129.15033  121.61934 ],"[0, 127.76643, 0, 0]",8.551399230957031,0.0016179084777832031,"[0, 1]",0.0,"[0, 1]",0.0
2,backward (CROWN),190,0.017,True,brightness,"[[117.79906, 113.368095, 124.5613, 118.68143], [128.87695, 120.682495, 136.59853, 126.986176]]","[128.87695, 120.682495, 136.59853, 126.986176]","[117.79906, 113.368095, 124.5613, 118.68143]",[122.039215 115.915405 129.15033  121.61934 ],"[0, 127.76643, 0, 0]",8.893466234207153,0.0016467571258544922,"[0, 1]",0.0,"[0, 1]",0.0
