,method,image_id,eps,fake_iou,perturbation,bounds_clip,ub_box,lb_box,gt,optim_box,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,backward (CROWN),170,0.01,False,brightness,"[[124.08114, 102.83819, 132.273, 108.688225], [130.9189, 106.04842, 138.69363, 111.98706]]","[130.9189, 106.04842, 138.69363, 111.98706]","[124.08114, 102.83819, 132.273, 108.688225]",[126.3268   103.250755 134.06535  109.34139 ],"[130.9189, 132.273, 106.04842, 108.688225]",6.832076787948608,0.014235258102416992,"[0.020167121147672475, 1]",7.700920104980469e-05,"[0.07583991438150406, 1.0]",0.009160041809082031
1,backward (CROWN),170,0.015,True,brightness,"[[122.07155, 101.881065, 130.3697, 107.703354], [133.26341, 107.17707, 140.91324, 113.14502]]","[133.26341, 107.17707, 140.91324, 113.14502]","[122.07155, 101.881065, 130.3697, 107.703354]",[126.3268   103.250755 134.06535  109.34139 ],"[0, 132.273, 0, 0]",8.357468843460083,0.0015521049499511719,"[0, 1]",0.0,"[0, 1]",0.0
2,backward (CROWN),170,0.017,True,brightness,"[[121.200066, 101.461174, 129.54558, 107.2739], [134.29779, 107.693504, 141.89426, 113.67504]]","[134.29779, 107.693504, 141.89426, 113.67504]","[121.200066, 101.461174, 129.54558, 107.2739]",[126.3268   103.250755 134.06535  109.34139 ],"[0, 132.273, 0, 0]",8.355937004089355,0.0015349388122558594,"[0, 1]",0.0,"[0, 1]",0.0
