,method,image_id,eps,fake_iou,perturbation,bounds_clip,ub_box,lb_box,gt,optim_box,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,backward (CROWN),45,0.01,False,brightness,"[[76.893425, 132.56349, 99.07576, 144.92616], [81.46008, 135.55305, 103.8924, 148.79553]]","[81.46008, 135.55305, 103.8924, 148.79553]","[76.893425, 132.56349, 99.07576, 144.92616]",[ 78.43137 132.35045 100.60131 145.11179],"[81.46008, 103.8924, 135.55305, 148.79553]",5.89210319519043,0.013785839080810547,"[0.29693873059615244, 1]",7.605552673339844e-05,"[0.4608575999736786, 0.98330563]",0.00905609130859375
1,backward (CROWN),45,0.015,False,brightness,"[[75.18979, 131.48024, 97.26513, 143.67438], [83.43983, 136.637, 105.977715, 150.15366]]","[83.43983, 136.637, 105.977715, 150.15366]","[75.18979, 131.48024, 97.26513, 143.67438]",[ 78.43137 132.35045 100.60131 145.11179],"[83.43983, 105.977715, 136.637, 150.15366]",7.159419775009155,0.013184070587158203,"[0.12792748729885337, 1]",7.414817810058594e-05,"[0.3289641737937927, 1.0]",0.00867605209350586
2,backward (CROWN),45,0.017,False,brightness,"[[74.38891, 130.99812, 96.41047, 143.12138], [84.39571, 137.15477, 106.970856, 150.79575]]","[84.39571, 137.15477, 106.970856, 150.79575]","[74.38891, 130.99812, 96.41047, 143.12138]",[ 78.43137 132.35045 100.60131 145.11179],"[84.39571, 96.41047, 137.15477, 143.12138]",7.7223711013793945,0.015321731567382812,"[0.08371999352494386, 1]",7.510185241699219e-05,"[0.2533857226371765, 1.0]",0.00938105583190918
