,method,image_id,eps,eps_contrast,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP,73,0.0,0.0,False,whitenoise,"[[154.01181, 117.531006, 166.88805, 128.42961], [154.01181, 117.531006, 166.88805, 128.42961]]",0.4834256172180176,0.012832880020141602,"[0.6349551708967066, 0.6349551708967066]",7.009506225585938e-05,"[0.6349551677703857, 0.63495517]",0.010513782501220703
1,IBP,73,0.0,0.0,False,brightness,"[[154.01181, 117.531006, 166.88805, 128.42961], [154.01181, 117.531006, 166.88805, 128.42961]]",0.4834256172180176,0.024860382080078125,"[0.6349551708967066, 0.6349551708967066]",6.127357482910156e-05,"[0.6349551677703857, 0.63495517]",0.01018214225769043
2,IBP,73,0.0,0.0,False,contrast,"[[154.01181, 117.531006, 166.88805, 128.42961], [154.01181, 117.531006, 166.88805, 128.42961]]",0.4834256172180176,0.03693413734436035,"[0.6349551708967066, 0.6349551708967066]",6.103515625e-05,"[0.6349551677703857, 0.63495517]",0.010232925415039062
3,IBP,73,2e-05,0.01,False,whitenoise,"[[151.74954, 115.77794, 164.55582, 126.5542], [156.2756, 119.28496, 169.22195, 130.306]]",0.4904663562774658,0.01300811767578125,"[0.1814112994758727, 1]",7.081031799316406e-05,"[0.33630433678627014, 1.0]",0.010695695877075195
4,IBP,73,2e-05,0.01,False,brightness,"[[151.74954, 115.77794, 164.55582, 126.5542], [156.2756, 119.28496, 169.22195, 130.306]]",0.4904663562774658,0.025243759155273438,"[0.1814112994758727, 1]",6.318092346191406e-05,"[0.33630433678627014, 1.0]",0.01037907600402832
5,IBP,73,2e-05,0.01,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.4904663562774658,0.026633501052856445,"[0, 1]",0.0,"[0, 1]",0.0
6,IBP,73,4e-05,0.02,False,whitenoise,"[[149.4895, 113.97636, 162.22588, 124.62117], [158.62872, 121.03762, 171.61794, 132.1811]]",0.4628934860229492,0.012777328491210938,"[0.024409581893543756, 1]",6.937980651855469e-05,"[0.09331339597702026, 1.0]",0.010535478591918945
7,IBP,73,4e-05,0.02,False,brightness,"[[149.4895, 113.97636, 162.22588, 124.62117], [158.62872, 121.03762, 171.61794, 132.1811]]",0.4628934860229492,0.024804353713989258,"[0.024409581893543756, 1]",6.270408630371094e-05,"[0.09331339597702026, 1.0]",0.010233402252197266
8,IBP,73,4e-05,0.02,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.4628934860229492,0.026134967803955078,"[0, 1]",0.0,"[0, 1]",0.0
9,IBP,73,6.000000000000001e-05,0.03,True,whitenoise,"[[147.22298, 112.13309, 159.88939, 122.63934], [161.05553, 122.79573, 174.06795, 134.0621]]",0.5074813365936279,0.0017244815826416016,"[0, 1]",0.0,"[0, 1]",0.0
10,IBP,73,6.000000000000001e-05,0.03,True,brightness,"[[147.22298, 112.13309, 159.88939, 122.63934], [161.05553, 122.79573, 174.06795, 134.0621]]",0.5074813365936279,0.003037691116333008,"[0, 1]",0.0,"[0, 1]",0.0
11,IBP,73,6.000000000000001e-05,0.03,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.5074813365936279,0.00435948371887207,"[0, 1]",0.0,"[0, 1]",0.0
12,IBP,73,8e-05,0.04,True,whitenoise,"[[144.95871, 110.29254, 157.55524, 120.66043], [163.47952, 124.55246, 176.51508, 135.94165]]",0.4653162956237793,0.0017974376678466797,"[0, 1]",0.0,"[0, 1]",0.0
13,IBP,73,8e-05,0.04,True,brightness,"[[144.95871, 110.29254, 157.55524, 120.66043], [163.47952, 124.55246, 176.51508, 135.94165]]",0.4653162956237793,0.0030913352966308594,"[0, 1]",0.0,"[0, 1]",0.0
14,IBP,73,8e-05,0.04,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.4653162956237793,0.00445246696472168,"[0, 1]",0.0,"[0, 1]",0.0
15,IBP,73,0.0001,0.05,True,whitenoise,"[[142.6911, 108.44988, 155.21744, 118.67929], [165.90753, 126.312706, 178.9661, 137.82498]]",0.4911978244781494,0.0019183158874511719,"[0, 1]",0.0,"[0, 1]",0.0
16,IBP,73,0.0001,0.05,True,brightness,"[[142.6911, 108.44988, 155.21744, 118.67929], [165.90753, 126.312706, 178.9661, 137.82498]]",0.4911978244781494,0.0032100677490234375,"[0, 1]",0.0,"[0, 1]",0.0
17,IBP,73,0.0001,0.05,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.4911978244781494,0.004532575607299805,"[0, 1]",0.0,"[0, 1]",0.0
18,IBP,73,0.00012000000000000002,0.06,True,whitenoise,"[[140.42308, 106.60758, 152.87929, 116.69866], [168.33638, 128.07446, 181.41814, 139.71]]",0.46558284759521484,0.001890420913696289,"[0, 1]",0.0,"[0, 1]",0.0
19,IBP,73,0.00012000000000000002,0.06,True,brightness,"[[140.42308, 106.60758, 152.87929, 116.69866], [168.33638, 128.07446, 181.41814, 139.71]]",0.46558284759521484,0.0032863616943359375,"[0, 1]",0.0,"[0, 1]",0.0
20,IBP,73,0.00012000000000000002,0.06,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.46558284759521484,0.004690408706665039,"[0, 1]",0.0,"[0, 1]",0.0
