,method,image_id,eps,eps_contrast,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP,62,0.0,0.0,False,whitenoise,"[[171.50136, 129.71301, 182.9188, 141.17415], [171.50136, 129.71301, 182.9188, 141.17415]]",0.5236082077026367,0.020556926727294922,"[0.6258579290677484, 0.6258579290677484]",0.00012493133544921875,"[0.625857949256897, 0.62585795]",0.016765117645263672
1,IBP,62,0.0,0.0,False,brightness,"[[171.50136, 129.71301, 182.9188, 141.17415], [171.50136, 129.71301, 182.9188, 141.17415]]",0.5236082077026367,0.0400090217590332,"[0.6258579290677484, 0.6258579290677484]",0.00011229515075683594,"[0.625857949256897, 0.62585795]",0.0164029598236084
2,IBP,62,0.0,0.0,False,contrast,"[[171.50136, 129.71301, 182.9188, 141.17415], [171.50136, 129.71301, 182.9188, 141.17415]]",0.5236082077026367,0.059377193450927734,"[0.6258579290677484, 0.6258579290677484]",0.00011110305786132812,"[0.625857949256897, 0.62585795]",0.01631331443786621
3,IBP,62,2e-05,0.01,False,whitenoise,"[[169.35536, 128.08688, 180.74628, 139.40869], [173.64656, 131.33978, 185.09058, 142.94016]]",0.5065944194793701,0.02056264877319336,"[0.18696548280739503, 1]",0.00012612342834472656,"[0.33716094493865967, 0.98397267]",0.01681041717529297
4,IBP,62,2e-05,0.01,False,brightness,"[[169.35536, 128.08688, 180.74628, 139.40869], [173.64656, 131.33978, 185.09058, 142.94016]]",0.5065944194793701,0.03996777534484863,"[0.18696548280739503, 1]",0.00011229515075683594,"[0.33716094493865967, 0.98397267]",0.01636052131652832
5,IBP,62,2e-05,0.01,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.5065944194793701,0.042276859283447266,"[0, 1]",0.0,"[0, 1]",0.0
6,IBP,62,4e-05,0.02,False,whitenoise,"[[167.21133, 126.46292, 178.5757, 137.64551], [175.78912, 132.96518, 187.25957, 144.70453]]",0.5075383186340332,0.020522594451904297,"[0.02702443203009191, 1]",0.00012564659118652344,"[0.1003749743103981, 1.0]",0.016788244247436523
7,IBP,62,4e-05,0.02,False,brightness,"[[167.21133, 126.46292, 178.5757, 137.64551], [175.78912, 132.96518, 187.25957, 144.70453]]",0.5075383186340332,0.03988242149353027,"[0.02702443203009191, 1]",0.00011181831359863281,"[0.1003749743103981, 1.0]",0.01633596420288086
8,IBP,62,4e-05,0.02,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.5075383186340332,0.0421600341796875,"[0, 1]",0.0,"[0, 1]",0.0
9,IBP,62,6.000000000000001e-05,0.03,True,whitenoise,"[[165.06276, 124.83604, 176.40067, 135.87912], [177.93611, 134.59445, 189.43317, 146.47302]]",0.5065548419952393,0.0028917789459228516,"[0, 1]",0.0,"[0, 1]",0.0
10,IBP,62,6.000000000000001e-05,0.03,True,brightness,"[[165.06276, 124.83604, 176.40067, 135.87912], [177.93611, 134.59445, 189.43317, 146.47302]]",0.5065548419952393,0.005057334899902344,"[0, 1]",0.0,"[0, 1]",0.0
11,IBP,62,6.000000000000001e-05,0.03,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.5065548419952393,0.007287740707397461,"[0, 1]",0.0,"[0, 1]",0.0
12,IBP,62,8e-05,0.04,True,whitenoise,"[[162.92014, 123.21389, 174.23175, 134.11787], [180.07773, 136.21994, 191.60147, 148.23744]]",0.5063323974609375,0.002892017364501953,"[0, 1]",0.0,"[0, 1]",0.0
