,method,image_id,eps,eps_contrast,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP,96,0.0,0.0,False,whitenoise,"[[107.97975, 131.3112, 124.87067, 141.16566], [107.97975, 131.3112, 124.87067, 141.16566]]",0.5194547176361084,0.014871358871459961,"[0.6304389410285948, 0.6304389410285948]",8.893013000488281e-05,"[0.6304389238357544, 0.6304389]",0.012125730514526367
1,IBP,96,0.0,0.0,False,brightness,"[[107.97975, 131.3112, 124.87067, 141.16566], [107.97975, 131.3112, 124.87067, 141.16566]]",0.5194547176361084,0.027697324752807617,"[0.6304389410285948, 0.6304389410285948]",6.556510925292969e-05,"[0.6304389238357544, 0.6304389]",0.010915756225585938
2,IBP,96,0.0,0.0,False,contrast,"[[107.97975, 131.3112, 124.87067, 141.16566], [107.97975, 131.3112, 124.87067, 141.16566]]",0.5194547176361084,0.04048275947570801,"[0.6304389410285948, 0.6304389410285948]",6.4849853515625e-05,"[0.6304389238357544, 0.6304389]",0.010885000228881836
3,IBP,96,2e-05,0.01,False,whitenoise,"[[105.44561, 129.31429, 122.27976, 139.02269], [110.51469, 133.3195, 127.46526, 143.29985]]",0.4630410671234131,0.014730215072631836,"[0.16598816669987163, 1]",8.940696716308594e-05,"[0.3184899091720581, 1.0]",0.01199197769165039
4,IBP,96,2e-05,0.01,False,brightness,"[[105.44561, 129.31429, 122.27976, 139.02269], [110.51469, 133.3195, 127.46526, 143.29985]]",0.4630410671234131,0.026981353759765625,"[0.16598816669987163, 1]",6.222724914550781e-05,"[0.3184899091720581, 1.0]",0.010433197021484375
5,IBP,96,2e-05,0.01,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.4630410671234131,0.02834010124206543,"[0, 1]",0.0,"[0, 1]",0.0
6,IBP,96,4e-05,0.02,False,whitenoise,"[[102.92651, 127.33645, 119.70547, 136.89188], [113.03612, 135.31908, 130.04704, 145.41422]]",0.46855807304382324,0.012871265411376953,"[0.016309236424089806, 1]",7.033348083496094e-05,"[0.06420447677373886, 1.0]",0.010554790496826172
7,IBP,96,4e-05,0.02,False,brightness,"[[102.92651, 127.33645, 119.70547, 136.89188], [113.03612, 135.31908, 130.04704, 145.41422]]",0.46855807304382324,0.024921417236328125,"[0.016309236424089806, 1]",6.198883056640625e-05,"[0.06420447677373886, 1.0]",0.010201215744018555
8,IBP,96,4e-05,0.02,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.46855807304382324,0.026287078857421875,"[0, 1]",0.0,"[0, 1]",0.0
9,IBP,96,6.000000000000001e-05,0.03,True,whitenoise,"[[100.4039, 125.35571, 117.127495, 134.75795], [115.562805, 137.32266, 132.63411, 147.53288]]",0.44257140159606934,0.002716541290283203,"[0, 1]",0.0,"[0, 1]",0.0
10,IBP,96,6.000000000000001e-05,0.03,True,brightness,"[[100.4039, 125.35571, 117.127495, 134.75795], [115.562805, 137.32266, 132.63411, 147.53288]]",0.44257140159606934,0.0040149688720703125,"[0, 1]",0.0,"[0, 1]",0.0
11,IBP,96,6.000000000000001e-05,0.03,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.44257140159606934,0.0053997039794921875,"[0, 1]",0.0,"[0, 1]",0.0
