,method,image_id,eps,eps_contrast,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP,78,0.0,0.0,False,whitenoise,"[[150.89264, 122.15311, 171.30112, 132.21211], [150.89264, 122.15311, 171.30112, 132.21211]]",0.5122272968292236,0.013721466064453125,"[0.6592029449035826, 0.6592029449035826]",8.487701416015625e-05,"[0.6592029333114624, 0.65920293]",0.01108407974243164
1,IBP,78,0.0,0.0,False,brightness,"[[150.89264, 122.15311, 171.30112, 132.21211], [150.89264, 122.15311, 171.30112, 132.21211]]",0.5122272968292236,0.025930404663085938,"[0.6592029449035826, 0.6592029449035826]",6.175041198730469e-05,"[0.6592029333114624, 0.65920293]",0.010389089584350586
2,IBP,78,0.0,0.0,False,contrast,"[[150.89264, 122.15311, 171.30112, 132.21211], [150.89264, 122.15311, 171.30112, 132.21211]]",0.5122272968292236,0.03811049461364746,"[0.6592029449035826, 0.6592029449035826]",6.222724914550781e-05,"[0.6592029333114624, 0.65920293]",0.010359525680541992
3,IBP,78,2e-05,0.01,False,whitenoise,"[[148.12616, 120.01902, 168.47604, 129.93887], [153.65924, 124.28742, 174.12628, 134.48563]]",0.4758119583129883,0.013496637344360352,"[0.1693647435242205, 1]",7.414817810058594e-05,"[0.33593785762786865, 1.0]",0.011162519454956055
4,IBP,78,2e-05,0.01,False,brightness,"[[148.12616, 120.01902, 168.47604, 129.93887], [153.65924, 124.28742, 174.12628, 134.48563]]",0.4758119583129883,0.026276826858520508,"[0.1693647435242205, 1]",8.034706115722656e-05,"[0.33593785762786865, 1.0]",0.01084446907043457
5,IBP,78,2e-05,0.01,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.4758119583129883,0.027736425399780273,"[0, 1]",0.0,"[0, 1]",0.0
6,IBP,78,4e-05,0.02,False,whitenoise,"[[145.36671, 117.890144, 165.6581, 127.671295], [156.42036, 126.41743, 176.94576, 136.75458]]",0.4781208038330078,0.014076948165893555,"[0.014733595233119042, 1]",8.368492126464844e-05,"[0.057336047291755676, 1.0]",0.011482954025268555
7,IBP,78,4e-05,0.02,False,brightness,"[[145.36671, 117.890144, 165.6581, 127.671295], [156.42036, 126.41743, 176.94576, 136.75458]]",0.4781208038330078,0.026105403900146484,"[0.014733595233119042, 1]",6.151199340820312e-05,"[0.057336047291755676, 1.0]",0.010222196578979492
8,IBP,78,4e-05,0.02,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.4781208038330078,0.027470111846923828,"[0, 1]",0.0,"[0, 1]",0.0
9,IBP,78,6.000000000000001e-05,0.03,True,whitenoise,"[[142.60312, 115.75883, 162.83615, 125.4012], [159.18509, 128.55064, 179.7691, 139.02708]]",0.45552706718444824,0.0017616748809814453,"[0, 1]",0.0,"[0, 1]",0.0
10,IBP,78,6.000000000000001e-05,0.03,True,brightness,"[[142.60312, 115.75883, 162.83615, 125.4012], [159.18509, 128.55064, 179.7691, 139.02708]]",0.45552706718444824,0.003116130828857422,"[0, 1]",0.0,"[0, 1]",0.0
11,IBP,78,6.000000000000001e-05,0.03,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.45552706718444824,0.00446629524230957,"[0, 1]",0.0,"[0, 1]",0.0
12,IBP,78,8e-05,0.04,True,whitenoise,"[[139.84366, 113.63139, 160.01843, 123.13528], [161.94574, 130.68132, 182.58832, 141.29694]]",0.46224212646484375,0.0019800662994384766,"[0, 1]",0.0,"[0, 1]",0.0
13,IBP,78,8e-05,0.04,True,brightness,"[[139.84366, 113.63139, 160.01843, 123.13528], [161.94574, 130.68132, 182.58832, 141.29694]]",0.46224212646484375,0.003272533416748047,"[0, 1]",0.0,"[0, 1]",0.0
14,IBP,78,8e-05,0.04,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.46224212646484375,0.0046422481536865234,"[0, 1]",0.0,"[0, 1]",0.0
15,IBP,78,0.0001,0.05,True,whitenoise,"[[137.07944, 111.40221, 157.19563, 120.74926], [164.88943, 132.81639, 185.53752, 143.5715]]",0.46302247047424316,0.0019910335540771484,"[0, 1]",0.0,"[0, 1]",0.0
16,IBP,78,0.0001,0.05,True,brightness,"[[137.07944, 111.40221, 157.19563, 120.74926], [164.88943, 132.81639, 185.53752, 143.5715]]",0.46302247047424316,0.003287792205810547,"[0, 1]",0.0,"[0, 1]",0.0
17,IBP,78,0.0001,0.05,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.46302247047424316,0.0046732425689697266,"[0, 1]",0.0,"[0, 1]",0.0
18,IBP,78,0.00012000000000000002,0.06,True,whitenoise,"[[134.31902, 109.16402, 154.3767, 118.35214], [167.85182, 134.94904, 188.49873, 145.84344]]",0.4952080249786377,0.0017576217651367188,"[0, 1]",0.0,"[0, 1]",0.0
19,IBP,78,0.00012000000000000002,0.06,True,brightness,"[[134.31902, 109.16402, 154.3767, 118.35214], [167.85182, 134.94904, 188.49873, 145.84344]]",0.4952080249786377,0.0030324459075927734,"[0, 1]",0.0,"[0, 1]",0.0
20,IBP,78,0.00012000000000000002,0.06,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.4952080249786377,0.0043985843658447266,"[0, 1]",0.0,"[0, 1]",0.0
21,IBP,78,0.00014000000000000001,0.07,True,whitenoise,"[[131.55519, 106.92355, 151.55424, 115.95259], [170.8185, 137.08537, 191.46431, 148.11937]]",0.46306729316711426,0.0017726421356201172,"[0, 1]",0.0,"[0, 1]",0.0
22,IBP,78,0.00014000000000000001,0.07,True,brightness,"[[131.55519, 106.92355, 151.55424, 115.95259], [170.8185, 137.08537, 191.46431, 148.11937]]",0.46306729316711426,0.0030603408813476562,"[0, 1]",0.0,"[0, 1]",0.0
23,IBP,78,0.00014000000000000001,0.07,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.46306729316711426,0.004386186599731445,"[0, 1]",0.0,"[0, 1]",0.0
24,IBP,78,0.00016,0.08,True,whitenoise,"[[128.7929, 104.6852, 148.73328, 113.55536], [173.78288, 139.22098, 194.42758, 150.39462]]",0.4537980556488037,0.001973867416381836,"[0, 1]",0.0,"[0, 1]",0.0
25,IBP,78,0.00016,0.08,True,brightness,"[[128.7929, 104.6852, 148.73328, 113.55536], [173.78288, 139.22098, 194.42758, 150.39462]]",0.4537980556488037,0.003539562225341797,"[0, 1]",0.0,"[0, 1]",0.0
26,IBP,78,0.00016,0.08,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.4537980556488037,0.005142688751220703,"[0, 1]",0.0,"[0, 1]",0.0
27,IBP,78,0.00018,0.09,True,whitenoise,"[[126.024124, 102.44181, 145.90555, 111.152695], [176.75401, 141.36183, 197.39755, 152.67549]]",0.4656405448913574,0.0018725395202636719,"[0, 1]",0.0,"[0, 1]",0.0
28,IBP,78,0.00018,0.09,True,brightness,"[[126.024124, 102.44181, 145.90555, 111.152695], [176.75401, 141.36183, 197.39755, 152.67549]]",0.4656405448913574,0.003176450729370117,"[0, 1]",0.0,"[0, 1]",0.0
29,IBP,78,0.00018,0.09,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.4656405448913574,0.004548788070678711,"[0, 1]",0.0,"[0, 1]",0.0
30,IBP,78,0.0002,0.1,True,whitenoise,"[[123.25844, 100.20065, 143.08061, 108.752266], [179.72466, 143.50217, 200.36674, 154.9557]]",0.522972822189331,0.002669811248779297,"[0, 1]",0.0,"[0, 1]",0.0
31,IBP,78,0.0002,0.1,True,brightness,"[[123.25844, 100.20065, 143.08061, 108.752266], [179.72466, 143.50217, 200.36674, 154.9557]]",0.522972822189331,0.003953456878662109,"[0, 1]",0.0,"[0, 1]",0.0
32,IBP,78,0.0002,0.1,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.522972822189331,0.005321025848388672,"[0, 1]",0.0,"[0, 1]",0.0
33,IBP+backward (CROWN-IBP),78,0.0,0.0,False,whitenoise,"[[150.89265, 122.15309, 171.30112, 132.21213], [150.89265, 122.15309, 171.30112, 132.21213]]",0.6928436756134033,0.014759302139282227,"[0.6592027681719401, 0.6592027681719401]",0.00013446807861328125,"[0.6592027544975281, 0.65920275]",0.012126684188842773
34,IBP+backward (CROWN-IBP),78,0.0,0.0,False,brightness,"[[150.89265, 122.15309, 171.30112, 132.21213], [150.89265, 122.15309, 171.30112, 132.21213]]",0.6928436756134033,0.027482986450195312,"[0.6592027681719401, 0.6592027681719401]",6.628036499023438e-05,"[0.6592027544975281, 0.65920275]",0.010749101638793945
35,IBP+backward (CROWN-IBP),78,0.0,0.0,False,contrast,"[[150.89265, 122.15309, 171.30112, 132.21213], [150.89265, 122.15309, 171.30112, 132.21213]]",0.6928436756134033,0.040131330490112305,"[0.6592027681719401, 0.6592027681719401]",6.628036499023438e-05,"[0.6592027544975281, 0.65920275]",0.010744810104370117
36,IBP+backward (CROWN-IBP),78,2e-05,0.01,False,whitenoise,"[[150.79442, 122.115845, 171.19794, 132.17273], [150.99092, 122.19044, 171.4043, 132.25165]]",0.7186727523803711,0.014589786529541016,"[0.6395128051208306, 0.6796845966493473]",8.463859558105469e-05,"[0.6486076712608337, 0.66997474]",0.01190948486328125
37,IBP+backward (CROWN-IBP),78,2e-05,0.01,False,brightness,"[[150.88837, 122.15045, 171.29707, 132.20947], [150.897, 122.15584, 171.3052, 132.21492]]",0.7186727523803711,0.028197526931762695,"[0.6580750315055734, 0.660314471526077]",7.748603820800781e-05,"[0.6586025357246399, 0.659785]",0.011483907699584961
38,IBP+backward (CROWN-IBP),78,2e-05,0.01,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.7186727523803711,0.02973484992980957,"[0, 1]",0.0,"[0, 1]",0.0
39,IBP+backward (CROWN-IBP),78,4e-05,0.02,False,whitenoise,"[[150.69482, 122.07823, 171.09338, 132.13303], [151.09122, 122.22864, 171.50943, 132.29208]]",0.6936068534851074,0.013520479202270508,"[0.6202302054322967, 0.7013234819923014]",7.534027099609375e-05,"[0.6379803419113159, 0.6810695]",0.011107921600341797
40,IBP+backward (CROWN-IBP),78,4e-05,0.02,False,brightness,"[[150.88254, 122.147385, 171.29146, 132.20644], [150.9037, 122.15951, 171.31158, 132.21867]]",0.6936068534851074,0.02627110481262207,"[0.6565188124927203, 0.6617503678935102]",6.890296936035156e-05,"[0.6577494144439697, 0.6605092]",0.010789871215820312
41,IBP+backward (CROWN-IBP),78,4e-05,0.02,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.6936068534851074,0.02772212028503418,"[0, 1]",0.0,"[0, 1]",0.0
42,IBP+backward (CROWN-IBP),78,6.000000000000001e-05,0.03,False,whitenoise,"[[150.59317, 122.040215, 170.98691, 132.09291], [151.19336, 122.26761, 171.6165, 132.33334]]",0.6525664329528809,0.013777732849121094,"[0.601361017922927, 0.7242725079743084]",7.677078247070312e-05,"[0.6273443102836609, 0.6925455]",0.011322259902954102
43,IBP+backward (CROWN-IBP),78,6.000000000000001e-05,0.03,False,brightness,"[[150.8747, 122.14394, 171.28395, 132.20305], [150.91212, 122.163895, 171.3198, 132.2232]]",0.6525664329528809,0.0267946720123291,"[0.6546121947374686, 0.6635120658781695]",6.866455078125e-05,"[0.6567007899284363, 0.66139317]",0.011008977890014648
44,IBP+backward (CROWN-IBP),78,6.000000000000001e-05,0.03,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.6525664329528809,0.028277873992919922,"[0, 1]",0.0,"[0, 1]",0.0
45,IBP+backward (CROWN-IBP),78,8e-05,0.04,False,whitenoise,"[[150.48999, 122.00194, 170.87883, 132.05263], [151.29713, 122.30753, 171.72534, 132.37563]]",0.6814785003662109,0.013737678527832031,"[0.5829080984847341, 0.7485603196032751]",7.748603820800781e-05,"[0.6166927814483643, 0.70436573]",0.011273860931396484
46,IBP+backward (CROWN-IBP),78,8e-05,0.04,False,brightness,"[[150.86508, 122.14019, 171.27461, 132.19942], [150.92235, 122.16931, 171.32994, 132.22885]]",0.6814785003662109,0.02671360969543457,"[0.65230353947764, 0.665592758749421]",6.914138793945312e-05,"[0.6554107666015625, 0.6624178]",0.01097726821899414
47,IBP+backward (CROWN-IBP),78,8e-05,0.04,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.6814785003662109,0.028189897537231445,"[0, 1]",0.0,"[0, 1]",0.0
48,IBP+backward (CROWN-IBP),78,0.0001,0.05,False,whitenoise,"[[150.38506, 121.91318, 170.76881, 131.95267], [151.4951, 122.34836, 171.9009, 132.41891]]",0.6469159126281738,0.014272928237915039,"[0.5569541520294391, 0.7898114806678249]",8.106231689453125e-05,"[0.6019283533096313, 0.7243973]",0.011301517486572266
49,IBP+backward (CROWN-IBP),78,0.0001,0.05,False,brightness,"[[150.85379, 122.0868, 171.26338, 132.13698], [151.02359, 122.17559, 171.40456, 132.23546]]",0.6469159126281738,0.02719712257385254,"[0.640457239092628, 0.680408640820402]",6.699562072753906e-05,"[0.6496270895004272, 0.6706267]",0.010941267013549805
50,IBP+backward (CROWN-IBP),78,0.0001,0.05,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.6469159126281738,0.028666019439697266,"[0, 1]",0.0,"[0, 1]",0.0
51,IBP+backward (CROWN-IBP),78,0.00012000000000000002,0.06,False,whitenoise,"[[150.27911, 121.81798, 170.65768, 131.84525], [151.70584, 122.38986, 172.08575, 132.46281]]",0.6506528854370117,0.013486385345458984,"[0.5313175921287375, 0.8365624305774354]",7.43865966796875e-05,"[0.5868822932243347, 0.746173]",0.011125802993774414
52,IBP+backward (CROWN-IBP),78,0.00012000000000000002,0.06,False,brightness,"[[150.84142, 122.02702, 171.25098, 132.06717], [151.13728, 122.1826, 171.4883, 132.24274]]",0.6506528854370117,0.02622079849243164,"[0.6275049331893529, 0.6974778458295775]",6.651878356933594e-05,"[0.6431931853294373, 0.6799144]",0.010778427124023438
53,IBP+backward (CROWN-IBP),78,0.00012000000000000002,0.06,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.6506528854370117,0.02767777442932129,"[0, 1]",0.0,"[0, 1]",0.0
54,IBP+backward (CROWN-IBP),78,0.00014000000000000001,0.07,False,whitenoise,"[[150.17157, 121.72241, 170.54495, 131.73721], [151.91888, 122.43244, 172.27281, 132.50797]]",0.6666440963745117,0.014023065567016602,"[0.5068057985263527, 0.8876859880996472]",7.62939453125e-05,"[0.5719693303108215, 0.76887614]",0.011596918106079102
55,IBP+backward (CROWN-IBP),78,0.00014000000000000001,0.07,False,brightness,"[[150.82747, 121.966934, 171.237, 131.9968], [151.25316, 122.19068, 171.57416, 132.25122]]",0.6666440963745117,0.026774883270263672,"[0.6144710130788533, 0.7154546957120602]",6.818771362304688e-05,"[0.6365514993667603, 0.6894774]",0.010793209075927734
56,IBP+backward (CROWN-IBP),78,0.00014000000000000001,0.07,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.6666440963745117,0.02822256088256836,"[0, 1]",0.0,"[0, 1]",0.0
57,IBP+backward (CROWN-IBP),78,0.00016,0.08,False,whitenoise,"[[150.06232, 121.62646, 170.43042, 131.6291], [152.13335, 122.475815, 172.46152, 132.55386]]",0.650162935256958,0.013473987579345703,"[0.4834496604118021, 0.9436944766605821]",7.343292236328125e-05,"[0.5572710037231445, 0.7925386]",0.011034965515136719
58,IBP+backward (CROWN-IBP),78,0.00016,0.08,False,brightness,"[[150.81165, 121.90641, 171.22102, 131.9263], [151.37048, 122.199646, 171.66168, 132.26054]]",0.650162935256958,0.026070117950439453,"[0.6014506583886844, 0.7343911972801765]",6.508827209472656e-05,"[0.6297749876976013, 0.6993315]",0.010690927505493164
59,IBP+backward (CROWN-IBP),78,0.00016,0.08,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.650162935256958,0.027517080307006836,"[0, 1]",0.0,"[0, 1]",0.0
60,IBP+backward (CROWN-IBP),78,0.00018,0.09,False,whitenoise,"[[149.95154, 121.52997, 170.31412, 131.52023], [152.3497, 122.51993, 172.65202, 132.60075]]",0.6526274681091309,0.013509988784790039,"[0.4611576899238974, 1]",7.677078247070312e-05,"[0.5427647233009338, 0.8169371]",0.01107335090637207
61,IBP+backward (CROWN-IBP),78,0.00018,0.09,False,brightness,"[[150.79442, 121.84543, 171.2034, 131.85512], [151.48956, 122.209305, 171.75087, 132.2708]]",0.6526274681091309,0.02622818946838379,"[0.5884700924895634, 0.7543497662652716]",6.723403930664062e-05,"[0.6228697299957275, 0.709498]",0.010752201080322266
62,IBP+backward (CROWN-IBP),78,0.00018,0.09,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.6526274681091309,0.027669191360473633,"[0, 1]",0.0,"[0, 1]",0.0
63,IBP+backward (CROWN-IBP),78,0.0002,0.1,False,whitenoise,"[[149.83975, 121.43316, 170.19685, 131.41116], [152.56825, 122.56511, 172.84451, 132.64848]]",0.6736462116241455,0.012819290161132812,"[0.4380101381559134, 1]",6.937980651855469e-05,"[0.5284267067909241, 0.8365003]",0.010514259338378906
64,IBP+backward (CROWN-IBP),78,0.0002,0.1,False,brightness,"[[150.77605, 121.784065, 171.18465, 131.78368], [151.611, 122.22011, 171.84221, 132.28203]]",0.6736462116241455,0.02477407455444336,"[0.5754596429292896, 0.7753782532837958]",6.079673767089844e-05,"[0.6157783269882202, 0.7199318]",0.010132074356079102
65,IBP+backward (CROWN-IBP),78,0.0002,0.1,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.6736462116241455,0.026145458221435547,"[0, 1]",0.0,"[0, 1]",0.0
66,backward (CROWN),78,0.0,0.0,False,whitenoise,"[[150.89265, 122.15309, 171.30112, 132.21213], [150.89265, 122.15309, 171.30112, 132.21213]]",0.6835825443267822,0.013375520706176758,"[0.6592027681719401, 0.6592027681719401]",7.414817810058594e-05,"[0.6592027544975281, 0.65920275]",0.010834932327270508
