,method,image_id,eps,eps_contrast,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP,83,0.0,0.0,False,whitenoise,"[[133.22186, 142.11507, 148.26794, 151.64517], [133.22186, 142.11507, 148.26794, 151.64517]]",0.5224201679229736,0.01479029655456543,"[0.5943847890604891, 0.5943847890604891]",8.296966552734375e-05,"[0.5943847894668579, 0.5943848]",0.01137399673461914
1,IBP,83,0.0,0.0,False,brightness,"[[133.22186, 142.11507, 148.26794, 151.64517], [133.22186, 142.11507, 148.26794, 151.64517]]",0.5224201679229736,0.027057886123657227,"[0.5943847890604891, 0.5943847890604891]",7.414817810058594e-05,"[0.5943847894668579, 0.5943848]",0.010409355163574219
2,IBP,83,0.0,0.0,False,contrast,"[[133.22186, 142.11507, 148.26794, 151.64517], [133.22186, 142.11507, 148.26794, 151.64517]]",0.5224201679229736,0.03926515579223633,"[0.5943847890604891, 0.5943847890604891]",6.222724914550781e-05,"[0.5943847894668579, 0.5943848]",0.010381221771240234
3,IBP,83,2e-05,0.01,False,whitenoise,"[[129.70851, 139.42705, 144.67915, 148.7777], [136.73418, 144.80394, 151.85588, 154.51366]]",0.4920063018798828,0.013981103897094727,"[0.07106855029148215, 1]",7.772445678710938e-05,"[0.21717722713947296, 1.0]",0.011360645294189453
4,IBP,83,2e-05,0.01,False,brightness,"[[129.70851, 139.42705, 144.67915, 148.7777], [136.73418, 144.80394, 151.85588, 154.51366]]",0.4920063018798828,0.026798486709594727,"[0.07106855029148215, 1]",6.532669067382812e-05,"[0.21717722713947296, 1.0]",0.010916471481323242
5,IBP,83,2e-05,0.01,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.4920063018798828,0.02821946144104004,"[0, 1]",0.0,"[0, 1]",0.0
6,IBP,83,4e-05,0.02,True,whitenoise,"[[126.19379, 136.73987, 141.0888, 145.91109], [140.2445, 147.49295, 155.44159, 157.38225]]",0.5240199565887451,0.0017368793487548828,"[0, 1]",0.0,"[0, 1]",0.0
7,IBP,83,4e-05,0.02,True,brightness,"[[126.19379, 136.73987, 141.0888, 145.91109], [140.2445, 147.49295, 155.44159, 157.38225]]",0.5240199565887451,0.003021240234375,"[0, 1]",0.0,"[0, 1]",0.0
8,IBP,83,4e-05,0.02,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.5240199565887451,0.004350185394287109,"[0, 1]",0.0,"[0, 1]",0.0
9,IBP,83,6.000000000000001e-05,0.03,True,whitenoise,"[[122.69505, 134.07886, 137.50821, 143.04274], [143.75722, 150.1835, 159.02951, 160.20534]]",0.5370113849639893,0.0020995140075683594,"[0, 1]",0.0,"[0, 1]",0.0
10,IBP,83,6.000000000000001e-05,0.03,True,brightness,"[[122.69505, 134.07886, 137.50821, 143.04274], [143.75722, 150.1835, 159.02951, 160.20534]]",0.5370113849639893,0.0037741661071777344,"[0, 1]",0.0,"[0, 1]",0.0
11,IBP,83,6.000000000000001e-05,0.03,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.5370113849639893,0.005517721176147461,"[0, 1]",0.0,"[0, 1]",0.0
