,method,image_id,eps,eps_contrast,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP,98,0.0,0.0,False,whitenoise,"[[96.82501, 136.68819, 109.33704, 145.30028], [96.82501, 136.68819, 109.33704, 145.30028]]",0.5146124362945557,0.013058662414550781,"[0.5714735450006803, 0.5714735450006803]",7.104873657226562e-05,"[0.5714735388755798, 0.57147354]",0.010700464248657227
1,IBP,98,0.0,0.0,False,brightness,"[[96.82501, 136.68819, 109.33704, 145.30028], [96.82501, 136.68819, 109.33704, 145.30028]]",0.5146124362945557,0.025340557098388672,"[0.5714735450006803, 0.5714735450006803]",6.270408630371094e-05,"[0.5714735388755798, 0.57147354]",0.010410547256469727
2,IBP,98,0.0,0.0,False,contrast,"[[96.82501, 136.68819, 109.33704, 145.30028], [96.82501, 136.68819, 109.33704, 145.30028]]",0.5146124362945557,0.041239261627197266,"[0.5714735450006803, 0.5714735450006803]",6.29425048828125e-05,"[0.5714735388755798, 0.57147354]",0.010434150695800781
3,IBP,98,2e-05,0.01,False,whitenoise,"[[94.45346, 134.76399, 106.92862, 143.26762], [99.197296, 138.61269, 111.746155, 147.33336]]",0.48529791831970215,0.013062000274658203,"[0.1256806206307382, 1]",7.200241088867188e-05,"[0.2573409378528595, 1.0]",0.010754823684692383
4,IBP,98,2e-05,0.01,False,brightness,"[[94.45346, 134.76399, 106.92862, 143.26762], [99.197296, 138.61269, 111.746155, 147.33336]]",0.48529791831970215,0.025352954864501953,"[0.1256806206307382, 1]",6.318092346191406e-05,"[0.2573409378528595, 1.0]",0.010457515716552734
5,IBP,98,2e-05,0.01,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.48529791831970215,0.026717424392700195,"[0, 1]",0.0,"[0, 1]",0.0
6,IBP,98,4e-05,0.02,False,whitenoise,"[[92.089294, 132.8456, 104.52782, 141.24103], [101.56372, 140.5323, 114.14943, 149.36118]]",0.4498746395111084,0.012985944747924805,"[0.004496257293134616, 1]",7.081031799316406e-05,"[0.020010359585285187, 1.0]",0.010715484619140625
7,IBP,98,4e-05,0.02,False,brightness,"[[92.089294, 132.8456, 104.52782, 141.24103], [101.56372, 140.5323, 114.14943, 149.36118]]",0.4498746395111084,0.025219440460205078,"[0.004496257293134616, 1]",6.246566772460938e-05,"[0.020010359585285187, 1.0]",0.010374307632446289
8,IBP,98,4e-05,0.02,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.4498746395111084,0.02661871910095215,"[0, 1]",0.0,"[0, 1]",0.0
9,IBP,98,6.000000000000001e-05,0.03,True,whitenoise,"[[89.72319, 130.92635, 102.12489, 139.21341], [103.93153, 142.45375, 116.553955, 151.39081]]",0.4562833309173584,0.0017380714416503906,"[0, 1]",0.0,"[0, 1]",0.0
10,IBP,98,6.000000000000001e-05,0.03,True,brightness,"[[89.72319, 130.92635, 102.12489, 139.21341], [103.93153, 142.45375, 116.553955, 151.39081]]",0.4562833309173584,0.0030307769775390625,"[0, 1]",0.0,"[0, 1]",0.0
11,IBP,98,6.000000000000001e-05,0.03,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.4562833309173584,0.0044116973876953125,"[0, 1]",0.0,"[0, 1]",0.0
12,IBP,98,8e-05,0.04,True,whitenoise,"[[87.36233, 129.01192, 99.72704, 137.19069], [106.29504, 144.37218, 118.95379, 153.417]]",0.46184349060058594,0.002017498016357422,"[0, 1]",0.0,"[0, 1]",0.0
13,IBP,98,8e-05,0.04,True,brightness,"[[87.36233, 129.01192, 99.72704, 137.19069], [106.29504, 144.37218, 118.95379, 153.417]]",0.46184349060058594,0.0033049583435058594,"[0, 1]",0.0,"[0, 1]",0.0
14,IBP,98,8e-05,0.04,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.46184349060058594,0.0046367645263671875,"[0, 1]",0.0,"[0, 1]",0.0
15,IBP,98,0.0001,0.05,True,whitenoise,"[[84.99962, 127.09584, 97.327156, 135.16597], [108.66179, 146.29314, 121.35679, 155.44572]]",0.46871280670166016,0.0019752979278564453,"[0, 1]",0.0,"[0, 1]",0.0
16,IBP,98,0.0001,0.05,True,brightness,"[[84.99962, 127.09584, 97.327156, 135.16597], [108.66179, 146.29314, 121.35679, 155.44572]]",0.46871280670166016,0.0032761096954345703,"[0, 1]",0.0,"[0, 1]",0.0
17,IBP,98,0.0001,0.05,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.46871280670166016,0.004654884338378906,"[0, 1]",0.0,"[0, 1]",0.0
18,IBP,98,0.00012000000000000002,0.06,True,whitenoise,"[[82.638504, 125.18208, 94.92866, 133.14331], [111.02646, 148.2133, 123.757454, 157.47318]]",0.4548182487487793,0.0019681453704833984,"[0, 1]",0.0,"[0, 1]",0.0
19,IBP,98,0.00012000000000000002,0.06,True,brightness,"[[82.638504, 125.18208, 94.92866, 133.14331], [111.02646, 148.2133, 123.757454, 157.47318]]",0.4548182487487793,0.0032503604888916016,"[0, 1]",0.0,"[0, 1]",0.0
20,IBP,98,0.00012000000000000002,0.06,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.4548182487487793,0.0046155452728271484,"[0, 1]",0.0,"[0, 1]",0.0
21,IBP,98,0.00014000000000000001,0.07,True,whitenoise,"[[80.42177, 123.30519, 92.67282, 131.14694], [113.39436, 150.13692, 126.16115, 159.48318]]",0.4705374240875244,0.0017921924591064453,"[0, 1]",0.0,"[0, 1]",0.0
22,IBP,98,0.00014000000000000001,0.07,True,brightness,"[[80.42177, 123.30519, 92.67282, 131.14694], [113.39436, 150.13692, 126.16115, 159.48318]]",0.4705374240875244,0.0030972957611083984,"[0, 1]",0.0,"[0, 1]",0.0
23,IBP,98,0.00014000000000000001,0.07,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.4705374240875244,0.0044438838958740234,"[0, 1]",0.0,"[0, 1]",0.0
24,IBP,98,0.00016,0.08,True,whitenoise,"[[78.39998, 121.48479, 90.60887, 129.18929], [115.760666, 152.05974, 128.563, 161.45766]]",0.45487213134765625,0.0020351409912109375,"[0, 1]",0.0,"[0, 1]",0.0
