,method,image_id,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,backward (CROWN),27,0.0,False,brightness,"[[63.815414, 100.891556, 81.639084, 116.36188], [63.815414, 100.891556, 81.639084, 116.36188]]",0.3762328624725342,0.010437726974487305,"[0.8797596981537537, 0.8797596981537537]",7.200241088867188e-05,"[0.879759669303894, 0.87975967]",0.008363008499145508
1,backward (CROWN),27,0.002,False,brightness,"[[63.755768, 100.59331, 81.55152, 116.02618], [63.878197, 101.18729, 81.72398, 116.69441]]",3.696984052658081,0.011300802230834961,"[0.8037208393706685, 0.9487827067333452]",7.82012939453125e-05,"[0.8383351564407349, 0.9152137]",0.009051799774169922
2,backward (CROWN),27,0.004,False,brightness,"[[63.655945, 100.2673, 81.4228, 115.659195], [63.993717, 101.50994, 81.8575, 117.05683]]",5.146594047546387,0.011137962341308594,"[0.7246010789297821, 1]",7.510185241699219e-05,"[0.7919122576713562, 0.94937325]",0.009016752243041992
3,backward (CROWN),27,0.006,False,brightness,"[[63.515236, 99.91267, 81.25102, 115.26063], [64.17574, 101.8686, 82.04223, 117.45903]]",6.540944337844849,0.011289834976196289,"[0.6229395730006462, 1]",7.510185241699219e-05,"[0.74020916223526, 0.97468835]",0.009179115295410156
4,backward (CROWN),27,0.008,False,brightness,"[[63.326984, 99.52951, 81.032845, 114.82748], [64.42939, 102.26765, 82.29405, 117.90665]]",7.738498210906982,0.012169837951660156,"[0.5171157046854845, 1]",8.20159912109375e-05,"[0.6836445331573486, 0.99480945]",0.009918212890625
5,backward (CROWN),27,0.01,False,brightness,"[[62.914764, 99.11763, 80.76625, 114.33282], [64.77313, 102.74911, 82.760315, 118.4533]]",8.211400985717773,0.011451959609985352,"[0.4042018539016416, 1]",8.606910705566406e-05,"[0.6154560446739197, 1.0]",0.009240150451660156
6,backward (CROWN),27,0.012,False,brightness,"[[61.99792, 98.66275, 80.416016, 113.77904], [65.73085, 103.510345, 84.19821, 119.36813]]",8.9931960105896,0.010203838348388672,"[0.2651452411517384, 1]",7.510185241699219e-05,"[0.49417537450790405, 1.0]",0.00812220573425293
7,backward (CROWN),27,0.014,False,brightness,"[[60.615643, 98.088745, 79.64781, 113.096886], [68.01788, 104.57809, 86.74734, 120.73607]]",10.582489967346191,0.018296003341674805,"[0.13163977163041818, 1]",0.00023984909057617188,"[0.33616384863853455, 1.0]",0.015179872512817383
8,backward (CROWN),27,0.016,False,brightness,"[[58.90732, 97.28518, 78.352356, 112.1453], [71.21097, 105.96977, 90.32895, 122.54481]]",11.332015991210938,0.011381864547729492,"[0.04368838335965789, 1]",7.605552673339844e-05,"[0.1697092354297638, 1.0]",0.009226083755493164
9,backward (CROWN),27,0.018000000000000002,False,brightness,"[[56.982746, 96.287224, 76.82348, 110.94395], [75.48882, 107.81102, 95.12598, 124.895905]]",13.296964168548584,0.011433124542236328,"[0.003104415665080406, 1]",7.700920104980469e-05,"[0.016090448945760727, 1.0]",0.009251832962036133
10,backward (CROWN),27,0.02,True,brightness,"[[53.907684, 94.93527, 73.97016, 109.26256], [81.58473, 110.43792, 101.88288, 127.753815]]",14.716678857803345,0.0016131401062011719,"[0, 1]",0.0,"[0, 1]",0.0
