,method,image_id,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,backward (CROWN),2,0.0,False,brightness,"[[65.2478, 91.63695, 90.06029, 112.29341], [65.2478, 91.63695, 90.06029, 112.29341]]",0.37946224212646484,0.010042905807495117,"[0.9134497259389366, 0.9134497259389366]",6.413459777832031e-05,"[0.9134497046470642, 0.9134497]",0.008085012435913086
1,backward (CROWN),2,0.002,False,brightness,"[[65.20316, 91.48068, 89.91921, 112.07859], [65.29095, 91.79476, 90.203514, 112.50913]]",3.4048688411712646,0.009979248046875,"[0.8754085675418974, 0.9537811018117928]",6.508827209472656e-05,"[0.891005277633667, 0.93649113]",0.008085012435913086
2,backward (CROWN),2,0.004,False,brightness,"[[65.11902, 91.30076, 89.73791, 111.8321], [65.38877, 91.982895, 90.389626, 112.76133]]",4.307624101638794,0.01166987419128418,"[0.8290011953553361, 1]",7.605552673339844e-05,"[0.8632631897926331, 0.96593416]",0.009462118148803711
3,backward (CROWN),2,0.006,False,brightness,"[[64.98441, 91.09435, 89.510506, 111.55187], [65.52535, 92.229065, 90.67158, 113.086]]",5.682392120361328,0.011525869369506836,"[0.7575298199926336, 1]",7.414817810058594e-05,"[0.8273317217826843, 0.98981667]",0.009328842163085938
4,backward (CROWN),2,0.008,False,brightness,"[[64.727455, 90.856125, 89.22894, 111.230385], [65.80309, 92.607315, 91.24672, 113.575]]",6.864478826522827,0.012761116027832031,"[0.6447951653154395, 1]",7.772445678710938e-05,"[0.7700760364532471, 1.0]",0.010342121124267578
5,backward (CROWN),2,0.01,False,brightness,"[[64.29481, 90.57147, 88.87727, 110.835236], [66.51157, 93.141975, 92.24439, 114.23789]]",7.748522043228149,0.01217198371887207,"[0.5098811063334774, 1]",8.082389831542969e-05,"[0.6852720975875854, 1.0]",0.009745121002197266
6,backward (CROWN),2,0.012,False,brightness,"[[63.596603, 90.21191, 88.36537, 110.337654], [67.56821, 93.815, 93.61268, 115.01717]]",7.700040102005005,0.011720895767211914,"[0.3770725984273697, 1]",7.700920104980469e-05,"[0.5889021158218384, 1.0]",0.009368181228637695
7,backward (CROWN),2,0.014,False,brightness,"[[62.8211, 89.761635, 87.6692, 109.6941], [69.40519, 94.82155, 95.69548, 116.181465]]",8.445682048797607,0.011289119720458984,"[0.2453181776088337, 1]",7.390975952148438e-05,"[0.46576839685440063, 1.0]",0.009138345718383789
8,backward (CROWN),2,0.016,False,brightness,"[[61.76513, 89.212425, 86.74654, 108.88365], [72.45208, 96.205795, 98.93272, 117.755325]]",9.18749189376831,0.010416269302368164,"[0.1303753692161263, 1]",7.295608520507812e-05,"[0.3253888487815857, 1.0]",0.008292913436889648
9,backward (CROWN),2,0.018000000000000002,False,brightness,"[[60.357132, 88.54357, 85.57606, 107.87815], [76.55069, 97.96759, 103.22677, 119.70594]]",9.841905117034912,0.011097908020019531,"[0.05091339838569983, 1]",7.605552673339844e-05,"[0.17526070773601532, 1.0]",0.008797883987426758
10,backward (CROWN),2,0.02,False,brightness,"[[58.259987, 87.783745, 83.99629, 106.664536], [81.473465, 100.209274, 108.551575, 122.10954]]",10.304120063781738,0.011054039001464844,"[0.007334573546132956, 1]",7.295608520507812e-05,"[0.031909700483083725, 1.0]",0.008911848068237305
