,method,image_id,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,backward (CROWN),40,0.0,False,brightness,"[[129.06003, 131.31735, 146.03845, 145.319], [129.06003, 131.31735, 146.03845, 145.319]]",0.3898172378540039,0.011322975158691406,"[0.7404828601980683, 0.7404828601980683]",7.605552673339844e-05,"[0.7404828667640686, 0.74048287]",0.009150981903076172
1,backward (CROWN),40,0.002,False,brightness,"[[128.46504, 130.93906, 145.4885, 144.94699], [129.6488, 131.70087, 146.58376, 145.6974]]",3.715595006942749,0.011803865432739258,"[0.5972144010156818, 0.9340628573997893]",7.987022399902344e-05,"[0.6609232425689697, 0.8307731]",0.009583234786987305
2,backward (CROWN),40,0.004,False,brightness,"[[127.763664, 130.5272, 144.82841, 144.53688], [130.32008, 132.12599, 147.21451, 146.11876]]",4.724029064178467,0.011145830154418945,"[0.4556926388983422, 1]",7.605552673339844e-05,"[0.5819606781005859, 0.9000727]",0.008990049362182617
3,backward (CROWN),40,0.006,False,brightness,"[[126.96264, 130.0773, 144.06358, 144.08348], [131.08708, 132.59245, 147.9463, 146.58412]]",6.718877077102661,0.011603832244873047,"[0.33131750955162304, 1]",7.796287536621094e-05,"[0.5045491456985474, 0.96029747]",0.009413003921508789
4,backward (CROWN),40,0.008,False,brightness,"[[126.03962, 129.59099, 143.17326, 143.5894], [131.98088, 133.10603, 148.80754, 147.09813]]",8.399343967437744,0.01279592514038086,"[0.2269017558346349, 1]",8.58306884765625e-05,"[0.4286259412765503, 1.0]",0.010010957717895508
5,backward (CROWN),40,0.01,False,brightness,"[[124.98762, 129.05838, 142.14346, 143.04196], [133.00693, 133.66568, 149.80396, 147.66109]]",11.065988063812256,0.013876914978027344,"[0.1400172113090461, 1]",9.083747863769531e-05,"[0.33963295817375183, 1.0]",0.011371135711669922
6,backward (CROWN),40,0.012,False,brightness,"[[123.77671, 128.47865, 140.94327, 142.43695], [134.16385, 134.28586, 150.9372, 148.28638]]",11.416146039962769,0.013908147811889648,"[0.07690191191670984, 1]",9.202957153320312e-05,"[0.23430433869361877, 1.0]",0.01133418083190918
7,backward (CROWN),40,0.014,False,brightness,"[[122.39438, 127.83675, 139.56018, 141.76378], [135.50975, 134.9657, 152.25975, 148.97357]]",11.791889905929565,0.012425899505615234,"[0.03279674154211658, 1]",8.225440979003906e-05,"[0.11675069481134415, 1.0]",0.010054826736450195
8,backward (CROWN),40,0.016,False,brightness,"[[120.809586, 127.14081, 137.97176, 141.0194], [137.50203, 135.73442, 154.24043, 149.76677]]",11.417912006378174,0.011053800582885742,"[0.0025081550248813498, 1]",7.605552673339844e-05,"[0.010525915771722794, 1.0]",0.008946895599365234
9,backward (CROWN),40,0.018000000000000002,True,brightness,"[[119.02386, 126.39941, 136.16563, 140.21988], [140.21149, 136.6262, 156.93082, 150.70117]]",10.945275068283081,0.0016601085662841797,"[0, 1]",0.0,"[0, 1]",0.0
10,backward (CROWN),40,0.02,True,brightness,"[[117.08671, 125.60301, 134.19695, 139.35927], [143.33633, 137.66167, 160.03296, 151.81122]]",11.222064018249512,0.0016200542449951172,"[0, 1]",0.0,"[0, 1]",0.0
