,method,image_id,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,backward (CROWN),22,0.0,False,brightness,"[[124.78959, 104.11158, 143.1851, 121.300766], [124.78959, 104.11158, 143.1851, 121.300766]]",0.4401891231536865,0.011053085327148438,"[0.9402760242808724, 0.9402760242808724]",7.605552673339844e-05,"[0.940276026725769, 0.940276]",0.008906841278076172
1,backward (CROWN),22,0.002,False,brightness,"[[124.24088, 103.738396, 142.55959, 120.86842], [125.34878, 104.48954, 143.8155, 121.73836]]",4.002671003341675,0.011627197265625,"[0.7184371599183897, 1]",7.605552673339844e-05,"[0.843643844127655, 0.983366]",0.009511232376098633
2,backward (CROWN),22,0.004,False,brightness,"[[123.62715, 103.339836, 141.8613, 120.40444], [126.096466, 104.91024, 144.6297, 122.226494]]",5.22651219367981,0.010769844055175781,"[0.5149688896472282, 1]",7.224082946777344e-05,"[0.7406324744224548, 1.0]",0.008774995803833008
3,backward (CROWN),22,0.006,False,brightness,"[[122.92563, 102.90896, 141.0645, 119.899], [127.309616, 105.43356, 145.89938, 122.84009]]",6.531580209732056,0.011323690414428711,"[0.34255356899484357, 1]",7.796287536621094e-05,"[0.6143797636032104, 1.0]",0.009160041809082031
4,backward (CROWN),22,0.008,False,brightness,"[[122.1137, 102.4429, 140.14996, 119.338165], [129.53404, 106.19429, 148.21608, 123.73894]]",7.576622009277344,0.010226964950561523,"[0.18900304528827724, 1]",7.033348083496094e-05,"[0.4334412217140198, 1.0]",0.00829005241394043
5,backward (CROWN),22,0.01,False,brightness,"[[121.04741, 101.892784, 138.96387, 118.6535], [132.46642, 107.26473, 151.30122, 124.99587]]",8.292809009552002,0.010093927383422852,"[0.07814921751394494, 1]",6.818771362304688e-05,"[0.22986295819282532, 1.0]",0.008182048797607422
6,backward (CROWN),22,0.012,False,brightness,"[[119.40024, 101.03684, 137.16074, 117.57494], [135.51654, 108.57543, 154.63858, 126.51326]]",9.193753957748413,0.011395692825317383,"[0.01228093743702706, 1]",7.295608520507812e-05,"[0.04596438631415367, 1.0]",0.00922703742980957
7,backward (CROWN),22,0.014,True,brightness,"[[117.177704, 100.09092, 134.68898, 116.34445], [139.42072, 110.23117, 158.83386, 128.40228]]",10.103852987289429,0.0016410350799560547,"[0, 1]",0.0,"[0, 1]",0.0
8,backward (CROWN),22,0.016,True,brightness,"[[113.69281, 98.92269, 130.72191, 114.72801], [144.71173, 112.38272, 164.44218, 130.77875]]",11.282017707824707,0.0016040802001953125,"[0, 1]",0.0,"[0, 1]",0.0
9,backward (CROWN),22,0.018000000000000002,True,brightness,"[[108.11647, 97.28107, 124.96182, 112.61868], [151.24304, 115.4092, 171.46718, 134.18561]]",12.771063089370728,0.0016050338745117188,"[0, 1]",0.0,"[0, 1]",0.0
10,backward (CROWN),22,0.02,True,brightness,"[[98.77072, 95.18211, 115.77074, 109.993835], [159.04314, 119.56281, 179.7737, 138.76515]]",14.21320915222168,0.0015990734100341797,"[0, 1]",0.0,"[0, 1]",0.0
