,method,image_id,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,backward (CROWN),37,0.0,False,brightness,"[[174.82535, 110.06064, 197.29176, 122.9499], [174.82535, 110.06064, 197.29176, 122.9499]]",0.40714406967163086,0.011224031448364258,"[0.7666545464634972, 0.7666545464634972]",7.486343383789062e-05,"[0.7666545510292053, 0.76665455]",0.00910496711730957
1,backward (CROWN),37,0.002,False,brightness,"[[174.51195, 109.68588, 196.96506, 122.54066], [175.1393, 110.4371, 197.61731, 123.35986]]",3.472731113433838,0.010736942291259766,"[0.6543213580828409, 0.906959930074764]",7.295608520507812e-05,"[0.7035953998565674, 0.8360257]",0.008634090423583984
2,backward (CROWN),37,0.004,False,brightness,"[[174.08913, 109.26869, 196.53032, 122.09033], [175.54164, 110.859215, 198.02803, 123.81136]]",5.168365001678467,0.010179758071899414,"[0.5460007835046511, 1]",6.794929504394531e-05,"[0.6374984979629517, 0.91934615]",0.008244037628173828
3,backward (CROWN),37,0.006,False,brightness,"[[173.57709, 108.81802, 195.99864, 121.60654], [176.0292, 111.33041, 198.51826, 124.318825]]",5.59612512588501,0.01101374626159668,"[0.4342870227548229, 1]",7.700920104980469e-05,"[0.5697593092918396, 0.98905647]",0.00888204574584961
4,backward (CROWN),37,0.008,False,brightness,"[[172.93977, 108.32428, 195.34561, 121.084015], [176.62009, 111.84256, 199.11136, 124.868]]",6.971372842788696,0.010710000991821289,"[0.3172275634839624, 1]",7.581710815429688e-05,"[0.5022267699241638, 1.0]",0.00861811637878418
5,backward (CROWN),37,0.01,False,brightness,"[[172.1684, 107.781, 194.59195, 120.53093], [177.34132, 112.407875, 199.8578, 125.479385]]",7.575916051864624,0.011855840682983398,"[0.22049419782818563, 1]",7.796287536621094e-05,"[0.4341435730457306, 1.0]",0.009579896926879883
6,backward (CROWN),37,0.012,False,brightness,"[[171.27983, 107.184525, 193.71236, 119.923515], [178.28297, 113.042496, 200.8758, 126.17832]]",8.541244983673096,0.011897087097167969,"[0.14317165628379983, 1]",8.20159912109375e-05,"[0.3637828528881073, 1.0]",0.009416818618774414
7,backward (CROWN),37,0.014,False,brightness,"[[170.22517, 106.55258, 192.6459, 119.27882], [179.76665, 113.78634, 202.46996, 127.02727]]",9.657387018203735,0.011244773864746094,"[0.08084003130124265, 1]",7.605552673339844e-05,"[0.24769718945026398, 1.0]",0.009033918380737305
8,backward (CROWN),37,0.016,False,brightness,"[[168.93259, 105.86144, 191.35855, 118.5809], [182.08356, 114.72719, 204.98013, 128.19608]]",10.19871997833252,0.011623859405517578,"[0.03388132004245693, 1]",7.390975952148438e-05,"[0.12515698373317719, 1.0]",0.009505033493041992
9,backward (CROWN),37,0.018000000000000002,False,brightness,"[[167.41673, 105.12262, 189.84741, 117.81908], [184.7901, 115.81109, 207.8558, 129.55797]]",11.17196798324585,0.011459827423095703,"[0.008036741771631932, 1]",7.772445678710938e-05,"[0.03555845096707344, 1.0]",0.009273052215576172
10,backward (CROWN),37,0.02,True,brightness,"[[165.58588, 104.30356, 188.05692, 116.84806], [187.84442, 116.99847, 211.08752, 131.0448]]",11.582865953445435,0.0017218589782714844,"[0, 1]",0.0,"[0, 1]",0.0
