,method,image_id,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,backward (CROWN),16,0.0,True,brightness,"[[162.53479, 130.84924, 183.27892, 147.43645], [162.5348, 130.84924, 183.27892, 147.43643]]",0.41197800636291504,0.00011968612670898438,"[0, 1]",0.0,"[0, 1]",0.0
1,backward (CROWN),16,0.002,False,brightness,"[[161.69533, 130.36722, 182.3405, 146.86174], [163.40747, 131.321, 184.24934, 148.00354]]",3.5162477493286133,0.011156797409057617,"[0.6252243809921304, 1]",7.605552673339844e-05,"[0.7238116264343262, 0.93530476]",0.009028911590576172
2,backward (CROWN),16,0.004,False,brightness,"[[160.73323, 129.82845, 181.26466, 146.22527], [164.56824, 131.86536, 185.52293, 148.65056]]",5.670744895935059,0.011324167251586914,"[0.4139857859283283, 1]",7.605552673339844e-05,"[0.6086039543151855, 0.98344904]",0.00915217399597168
3,backward (CROWN),16,0.006,False,brightness,"[[159.61745, 129.2447, 180.0116, 145.53203], [165.99435, 132.50153, 187.08102, 149.39882]]",6.647907018661499,0.010190963745117188,"[0.2525725544675457, 1]",7.295608520507812e-05,"[0.4955056607723236, 1.0]",0.008121013641357422
4,backward (CROWN),16,0.008,False,brightness,"[[158.31999, 128.58582, 178.55634, 144.75298], [167.93544, 133.29047, 189.15363, 150.29976]]",7.069352388381958,0.009624719619750977,"[0.13525540949352494, 1]",6.604194641113281e-05,"[0.34555113315582275, 1.0]",0.007725954055786133
5,backward (CROWN),16,0.01,False,brightness,"[[156.70134, 127.77753, 176.76164, 143.79085], [170.41513, 134.29779, 191.78911, 151.42937]]",7.9867329597473145,0.010354042053222656,"[0.053698928757712115, 1]",7.414817810058594e-05,"[0.17100653052330017, 1.0]",0.008300065994262695
6,backward (CROWN),16,0.012,False,brightness,"[[154.60358, 126.87239, 174.47208, 142.71426], [173.5692, 135.61711, 195.1013, 152.85236]]",8.481972932815552,0.011168956756591797,"[0.0045834788048651235, 1]",7.724761962890625e-05,"[0.018187986686825752, 1.0]",0.009070873260498047
7,backward (CROWN),16,0.014,True,brightness,"[[151.81944, 125.658, 171.26527, 141.32666], [176.96466, 137.15485, 198.90253, 154.44853]]",9.28357195854187,0.0016608238220214844,"[0, 1]",0.0,"[0, 1]",0.0
8,backward (CROWN),16,0.016,True,brightness,"[[147.97906, 124.39364, 167.09108, 139.79329], [181.6596, 139.26073, 203.93971, 156.592]]",10.264405012130737,0.0016179084777832031,"[0, 1]",0.0,"[0, 1]",0.0
9,backward (CROWN),16,0.018000000000000002,True,brightness,"[[142.72011, 122.90012, 161.58582, 137.95937], [187.27406, 141.8829, 209.87042, 159.24101]]",10.942400932312012,0.0015897750854492188,"[0, 1]",0.0,"[0, 1]",0.0
10,backward (CROWN),16,0.02,True,brightness,"[[136.14485, 121.21156, 154.72328, 135.86269], [194.01003, 145.10391, 216.94292, 162.44017]]",12.029329061508179,0.0016009807586669922,"[0, 1]",0.0,"[0, 1]",0.0
