,method,image_id,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,backward (CROWN),14,0.0,False,brightness,"[[108.75406, 117.15321, 134.09764, 133.96094], [108.75406, 117.15321, 134.09764, 133.96094]]",0.40354418754577637,0.011181116104125977,"[0.8789481856411264, 0.8789481856411264]",7.390975952148438e-05,"[0.8789482116699219, 0.8789482]",0.009068012237548828
1,backward (CROWN),14,0.002,False,brightness,"[[108.568794, 116.91069, 133.73933, 133.60768], [108.939026, 117.40442, 134.45384, 134.3213]]",3.382613182067871,0.011421918869018555,"[0.7983800924756116, 0.9697674663028915]",7.724761962890625e-05,"[0.831534743309021, 0.9286705]",0.009292125701904297
2,backward (CROWN),14,0.004,False,brightness,"[[108.30103, 116.63507, 133.29272, 133.21635], [109.20301, 117.69739, 134.89214, 134.72614]]",4.523914813995361,0.011366844177246094,"[0.692142037117938, 1]",7.390975952148438e-05,"[0.77885502576828, 0.97484726]",0.009153127670288086
3,backward (CROWN),14,0.006,False,brightness,"[[107.94602, 116.31657, 132.75203, 132.77675], [109.57178, 118.05098, 135.44675, 135.19614]]",5.574619770050049,0.01116323471069336,"[0.5639067722696405, 1]",7.486343383789062e-05,"[0.7193666696548462, 0.99914104]",0.009021997451782227
4,backward (CROWN),14,0.008,False,brightness,"[[107.474174, 115.9649, 132.08434, 132.29878], [110.14108, 118.51437, 136.2234, 135.7857]]",6.867255926132202,0.012312173843383789,"[0.4353227587944351, 1]",7.724761962890625e-05,"[0.6471531987190247, 1.0]",0.01012873649597168
5,backward (CROWN),14,0.01,False,brightness,"[[106.8454, 115.55438, 131.24583, 131.74825], [110.958206, 119.118, 137.27287, 136.5186]]",7.423053026199341,0.010480165481567383,"[0.31668662899296185, 1]",7.414817810058594e-05,"[0.5639123320579529, 1.0]",0.008342981338500977
6,backward (CROWN),14,0.012,False,brightness,"[[105.52313, 115.07007, 130.10768, 131.10951], [111.995026, 119.785324, 138.55098, 137.2984]]",8.527278184890747,0.011466026306152344,"[0.21443621025560003, 1]",7.605552673339844e-05,"[0.4798251986503601, 1.0]",0.009321928024291992
7,backward (CROWN),14,0.014,False,brightness,"[[103.274216, 114.51175, 128.5896, 130.36449], [113.34595, 120.632, 140.1844, 138.21172]]",9.283388137817383,0.01166987419128418,"[0.128573434066091, 1]",7.677078247070312e-05,"[0.34706154465675354, 1.0]",0.009408950805664062
8,backward (CROWN),14,0.016,False,brightness,"[[100.14278, 113.844894, 125.4317, 129.463], [115.34553, 121.79136, 142.45186, 139.41154]]",10.09136700630188,0.00979304313659668,"[0.054042306032750065, 1]",6.604194641113281e-05,"[0.18101245164871216, 1.0]",0.007941246032714844
9,backward (CROWN),14,0.018000000000000002,False,brightness,"[[95.664474, 113.100975, 120.32382, 128.43658], [118.23674, 123.310425, 145.61578, 140.9284]]",11.46768593788147,0.011688947677612305,"[0.005921399331541137, 1]",7.700920104980469e-05,"[0.025027964264154434, 1.0]",0.009504079818725586
10,backward (CROWN),14,0.02,True,brightness,"[[90.002106, 112.24191, 113.85343, 127.27387], [122.17139, 125.28513, 149.95073, 142.83676]]",12.351511001586914,0.0016629695892333984,"[0, 1]",0.0,"[0, 1]",0.0
