,method,image_id,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,backward (CROWN),29,0.0,False,brightness,"[[91.629425, 129.06467, 108.57486, 144.46577], [91.629425, 129.06467, 108.57486, 144.46577]]",0.3946099281311035,0.010206937789916992,"[0.8487331414305223, 0.8487331414305223]",7.295608520507812e-05,"[0.848733127117157, 0.8487331]",0.008196115493774414
1,backward (CROWN),29,0.002,False,brightness,"[[91.321434, 128.58368, 108.3305, 143.99655], [91.93658, 129.55075, 108.81704, 144.93758]]",3.364426851272583,0.011390924453735352,"[0.7112242333427493, 1]",7.700920104980469e-05,"[0.7748547792434692, 0.9304406]",0.009185075759887695
2,backward (CROWN),29,0.004,False,brightness,"[[90.9118, 128.0707, 107.97647, 143.4882], [92.33295, 130.07948, 109.15004, 145.45561]]",4.605620861053467,0.011204242706298828,"[0.565390846093431, 1]",7.700920104980469e-05,"[0.6973218321800232, 1.0]",0.00904703140258789
3,backward (CROWN),29,0.006,False,brightness,"[[90.40639, 127.52168, 107.51731, 142.93607], [92.83333, 130.65747, 109.58636, 146.02498]]",6.415021896362305,0.009654998779296875,"[0.4113753109236009, 1]",6.67572021484375e-05,"[0.6173896789550781, 1.0]",0.0077931880950927734
4,backward (CROWN),29,0.008,False,brightness,"[[89.79374, 126.936714, 106.94631, 142.34262], [93.7149, 131.33282, 110.437996, 146.71533]]",6.995100975036621,0.010395050048828125,"[0.27677623836822846, 1]",7.104873657226562e-05,"[0.5178584456443787, 1.0]",0.008398056030273438
5,backward (CROWN),29,0.01,False,brightness,"[[88.99018, 126.29617, 106.19301, 141.69571], [95.43274, 132.18471, 112.22134, 147.66277]]",7.840659141540527,0.009366035461425781,"[0.15559993041982514, 1]",6.389617919921875e-05,"[0.38573339581489563, 1.0]",0.007567882537841797
6,backward (CROWN),29,0.012,False,brightness,"[[87.81461, 125.56715, 105.090416, 140.95583], [98.15339, 133.3288, 115.126915, 148.98741]]",8.765545129776001,0.010492324829101562,"[0.06221348542533216, 1]",7.486343383789062e-05,"[0.20064914226531982, 1.0]",0.008395910263061523
7,backward (CROWN),29,0.014,False,brightness,"[[86.10589, 124.67263, 103.3314, 140.02147], [101.31615, 134.74796, 118.61255, 150.65909]]",9.547435998916626,0.010010004043579102,"[0.009680735113914733, 1]",6.413459777832031e-05,"[0.04030303657054901, 1.0]",0.008161067962646484
8,backward (CROWN),29,0.016,True,brightness,"[[83.48063, 123.51168, 99.48787, 138.72803], [104.76085, 136.34372, 122.48426, 152.56482]]",10.37118911743164,0.0016450881958007812,"[0, 1]",0.0,"[0, 1]",0.0
9,backward (CROWN),29,0.018000000000000002,True,brightness,"[[79.04782, 122.14386, 94.482506, 137.14119], [110.05464, 138.52345, 128.27538, 155.09618]]",11.740380048751831,0.0016481876373291016,"[0, 1]",0.0,"[0, 1]",0.0
10,backward (CROWN),29,0.02,True,brightness,"[[72.61623, 120.48633, 87.23171, 135.1069], [116.87484, 141.41331, 135.56316, 158.43474]]",12.931241989135742,0.0016112327575683594,"[0, 1]",0.0,"[0, 1]",0.0
