,method,image_id,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,backward (CROWN),7,0.0,True,brightness,"[[161.00551, 99.39827, 182.10008, 118.28108], [161.00551, 99.39827, 182.10008, 118.28108]]",0.42278599739074707,0.010927915573120117,"[0, 1]",0.0,"[0, 1]",0.0
1,backward (CROWN),7,0.002,False,brightness,"[[159.56696, 99.1338, 180.56824, 117.95387], [162.44525, 99.59109, 183.61598, 118.526985]]",3.7807769775390625,0.011731863021850586,"[0.6130508537251038, 1]",8.416175842285156e-05,"[0.7943971157073975, 0.98223823]",0.009356975555419922
2,backward (CROWN),7,0.004,False,brightness,"[[157.60971, 98.660515, 178.52374, 117.39063], [164.26999, 100.09916, 185.53418, 119.129074]]",5.105702877044678,0.011195898056030273,"[0.3379320746310574, 1]",7.510185241699219e-05,"[0.5988413691520691, 1.0]",0.008900880813598633
3,backward (CROWN),7,0.006,False,brightness,"[[155.14812, 98.086586, 175.98726, 116.72511], [166.49356, 100.87268, 187.95619, 120.03412]]",6.458087921142578,0.011640071868896484,"[0.1545480100810609, 1]",7.486343383789062e-05,"[0.37230125069618225, 1.0]",0.00945425033569336
4,backward (CROWN),7,0.008,False,brightness,"[[152.13748, 97.22926, 172.84708, 115.78424], [169.53998, 101.969894, 191.45587, 121.29066]]",7.099479913711548,0.010996103286743164,"[0.03501850202271939, 1]",7.510185241699219e-05,"[0.11301618069410324, 1.0]",0.008881092071533203
5,backward (CROWN),7,0.01,True,brightness,"[[148.41971, 96.185, 168.91496, 114.64473], [173.51959, 103.53255, 196.01944, 122.9776]]",7.703442811965942,0.00162506103515625,"[0, 1]",0.0,"[0, 1]",0.0
6,backward (CROWN),7,0.012,True,brightness,"[[143.41898, 94.77039, 163.5122, 113.06943], [178.1032, 105.51507, 201.31955, 125.057816]]",8.442304134368896,0.0016257762908935547,"[0, 1]",0.0,"[0, 1]",0.0
7,backward (CROWN),7,0.014,True,brightness,"[[137.03322, 92.84987, 156.76334, 110.957924], [183.93585, 108.105354, 207.85199, 127.76402]]",9.28532886505127,0.0016660690307617188,"[0, 1]",0.0,"[0, 1]",0.0
8,backward (CROWN),7,0.016,True,brightness,"[[129.27525, 90.48278, 148.58101, 108.460335], [196.4254, 111.89204, 221.13684, 131.6581]]",10.60143518447876,0.0014810562133789062,"[0, 1]",0.0,"[0, 1]",0.0
9,backward (CROWN),7,0.018000000000000002,True,brightness,"[[119.6098, 87.59992, 138.54973, 105.50172], [207.97406, 116.56832, 234.30798, 136.45255]]",12.350940227508545,0.001644134521484375,"[0, 1]",0.0,"[0, 1]",0.0
10,backward (CROWN),7,0.02,True,brightness,"[[108.35506, 83.77944, 126.80678, 101.732506], [222.86552, 122.08699, 251.35251, 141.97618]]",13.10118293762207,0.0017027854919433594,"[0, 1]",0.0,"[0, 1]",0.0
