,method,image_id,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,backward (CROWN),32,0.0,False,brightness,"[[114.79707, 107.09569, 138.20929, 120.7712], [114.79707, 107.09569, 138.20929, 120.7712]]",0.39199328422546387,0.010015249252319336,"[0.8743296573655267, 0.8743296573655267]",7.295608520507812e-05,"[0.874329686164856, 0.8743297]",0.007954835891723633
1,backward (CROWN),32,0.002,False,brightness,"[[114.669334, 106.88349, 137.99437, 120.48868], [114.922226, 107.30797, 138.41644, 121.053375]]",3.124102830886841,0.011311054229736328,"[0.7990070454554935, 0.9569845486510316]",7.796287536621094e-05,"[0.8327130675315857, 0.9172655]",0.009146928787231445
2,backward (CROWN),32,0.004,False,brightness,"[[114.45758, 106.637505, 137.68024, 120.16718], [115.11494, 107.55561, 138.69684, 121.37505]]",3.909754991531372,0.011070966720581055,"[0.7032323512628654, 1]",7.510185241699219e-05,"[0.7849218249320984, 0.95825094]",0.00892496109008789
3,backward (CROWN),32,0.006,False,brightness,"[[114.149284, 106.35759, 137.2526, 119.8069], [115.373276, 107.84223, 139.04915, 121.74051]]",5.6019251346588135,0.010833978652954102,"[0.5911466863302832, 1]",7.200241088867188e-05,"[0.7321885824203491, 0.9919977]",0.008768081665039062
4,backward (CROWN),32,0.008,False,brightness,"[[113.76004, 106.04529, 136.7285, 119.40837], [115.70111, 108.166466, 139.47499, 122.14618]]",6.357158899307251,0.009631872177124023,"[0.47351062219596624, 1]",6.604194641113281e-05,"[0.6761789917945862, 1.0]",0.007751941680908203
5,backward (CROWN),32,0.01,False,brightness,"[[113.25141, 105.69725, 136.0621, 118.96289], [116.091, 108.52145, 139.96613, 122.58379]]",7.310515880584717,0.010893821716308594,"[0.36961727586741105, 1]",7.486343383789062e-05,"[0.6122015714645386, 1.0]",0.0087890625
6,backward (CROWN),32,0.012,False,brightness,"[[112.6254, 105.312454, 135.25508, 118.46629], [116.57053, 108.91263, 140.55717, 123.06191]]",7.9792351722717285,0.01094675064086914,"[0.279419140928525, 1]",7.581710815429688e-05,"[0.5450655817985535, 1.0]",0.008845090866088867
7,backward (CROWN),32,0.014,False,brightness,"[[111.83992, 104.882225, 134.2499, 117.90571], [117.12912, 109.351524, 141.24529, 123.58841]]",8.719722032546997,0.009840965270996094,"[0.2019539233161194, 1]",6.699562072753906e-05,"[0.4554230868816376, 1.0]",0.007941961288452148
8,backward (CROWN),32,0.016,False,brightness,"[[110.9068, 104.408165, 133.05922, 117.28389], [118.03188, 109.870735, 142.29721, 124.216255]]",9.507155179977417,0.010493040084838867,"[0.13390020816712062, 1]",7.390975952148438e-05,"[0.346416175365448, 1.0]",0.008383989334106445
9,backward (CROWN),32,0.018000000000000002,False,brightness,"[[109.72543, 103.87402, 131.58824, 116.58859], [119.40833, 110.54886, 143.8707, 125.030075]]",10.289998769760132,0.012819290161132812,"[0.07580777423141864, 1]",8.392333984375e-05,"[0.22875730693340302, 1.0]",0.010401010513305664
10,backward (CROWN),32,0.02,False,brightness,"[[108.06536, 103.316765, 129.67493, 115.84067], [121.30524, 111.51341, 146.05319, 126.16761]]",12.744881868362427,0.012179136276245117,"[0.03140048911641755, 1]",7.915496826171875e-05,"[0.11262505501508713, 1.0]",0.009838104248046875
