,method,image_id,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,backward (CROWN),34,0.0,False,brightness,"[[150.16522, 82.87281, 176.35143, 96.03237], [150.16522, 82.87281, 176.35143, 96.03237]]",0.36861205101013184,0.009530067443847656,"[0.7822274796026196, 0.7822274796026196]",7.009506225585938e-05,"[0.7822274565696716, 0.78222746]",0.007712841033935547
1,backward (CROWN),34,0.002,False,brightness,"[[149.99681, 82.80932, 176.18448, 95.97683], [150.33458, 82.9392, 176.5201, 96.09088]]",3.0248241424560547,0.011616945266723633,"[0.7504533331933751, 0.8154289988788842]",7.581710815429688e-05,"[0.7657277584075928, 0.79870886]",0.009415149688720703
2,backward (CROWN),34,0.004,False,brightness,"[[149.7932, 82.73147, 175.9847, 95.908295], [150.54596, 83.028465, 176.73082, 96.170746]]",4.684092998504639,0.010837793350219727,"[0.7124304960621819, 0.8591347596785577]",7.605552673339844e-05,"[0.7449526190757751, 0.81926125]",0.008676767349243164
3,backward (CROWN),34,0.006,False,brightness,"[[149.55316, 82.637955, 175.74904, 95.82403], [150.8058, 83.14277, 176.99164, 96.275604]]",6.109123229980469,0.01045083999633789,"[0.6686897052821256, 0.9164157617153449]",7.081031799316406e-05,"[0.7196515798568726, 0.84460896]",0.008398056030273438
4,backward (CROWN),34,0.008,False,brightness,"[[149.27347, 82.52884, 175.4716, 95.72387], [151.12733, 83.29067, 177.31726, 96.41366]]",6.503537178039551,0.01085972785949707,"[0.6189829440964997, 0.9922937872716999]",7.390975952148438e-05,"[0.6888642311096191, 0.87553555]",0.008738994598388672
5,backward (CROWN),34,0.01,False,brightness,"[[148.95444, 82.40435, 175.15424, 95.6079], [151.51913, 83.475105, 177.71307, 96.58698]]",6.34633994102478,0.009588956832885742,"[0.5606355972283309, 1]",6.389617919921875e-05,"[0.6528813242912292, 0.8998617]",0.007761955261230469
6,backward (CROWN),34,0.012,False,brightness,"[[148.58267, 82.25205, 174.78328, 95.46561], [151.99693, 83.70408, 178.19629, 96.80212]]",7.166675806045532,0.011324167251586914,"[0.49081744822377715, 1]",7.510185241699219e-05,"[0.6113772392272949, 0.92035896]",0.009074926376342773
7,backward (CROWN),34,0.014,False,brightness,"[[148.1526, 82.07079, 174.35544, 95.29916], [152.5333, 83.967316, 178.73279, 97.048325]]",7.991276025772095,0.01123666763305664,"[0.4232297579694615, 1]",7.510185241699219e-05,"[0.567745566368103, 0.94511396]",0.008984804153442383
8,backward (CROWN),34,0.016,False,brightness,"[[147.64355, 81.85032, 173.8249, 95.08955], [153.14203, 84.26299, 179.33934, 97.32524]]",9.271163940429688,0.011410236358642578,"[0.35769929750989765, 1]",7.414817810058594e-05,"[0.5223518013954163, 0.9765836]",0.00925302505493164
9,backward (CROWN),34,0.018000000000000002,False,brightness,"[[147.11444, 81.60546, 173.27986, 94.86559], [153.8339, 84.599075, 180.0225, 97.636444]]",9.727354764938354,0.011083841323852539,"[0.29800430006763384, 1]",7.605552673339844e-05,"[0.47534412145614624, 0.9980339]",0.008929014205932617
10,backward (CROWN),34,0.02,False,brightness,"[[146.47629, 81.304535, 172.62735, 94.58882], [154.60037, 84.96831, 180.77667, 97.978264]]",10.426270008087158,0.010385274887084961,"[0.23489211374752506, 1]",6.818771362304688e-05,"[0.4282771348953247, 1.0]",0.008420944213867188
