,method,image_id,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,backward (CROWN),13,0.0,False,brightness,"[[148.18103, 110.67352, 174.76796, 129.0299], [148.18103, 110.67352, 174.76796, 129.0299]]",0.43822383880615234,0.01061701774597168,"[0.927463564708002, 0.927463564708002]",7.557868957519531e-05,"[0.9274635910987854, 0.9274636]",0.008515119552612305
1,backward (CROWN),13,0.002,False,brightness,"[[147.60226, 110.35821, 174.03075, 128.61084], [148.74481, 110.994774, 175.48999, 129.45515]]",3.1547179222106934,0.01038980484008789,"[0.7548060514292287, 1]",7.200241088867188e-05,"[0.8508753776550293, 0.9696539]",0.008308887481689453
2,backward (CROWN),13,0.004,False,brightness,"[[146.91866, 110.01128, 173.18552, 128.15262], [149.38258, 111.35193, 176.28583, 129.92181]]",4.279739856719971,0.012099027633666992,"[0.5927697176831258, 1]",7.915496826171875e-05,"[0.7703295946121216, 1.0]",0.00987696647644043
3,backward (CROWN),13,0.006,False,brightness,"[[146.11934, 109.63176, 172.21211, 127.65368], [150.20045, 111.75989, 177.2482, 130.44803]]",6.188631057739258,0.011519908905029297,"[0.44398909717538637, 1]",7.677078247070312e-05,"[0.6838235855102539, 1.0]",0.009067058563232422
4,backward (CROWN),13,0.008,False,brightness,"[[145.20108, 109.22435, 171.10657, 127.12025], [151.50221, 112.274055, 178.67688, 131.09778]]",6.969519853591919,0.009775161743164062,"[0.31261774226454303, 1]",6.604194641113281e-05,"[0.5817515254020691, 1.0]",0.007888078689575195
5,backward (CROWN),13,0.01,False,brightness,"[[144.0976, 108.768715, 169.8104, 126.525116], [153.51399, 113.0056, 180.8325, 131.99297]]",7.915902853012085,0.011281251907348633,"[0.19624947087280517, 1]",7.295608520507812e-05,"[0.4497887194156647, 1.0]",0.009212970733642578
6,backward (CROWN),13,0.012,False,brightness,"[[142.64738, 108.208015, 168.15543, 125.79539], [155.95801, 113.99523, 183.43307, 133.17162]]",8.985941886901855,0.010788917541503906,"[0.10551731516289241, 1]",7.414817810058594e-05,"[0.2938402593135834, 1.0]",0.008669853210449219
7,backward (CROWN),13,0.014,False,brightness,"[[140.7285, 107.5069, 165.95665, 124.872475], [158.68103, 115.18325, 186.31941, 134.55418]]",9.911466121673584,0.010957956314086914,"[0.042661116287116725, 1]",7.390975952148438e-05,"[0.14391785860061646, 1.0]",0.008775949478149414
8,backward (CROWN),13,0.016,False,brightness,"[[137.99167, 106.74819, 162.76706, 123.80955], [162.11911, 116.70522, 189.90054, 136.25662]]",10.909419059753418,0.011127233505249023,"[0.0022822502896406947, 1]",7.224082946777344e-05,"[0.009397653862833977, 1.0]",0.009079694747924805
9,backward (CROWN),13,0.018000000000000002,True,brightness,"[[133.86397, 105.59489, 157.95108, 122.37888], [166.76599, 118.74774, 195.17809, 138.4626]]",13.226747751235962,0.001641988754272461,"[0, 1]",0.0,"[0, 1]",0.0
10,backward (CROWN),13,0.02,True,brightness,"[[127.75435, 104.11583, 151.01358, 120.55112], [172.54411, 121.65452, 201.60635, 141.45047]]",13.910919904708862,0.0016520023345947266,"[0, 1]",0.0,"[0, 1]",0.0
