,method,image_id,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,backward (CROWN),9,0.0,True,brightness,"[[218.43022, 110.678444, 256, 128.23325], [218.43022, 110.678444, 256, 128.23325]]",0.4591851234436035,0.011517047882080078,"[0, 1]",0.0,"[0, 1]",0.0
1,backward (CROWN),9,0.002,False,brightness,"[[217.7237, 110.45779, 256, 127.93251], [219.13469, 110.9053, 256, 128.5391]]",3.0844452381134033,0.012182235717773438,"[0.7411166756974258, 0.9088769161888604]",0.00010204315185546875,"[0.7820701361462018, 0.8583109403640323]",0.009827852249145508
2,backward (CROWN),9,0.004,False,brightness,"[[216.94815, 110.21638, 256, 127.60586], [219.9053, 111.16477, 256, 128.8792]]",4.363580226898193,0.011263132095336914,"[0.6654074095534643, 0.9834243925726438]",9.512901306152344e-05,"[0.7425459639467422, 0.8857946020015142]",0.009059667587280273
3,backward (CROWN),9,0.006,False,brightness,"[[216.08925, 109.95579, 254.96425, 127.2549], [220.74832, 111.453735, 256, 129.24747]]",5.920275926589966,0.01122283935546875,"[0.5661258606219217, 1]",8.988380432128906e-05,"[0.6829912662506104, 0.9164624701383955]",0.009037971496582031
4,backward (CROWN),9,0.008,False,brightness,"[[215.12753, 109.66437, 253.7471, 126.86671], [221.66063, 111.773125, 256, 129.64777]]",7.171093940734863,0.010834932327270508,"[0.46693111050949293, 1]",8.702278137207031e-05,"[0.6208877563476562, 0.9433229756774213]",0.008680105209350586
5,backward (CROWN),9,0.01,False,brightness,"[[214.08586, 109.350075, 252.42604, 126.45035], [222.74348, 112.131424, 256, 130.09029]]",7.7441771030426025,0.011267662048339844,"[0.3699022590532622, 1]",8.797645568847656e-05,"[0.5560550093650818, 0.9556137558963398]",0.00910496711730957
6,backward (CROWN),9,0.012,False,brightness,"[[212.89346, 108.99948, 250.92496, 125.99021], [224.02835, 112.52711, 256, 130.58087]]",7.924442768096924,0.010666131973266602,"[0.28447474740663525, 1]",8.487701416015625e-05,"[0.48761796951293945, 0.9556137558963398]",0.008562088012695312
7,backward (CROWN),9,0.014,False,brightness,"[[211.55154, 108.59802, 249.1951, 125.46266], [225.53847, 112.989624, 256, 131.15831]]",8.527068138122559,0.011919021606445312,"[0.20891004376043232, 1]",8.893013000488281e-05,"[0.41408389806747437, 0.9556137558963398]",0.009567022323608398
8,backward (CROWN),9,0.016,False,brightness,"[[210.06679, 108.15546, 247.19016, 124.87241], [227.48404, 113.59159, 256, 131.89178]]",9.29837417602539,0.011327028274536133,"[0.14134902694862894, 1]",8.893013000488281e-05,"[0.3154431879520416, 0.9556137558963398]",0.009174108505249023
9,backward (CROWN),9,0.018000000000000002,False,brightness,"[[208.32979, 107.63216, 244.84372, 124.172745], [229.91551, 114.39722, 256, 132.85233]]",9.278680086135864,0.011683225631713867,"[0.08286614051363579, 1]",9.202957153320312e-05,"[0.20707479119300842, 0.9556137558963398]",0.009415864944458008
10,backward (CROWN),9,0.02,False,brightness,"[[206.3287, 107.08688, 242.13744, 123.42429], [232.68509, 115.39127, 256, 134.0124]]",9.863993167877197,0.011862039566040039,"[0.03861767559334439, 1]",8.988380432128906e-05,"[0.10774518549442291, 0.9556137558963398]",0.009632110595703125
