,method,image_id,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,backward (CROWN),11,0.0,False,brightness,"[[206.99097, 118.01477, 228.82877, 136.16995], [206.99097, 118.01477, 228.82877, 136.16995]]",0.37737488746643066,0.009594202041625977,"[0.8474634091288576, 0.8474634091288576]",6.413459777832031e-05,"[0.8474634289741516, 0.8474634]",0.007694721221923828
1,backward (CROWN),11,0.002,False,brightness,"[[206.25851, 117.758766, 227.94843, 135.87337], [207.72232, 118.27683, 229.70361, 136.47069]]",3.065675973892212,0.010764122009277344,"[0.6928614216949368, 1]",7.390975952148438e-05,"[0.7674713134765625, 0.9206543]",0.00865793228149414
2,backward (CROWN),11,0.004,False,brightness,"[[205.44792, 117.47919, 226.97649, 135.54895], [208.50543, 118.56758, 230.64124, 136.80017]]",4.264311075210571,0.01085209846496582,"[0.5321415096369879, 1]",7.700920104980469e-05,"[0.6906800866127014, 0.9517934]",0.008601188659667969
3,backward (CROWN),11,0.006,False,brightness,"[[204.48007, 117.17531, 225.83527, 135.19745], [209.38258, 118.90427, 231.6965, 137.1744]]",5.61872935295105,0.011217117309570312,"[0.397674135687977, 1]",7.486343383789062e-05,"[0.6140578985214233, 0.9868364]",0.009114265441894531
4,backward (CROWN),11,0.008,False,brightness,"[[203.32501, 116.83805, 224.49275, 134.8074], [210.55824, 119.33858, 233.12009, 137.64073]]",6.436495065689087,0.010267972946166992,"[0.26957017063106165, 1]",6.890296936035156e-05,"[0.5125248432159424, 1.0]",0.00829315185546875
5,backward (CROWN),11,0.01,False,brightness,"[[201.98042, 116.46384, 222.9496, 134.3766], [212.227, 119.98327, 235.13199, 138.3252]]",7.427560806274414,0.010848045349121094,"[0.15980799958136302, 1]",7.319450378417969e-05,"[0.37888169288635254, 1.0]",0.00870203971862793
6,backward (CROWN),11,0.012,False,brightness,"[[200.27043, 116.02286, 221.04308, 133.87415], [214.24231, 120.9262, 237.56622, 139.32579]]",8.181796073913574,0.010052680969238281,"[0.07485288410453088, 1]",7.414817810058594e-05,"[0.2227340042591095, 1.0]",0.008025884628295898
7,backward (CROWN),11,0.014,False,brightness,"[[198.21959, 115.48693, 218.7525, 133.2608], [216.51193, 122.079056, 240.27469, 140.50388]]",8.45248293876648,0.01095724105834961,"[0.017613805202400936, 1]",7.486343383789062e-05,"[0.06337179988622665, 1.0]",0.008857011795043945
8,backward (CROWN),11,0.016,True,brightness,"[[195.5587, 114.92071, 215.7319, 132.60574], [219.60603, 123.57252, 243.63638, 141.96155]]",9.598681926727295,0.0013821125030517578,"[0, 1]",0.0,"[0, 1]",0.0
9,backward (CROWN),11,0.018000000000000002,True,brightness,"[[191.62358, 114.15562, 211.24043, 131.69601], [223.15294, 125.60355, 247.80391, 143.87236]]",10.518311977386475,0.001650094985961914,"[0, 1]",0.0,"[0, 1]",0.0
10,backward (CROWN),11,0.02,True,brightness,"[[186.38623, 113.23294, 205.28064, 130.58894], [227.53914, 128.37263, 252.97856, 146.3997]]",11.17867398262024,0.0015721321105957031,"[0, 1]",0.0,"[0, 1]",0.0
