,method,image_id,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,backward (CROWN),38,0.0,False,brightness,"[[79.43321, 124.715935, 107.696815, 136.58884], [79.43321, 124.715935, 107.696815, 136.58884]]",0.3919386863708496,0.010002374649047852,"[0.7451786718647394, 0.7451786718647394]",6.699562072753906e-05,"[0.7451786994934082, 0.7451787]",0.008109092712402344
1,backward (CROWN),38,0.002,False,brightness,"[[79.38217, 124.4972, 107.62095, 136.32767], [79.49953, 124.94109, 107.78741, 136.85562]]",2.9753153324127197,0.011306285858154297,"[0.6869292242627489, 0.8088817731271962]",7.987022399902344e-05,"[0.7116539478302002, 0.77878535]",0.009126901626586914
2,backward (CROWN),38,0.004,False,brightness,"[[79.268654, 124.24853, 107.47994, 136.03793], [79.6228, 125.20474, 107.935234, 137.16077]]",3.9405670166015625,0.011729001998901367,"[0.6234307399949268, 0.8975879260812859]",7.724761962890625e-05,"[0.6728691458702087, 0.8214527]",0.009459972381591797
3,backward (CROWN),38,0.006,False,brightness,"[[79.08411, 123.971825, 107.26551, 135.72128], [79.81088, 125.51146, 108.15044, 137.50763]]",5.7508909702301025,0.010934114456176758,"[0.5566362515983823, 1]",7.700920104980469e-05,"[0.6291104555130005, 0.87500167]",0.008785247802734375
4,backward (CROWN),38,0.008,False,brightness,"[[78.831436, 123.66383, 106.979256, 135.37418], [80.07412, 125.86339, 108.443344, 137.89903]]",6.1353068351745605,0.010947942733764648,"[0.4887386304965084, 1]",7.605552673339844e-05,"[0.5810355544090271, 0.942095]",0.008834123611450195
5,backward (CROWN),38,0.01,False,brightness,"[[78.507065, 123.31926, 106.6179, 134.99446], [80.40654, 126.26676, 108.80413, 138.34181]]",7.043745040893555,0.011312246322631836,"[0.41185917651971343, 1]",7.510185241699219e-05,"[0.5296768546104431, 1.0]",0.009192228317260742
6,backward (CROWN),38,0.012,False,brightness,"[[78.1098, 122.93928, 106.1821, 134.5787], [80.85748, 126.71298, 109.289055, 138.82799]]",7.906643867492676,0.011627912521362305,"[0.3185757898179014, 1]",7.605552673339844e-05,"[0.47568556666374207, 1.0]",0.0094451904296875
7,backward (CROWN),38,0.014,False,brightness,"[[77.64194, 122.5405, 105.665306, 134.14435], [81.35911, 127.20618, 109.82562, 139.35754]]",8.939462184906006,0.011447906494140625,"[0.2403438012376587, 1]",7.581710815429688e-05,"[0.42208340764045715, 1.0]",0.009325027465820312
8,backward (CROWN),38,0.016,False,brightness,"[[77.08028, 122.08091, 105.050514, 133.65149], [81.98238, 127.74665, 110.492516, 139.93507]]",9.75492000579834,0.011240959167480469,"[0.17255246298901913, 1]",7.486343383789062e-05,"[0.3679729104042053, 1.0]",0.009069204330444336
9,backward (CROWN),38,0.018000000000000002,False,brightness,"[[76.403336, 121.58099, 104.34613, 133.1254], [82.67233, 128.35721, 111.23309, 140.59506]]",10.474982023239136,0.011507987976074219,"[0.11638176613208874, 1]",8.821487426757812e-05,"[0.31402096152305603, 1.0]",0.00923013687133789
10,backward (CROWN),38,0.02,False,brightness,"[[75.488205, 121.02306, 103.546104, 132.56746], [83.49792, 129.07199, 112.158165, 141.44263]]",11.190982818603516,0.010893106460571289,"[0.06953703023478366, 1]",7.295608520507812e-05,"[0.21295717358589172, 1.0]",0.008842945098876953
