,method,image_id,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP+backward (CROWN-IBP),39,0.0,False,brightness,"[[145.66359, 93.69246, 163.2143, 106.66592], [145.66359, 93.69246, 163.2143, 106.66592]]",0.3558492660522461,0.010367155075073242,"[0.7555713446409439, 0.7555713446409439]",7.390975952148438e-05,"[0.7555713653564453, 0.75557137]",0.008307933807373047
1,IBP+backward (CROWN-IBP),39,0.002,True,brightness,"[[0, 7.383682, 21.691555, 28.21831], [256, 220.91684, 256, 228.85297]]",0.35685205459594727,0.0014450550079345703,"[0, 1]",0.0,"[0, 1]",0.0
2,IBP+backward (CROWN-IBP),39,0.004,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.3582737445831299,0.0014042854309082031,"[0, 1]",0.0,"[0, 1]",0.0
3,IBP+backward (CROWN-IBP),39,0.006,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.36573314666748047,0.0014278888702392578,"[0, 1]",0.0,"[0, 1]",0.0
4,IBP+backward (CROWN-IBP),39,0.008,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.31899595260620117,0.0013871192932128906,"[0, 1]",0.0,"[0, 1]",0.0
5,IBP+backward (CROWN-IBP),39,0.01,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.35611581802368164,0.001428365707397461,"[0, 1]",0.0,"[0, 1]",0.0
6,IBP+backward (CROWN-IBP),39,0.012,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.36303186416625977,0.0014019012451171875,"[0, 1]",0.0,"[0, 1]",0.0
7,IBP+backward (CROWN-IBP),39,0.014,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.3428061008453369,0.001447916030883789,"[0, 1]",0.0,"[0, 1]",0.0
8,IBP+backward (CROWN-IBP),39,0.016,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.3534667491912842,0.0014069080352783203,"[0, 1]",0.0,"[0, 1]",0.0
9,IBP+backward (CROWN-IBP),39,0.018000000000000002,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.3401496410369873,0.0014142990112304688,"[0, 1]",0.0,"[0, 1]",0.0
10,IBP+backward (CROWN-IBP),39,0.02,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.31429576873779297,0.0014109611511230469,"[0, 1]",0.0,"[0, 1]",0.0
