,method,image_id,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP+backward (CROWN-IBP),24,0.0,False,brightness,"[[128.32591, 123.74935, 145.94511, 138.38602], [128.32591, 123.74935, 145.94511, 138.38602]]",0.3797271251678467,0.010685205459594727,"[0.8135219637094794, 0.8135219637094794]",7.390975952148438e-05,"[0.8135219812393188, 0.813522]",0.008294820785522461
1,IBP+backward (CROWN-IBP),24,0.002,True,brightness,"[[17.9718, 63.46896, 43.528996, 86.45258], [251.83936, 209.10876, 256, 220.26797]]",0.379993200302124,0.0016357898712158203,"[0, 1]",0.0,"[0, 1]",0.0
2,IBP+backward (CROWN-IBP),24,0.004,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.3770639896392822,0.0013918876647949219,"[0, 1]",0.0,"[0, 1]",0.0
3,IBP+backward (CROWN-IBP),24,0.006,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.36664390563964844,0.0014750957489013672,"[0, 1]",0.0,"[0, 1]",0.0
4,IBP+backward (CROWN-IBP),24,0.008,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.3657522201538086,0.001583099365234375,"[0, 1]",0.0,"[0, 1]",0.0
5,IBP+backward (CROWN-IBP),24,0.01,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.3696441650390625,0.0014519691467285156,"[0, 1]",0.0,"[0, 1]",0.0
6,IBP+backward (CROWN-IBP),24,0.012,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.38438987731933594,0.00145721435546875,"[0, 1]",0.0,"[0, 1]",0.0
7,IBP+backward (CROWN-IBP),24,0.014,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.36470508575439453,0.0014111995697021484,"[0, 1]",0.0,"[0, 1]",0.0
8,IBP+backward (CROWN-IBP),24,0.016,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.37369394302368164,0.001458883285522461,"[0, 1]",0.0,"[0, 1]",0.0
9,IBP+backward (CROWN-IBP),24,0.018000000000000002,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.34464478492736816,0.0013990402221679688,"[0, 1]",0.0,"[0, 1]",0.0
10,IBP+backward (CROWN-IBP),24,0.02,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.3750889301300049,0.0015490055084228516,"[0, 1]",0.0,"[0, 1]",0.0
