,method,image_id,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP+backward (CROWN-IBP),2,0.0,False,brightness,"[[65.2478, 91.63695, 90.06029, 112.29341], [65.2478, 91.63695, 90.06029, 112.29341]]",0.3378880023956299,0.009857654571533203,"[0.9134497259389366, 0.9134497259389366]",6.318092346191406e-05,"[0.9134497046470642, 0.9134497]",0.008004903793334961
1,IBP+backward (CROWN-IBP),2,0.002,True,brightness,"[[0, 9.376269, 0, 31.390442], [239.81294, 212.15392, 256, 223.00728]]",0.3414120674133301,0.0014448165893554688,"[0, 1]",0.0,"[0, 1]",0.0
2,IBP+backward (CROWN-IBP),2,0.004,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.3474588394165039,0.001470327377319336,"[0, 1]",0.0,"[0, 1]",0.0
3,IBP+backward (CROWN-IBP),2,0.006,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.3440818786621094,0.0014262199401855469,"[0, 1]",0.0,"[0, 1]",0.0
4,IBP+backward (CROWN-IBP),2,0.008,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.3285329341888428,0.0015010833740234375,"[0, 1]",0.0,"[0, 1]",0.0
5,IBP+backward (CROWN-IBP),2,0.01,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.35398101806640625,0.0014450550079345703,"[0, 1]",0.0,"[0, 1]",0.0
6,IBP+backward (CROWN-IBP),2,0.012,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.3322460651397705,0.0014510154724121094,"[0, 1]",0.0,"[0, 1]",0.0
7,IBP+backward (CROWN-IBP),2,0.014,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.33797383308410645,0.0014369487762451172,"[0, 1]",0.0,"[0, 1]",0.0
8,IBP+backward (CROWN-IBP),2,0.016,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.3453240394592285,0.0014462471008300781,"[0, 1]",0.0,"[0, 1]",0.0
9,IBP+backward (CROWN-IBP),2,0.018000000000000002,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.32504701614379883,0.0014252662658691406,"[0, 1]",0.0,"[0, 1]",0.0
10,IBP+backward (CROWN-IBP),2,0.02,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.32870912551879883,0.0015118122100830078,"[0, 1]",0.0,"[0, 1]",0.0
