,method,image_id,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP+backward (CROWN-IBP),5,0.0,False,brightness,"[[82.344055, 118.64769, 103.84927, 133.08182], [82.344055, 118.64769, 103.84927, 133.08182]]",0.35524487495422363,0.009849786758422852,"[0.8511369573738706, 0.8511369573738706]",6.508827209472656e-05,"[0.8511369824409485, 0.851137]",0.008011102676391602
1,IBP+backward (CROWN-IBP),5,0.002,True,brightness,"[[0, 47.2386, 0, 67.38854], [238.67973, 216.313, 256, 226.74792]]",0.3605377674102783,0.0015072822570800781,"[0, 1]",0.0,"[0, 1]",0.0
2,IBP+backward (CROWN-IBP),5,0.004,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.3377838134765625,0.0014641284942626953,"[0, 1]",0.0,"[0, 1]",0.0
3,IBP+backward (CROWN-IBP),5,0.006,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.3318910598754883,0.0014300346374511719,"[0, 1]",0.0,"[0, 1]",0.0
4,IBP+backward (CROWN-IBP),5,0.008,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.3315141201019287,0.001435995101928711,"[0, 1]",0.0,"[0, 1]",0.0
5,IBP+backward (CROWN-IBP),5,0.01,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.34644508361816406,0.001458883285522461,"[0, 1]",0.0,"[0, 1]",0.0
6,IBP+backward (CROWN-IBP),5,0.012,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.34250307083129883,0.0014660358428955078,"[0, 1]",0.0,"[0, 1]",0.0
7,IBP+backward (CROWN-IBP),5,0.014,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.34369587898254395,0.0014340877532958984,"[0, 1]",0.0,"[0, 1]",0.0
8,IBP+backward (CROWN-IBP),5,0.016,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.351654052734375,0.0014259815216064453,"[0, 1]",0.0,"[0, 1]",0.0
9,IBP+backward (CROWN-IBP),5,0.018000000000000002,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.34577202796936035,0.0014209747314453125,"[0, 1]",0.0,"[0, 1]",0.0
10,IBP+backward (CROWN-IBP),5,0.02,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.36496782302856445,0.0014352798461914062,"[0, 1]",0.0,"[0, 1]",0.0
