,method,image_id,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP+backward (CROWN-IBP),6,0.0,False,brightness,"[[206.68039, 108.04384, 229.14914, 124.40721], [206.68039, 108.04384, 229.14914, 124.40721]]",0.35204601287841797,0.009877681732177734,"[0.904198050425998, 0.904198050425998]",6.389617919921875e-05,"[0.9041980504989624, 0.90419805]",0.00803828239440918
1,IBP+backward (CROWN-IBP),6,0.002,True,brightness,"[[0, 0, 0, 13.593642], [256, 256, 256, 256]]",0.35857105255126953,0.0015742778778076172,"[0, 1]",0.0,"[0, 1]",0.0
2,IBP+backward (CROWN-IBP),6,0.004,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.3506920337677002,0.0014410018920898438,"[0, 1]",0.0,"[0, 1]",0.0
3,IBP+backward (CROWN-IBP),6,0.006,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.3157491683959961,0.001444101333618164,"[0, 1]",0.0,"[0, 1]",0.0
4,IBP+backward (CROWN-IBP),6,0.008,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.3595268726348877,0.0014569759368896484,"[0, 1]",0.0,"[0, 1]",0.0
5,IBP+backward (CROWN-IBP),6,0.01,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.3522658348083496,0.0014369487762451172,"[0, 1]",0.0,"[0, 1]",0.0
6,IBP+backward (CROWN-IBP),6,0.012,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.3589339256286621,0.0014379024505615234,"[0, 1]",0.0,"[0, 1]",0.0
7,IBP+backward (CROWN-IBP),6,0.014,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.3461120128631592,0.0014328956604003906,"[0, 1]",0.0,"[0, 1]",0.0
8,IBP+backward (CROWN-IBP),6,0.016,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.36047792434692383,0.0014390945434570312,"[0, 1]",0.0,"[0, 1]",0.0
9,IBP+backward (CROWN-IBP),6,0.018000000000000002,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.3613760471343994,0.0014638900756835938,"[0, 1]",0.0,"[0, 1]",0.0
10,IBP+backward (CROWN-IBP),6,0.02,True,brightness,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.3623530864715576,0.0014221668243408203,"[0, 1]",0.0,"[0, 1]",0.0
