,method,image_id,eps,eps_contrast,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP,69,0.0,0.0,False,whitenoise,"[[190.59927, 138.83208, 201.12872, 151.00665], [190.59927, 138.83208, 201.12872, 151.00665]]",0.5236327648162842,0.020496368408203125,"[0.6138879389860907, 0.6138879389860907]",0.00013685226440429688,"[0.6138879656791687, 0.61388797]",0.01677680015563965
1,IBP,69,0.0,0.0,False,brightness,"[[190.59927, 138.83208, 201.12872, 151.00665], [190.59927, 138.83208, 201.12872, 151.00665]]",0.5236327648162842,0.03989672660827637,"[0.6138879389860907, 0.6138879389860907]",0.00011157989501953125,"[0.6138879656791687, 0.61388797]",0.01636672019958496
2,IBP,69,0.0,0.0,False,contrast,"[[190.59927, 138.83208, 201.12872, 151.00665], [190.59927, 138.83208, 201.12872, 151.00665]]",0.5236327648162842,0.05926966667175293,"[0.6138879389860907, 0.6138879389860907]",0.00011205673217773438,"[0.6138879656791687, 0.61388797]",0.016354799270629883
3,IBP,69,2e-05,0.01,False,whitenoise,"[[188.20908, 137.01073, 198.71141, 149.04283], [192.98795, 140.65364, 203.5447, 152.97057]]",0.509026288986206,0.020518064498901367,"[0.14860170745768617, 1]",0.0001246929168701172,"[0.30214938521385193, 0.99836224]",0.016795873641967773
4,IBP,69,2e-05,0.01,False,brightness,"[[188.20908, 137.01073, 198.71141, 149.04283], [192.98795, 140.65364, 203.5447, 152.97057]]",0.509026288986206,0.039964914321899414,"[0.14860170745768617, 1]",0.00011277198791503906,"[0.30214938521385193, 0.99836224]",0.016402006149291992
5,IBP,69,2e-05,0.01,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.509026288986206,0.042212724685668945,"[0, 1]",0.0,"[0, 1]",0.0
6,IBP,69,4e-05,0.02,False,whitenoise,"[[185.82147, 135.1921, 196.29665, 147.08176], [195.3736, 142.47346, 205.95753, 154.9324]]",0.5111989974975586,0.020684003829956055,"[0.008186246857140173, 1]",0.0001246929168701172,"[0.03365924209356308, 1.0]",0.016984224319458008
7,IBP,69,4e-05,0.02,False,brightness,"[[185.82147, 135.1921, 196.29665, 147.08176], [195.3736, 142.47346, 205.95753, 154.9324]]",0.5111989974975586,0.04022049903869629,"[0.008186246857140173, 1]",0.00011181831359863281,"[0.03365924209356308, 1.0]",0.016466617584228516
8,IBP,69,4e-05,0.02,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.5111989974975586,0.04247879981994629,"[0, 1]",0.0,"[0, 1]",0.0
9,IBP,69,6.000000000000001e-05,0.03,True,whitenoise,"[[183.42961, 133.37086, 193.87764, 145.11777], [197.76265, 144.29662, 208.37386, 156.8977]]",0.5147855281829834,0.0028467178344726562,"[0, 1]",0.0,"[0, 1]",0.0
