,method,image_id,eps,eps_contrast,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP,48,0.0,0.0,False,whitenoise,"[[149.04341, 108.87621, 162.9734, 121.16988], [149.04341, 108.87621, 162.9734, 121.16988]]",0.5454118251800537,0.020331621170043945,"[0.7158853734688102, 0.7158853734688102]",0.00012493133544921875,"[0.7158854007720947, 0.7158854]",0.01663827896118164
1,IBP,48,0.0,0.0,False,brightness,"[[149.04341, 108.87621, 162.9734, 121.16988], [149.04341, 108.87621, 162.9734, 121.16988]]",0.5454118251800537,0.03957962989807129,"[0.7158853734688102, 0.7158853734688102]",0.00011181831359863281,"[0.7158854007720947, 0.7158854]",0.016227006912231445
2,IBP,48,0.0,0.0,False,contrast,"[[149.04341, 108.87621, 162.9734, 121.16988], [149.04341, 108.87621, 162.9734, 121.16988]]",0.5454118251800537,0.058808088302612305,"[0.7158853734688102, 0.7158853734688102]",0.00011157989501953125,"[0.7158854007720947, 0.7158854]",0.016218185424804688
3,IBP,48,2e-05,0.01,False,whitenoise,"[[147.00467, 107.36597, 160.90591, 119.53896], [151.0957, 110.40764, 165.00723, 122.81814]]",0.5055129528045654,0.020470857620239258,"[0.2501384325009687, 1]",0.00012350082397460938,"[0.4305966794490814, 0.9955726]",0.016748428344726562
4,IBP,48,2e-05,0.01,False,brightness,"[[147.00467, 107.36597, 160.90591, 119.53896], [151.0957, 110.40764, 165.00723, 122.81814]]",0.5055129528045654,0.0397028923034668,"[0.2501384325009687, 1]",0.000110626220703125,"[0.4305966794490814, 0.9955726]",0.016230344772338867
5,IBP,48,2e-05,0.01,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.5055129528045654,0.04194831848144531,"[0, 1]",0.0,"[0, 1]",0.0
6,IBP,48,4e-05,0.02,False,whitenoise,"[[144.96382, 105.8371, 158.77065, 117.88029], [153.20839, 111.985565, 167.0671, 124.50118]]",0.5072746276855469,0.02031707763671875,"[0.059693308543989604, 1]",0.00012230873107910156,"[0.193411722779274, 1.0]",0.01666092872619629
7,IBP,48,4e-05,0.02,False,brightness,"[[144.96382, 105.8371, 158.77065, 117.88029], [153.20839, 111.985565, 167.0671, 124.50118]]",0.5072746276855469,0.03952169418334961,"[0.059693308543989604, 1]",0.00011134147644042969,"[0.193411722779274, 1.0]",0.016214847564697266
8,IBP,48,4e-05,0.02,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.5072746276855469,0.041776418685913086,"[0, 1]",0.0,"[0, 1]",0.0
9,IBP,48,6.000000000000001e-05,0.03,False,whitenoise,"[[142.90298, 104.23559, 156.61673, 116.12191], [155.44992, 113.59008, 169.2258, 126.20078]]",0.5060820579528809,0.020412445068359375,"[0.0039666191409462506, 1]",0.00012373924255371094,"[0.017426205798983574, 1.0]",0.016732215881347656
10,IBP,48,6.000000000000001e-05,0.03,False,brightness,"[[142.90298, 104.23559, 156.61673, 116.12191], [155.44992, 113.59008, 169.2258, 126.20078]]",0.5060820579528809,0.03962302207946777,"[0.0039666191409462506, 1]",0.00011181831359863281,"[0.017426205798983574, 1.0]",0.016227006912231445
11,IBP,48,6.000000000000001e-05,0.03,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.5060820579528809,0.04187417030334473,"[0, 1]",0.0,"[0, 1]",0.0
12,IBP,48,8e-05,0.04,True,whitenoise,"[[140.847, 102.63817, 154.46796, 114.36798], [157.68718, 115.19176, 171.38043, 127.89737]]",0.5076024532318115,0.0028395652770996094,"[0, 1]",0.0,"[0, 1]",0.0
13,IBP,48,8e-05,0.04,True,brightness,"[[140.847, 102.63817, 154.46796, 114.36798], [157.68718, 115.19176, 171.38043, 127.89737]]",0.5076024532318115,0.004958629608154297,"[0, 1]",0.0,"[0, 1]",0.0
14,IBP,48,8e-05,0.04,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.5076024532318115,0.007158756256103516,"[0, 1]",0.0,"[0, 1]",0.0
15,IBP,48,0.0001,0.05,True,whitenoise,"[[138.78813, 101.039345, 152.31616, 112.61243], [159.92732, 116.79629, 173.53793, 129.5969]]",0.5070929527282715,0.0028297901153564453,"[0, 1]",0.0,"[0, 1]",0.0
16,IBP,48,0.0001,0.05,True,brightness,"[[138.78813, 101.039345, 152.31616, 112.61243], [159.92732, 116.79629, 173.53793, 129.5969]]",0.5070929527282715,0.0049669742584228516,"[0, 1]",0.0,"[0, 1]",0.0
17,IBP,48,0.0001,0.05,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.5070929527282715,0.007169485092163086,"[0, 1]",0.0,"[0, 1]",0.0
18,IBP,48,0.00012000000000000002,0.06,True,whitenoise,"[[136.7302, 99.441605, 150.16545, 110.85809], [162.16623, 118.40033, 175.69429, 131.2959]]",0.5045881271362305,0.0028133392333984375,"[0, 1]",0.0,"[0, 1]",0.0
19,IBP,48,0.00012000000000000002,0.06,True,brightness,"[[136.7302, 99.441605, 150.16545, 110.85809], [162.16623, 118.40033, 175.69429, 131.2959]]",0.5045881271362305,0.004948854446411133,"[0, 1]",0.0,"[0, 1]",0.0
20,IBP,48,0.00012000000000000002,0.06,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.5045881271362305,0.00716710090637207,"[0, 1]",0.0,"[0, 1]",0.0
21,IBP,48,0.00014000000000000001,0.07,True,whitenoise,"[[134.66916, 97.84175, 148.0116, 109.101395], [164.40878, 120.00729, 177.85431, 132.998]]",0.5053286552429199,0.0028188228607177734,"[0, 1]",0.0,"[0, 1]",0.0
22,IBP,48,0.00014000000000000001,0.07,True,brightness,"[[134.66916, 97.84175, 148.0116, 109.101395], [164.40878, 120.00729, 177.85431, 132.998]]",0.5053286552429199,0.004952192306518555,"[0, 1]",0.0,"[0, 1]",0.0
23,IBP,48,0.00014000000000000001,0.07,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.5053286552429199,0.007157802581787109,"[0, 1]",0.0,"[0, 1]",0.0
24,IBP,48,0.00016,0.08,True,whitenoise,"[[132.61108, 96.244675, 145.86081, 107.34773], [166.64856, 121.61278, 180.01166, 134.69856]]",0.5050668716430664,0.0027954578399658203,"[0, 1]",0.0,"[0, 1]",0.0
25,IBP,48,0.00016,0.08,True,brightness,"[[132.61108, 96.244675, 145.86081, 107.34773], [166.64856, 121.61278, 180.01166, 134.69856]]",0.5050668716430664,0.004937887191772461,"[0, 1]",0.0,"[0, 1]",0.0
26,IBP,48,0.00016,0.08,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.5050668716430664,0.007150411605834961,"[0, 1]",0.0,"[0, 1]",0.0
27,IBP,48,0.00018,0.09,True,whitenoise,"[[130.55159, 94.64701, 143.70837, 105.59339], [168.88985, 123.21987, 182.17041, 136.40085]]",0.5054163932800293,0.002810955047607422,"[0, 1]",0.0,"[0, 1]",0.0
28,IBP,48,0.00018,0.09,True,brightness,"[[130.55159, 94.64701, 143.70837, 105.59339], [168.88985, 123.21987, 182.17041, 136.40085]]",0.5054163932800293,0.0049591064453125,"[0, 1]",0.0,"[0, 1]",0.0
29,IBP,48,0.00018,0.09,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.5054163932800293,0.007166147232055664,"[0, 1]",0.0,"[0, 1]",0.0
30,IBP,48,0.0002,0.1,True,whitenoise,"[[128.49472, 93.05219, 141.55865, 103.8421], [171.12671, 124.82453, 184.32483, 138.10048]]",0.5053129196166992,0.002821683883666992,"[0, 1]",0.0,"[0, 1]",0.0
31,IBP,48,0.0002,0.1,True,brightness,"[[128.49472, 93.05219, 141.55865, 103.8421], [171.12671, 124.82453, 184.32483, 138.10048]]",0.5053129196166992,0.00495147705078125,"[0, 1]",0.0,"[0, 1]",0.0
32,IBP,48,0.0002,0.1,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.5053129196166992,0.0071544647216796875,"[0, 1]",0.0,"[0, 1]",0.0
