,method,image_id,eps,eps_contrast,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP,42,0.0,0.0,False,whitenoise,"[[95.21725, 106.42289, 109.22901, 119.896736], [95.21725, 106.42289, 109.22901, 119.896736]]",0.5251703262329102,0.02053689956665039,"[0.7802839340524922, 0.7802839340524922]",0.00012612342834472656,"[0.7802839279174805, 0.7802839]",0.0167999267578125
1,IBP,42,0.0,0.0,False,brightness,"[[95.21725, 106.42289, 109.22901, 119.896736], [95.21725, 106.42289, 109.22901, 119.896736]]",0.5251703262329102,0.03989696502685547,"[0.7802839340524922, 0.7802839340524922]",0.00011134147644042969,"[0.7802839279174805, 0.7802839]",0.016327619552612305
2,IBP,42,0.0,0.0,False,contrast,"[[95.21725, 106.42289, 109.22901, 119.896736], [95.21725, 106.42289, 109.22901, 119.896736]]",0.5251703262329102,0.05921626091003418,"[0.7802839340524922, 0.7802839340524922]",0.00011348724365234375,"[0.7802839279174805, 0.7802839]",0.016299009323120117
3,IBP,42,2e-05,0.01,False,whitenoise,"[[92.73043, 104.5226, 106.68203, 117.89332], [97.70588, 108.3237, 111.77743, 121.9007]]",0.5065708160400391,0.020486831665039062,"[0.1982561073257481, 1]",0.00012564659118652344,"[0.42857879400253296, 1.0]",0.016808271408081055
4,IBP,42,2e-05,0.01,False,brightness,"[[92.73043, 104.5226, 106.68203, 117.89332], [97.70588, 108.3237, 111.77743, 121.9007]]",0.5065708160400391,0.03989863395690918,"[0.1982561073257481, 1]",0.00011396408081054688,"[0.42857879400253296, 1.0]",0.016387462615966797
5,IBP,42,2e-05,0.01,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.5065708160400391,0.04216766357421875,"[0, 1]",0.0,"[0, 1]",0.0
6,IBP,42,4e-05,0.02,False,whitenoise,"[[90.247116, 102.62544, 104.13857, 115.89317], [100.191895, 110.222916, 114.32305, 123.90294]]",0.5059089660644531,0.020447731018066406,"[0.03300378476717288, 1]",0.0001220703125,"[0.11892980337142944, 1.0]",0.016747236251831055
7,IBP,42,4e-05,0.02,False,brightness,"[[90.247116, 102.62544, 104.13857, 115.89317], [100.191895, 110.222916, 114.32305, 123.90294]]",0.5059089660644531,0.03981161117553711,"[0.03300378476717288, 1]",0.00011157989501953125,"[0.11892980337142944, 1.0]",0.016352415084838867
8,IBP,42,4e-05,0.02,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.5059089660644531,0.04207611083984375,"[0, 1]",0.0,"[0, 1]",0.0
9,IBP,42,6.000000000000001e-05,0.03,True,whitenoise,"[[87.70034, 100.70099, 101.553795, 113.8752], [102.68818, 112.16426, 116.90362, 125.9586]]",0.5058050155639648,0.002836465835571289,"[0, 1]",0.0,"[0, 1]",0.0
10,IBP,42,6.000000000000001e-05,0.03,True,brightness,"[[87.70034, 100.70099, 101.553795, 113.8752], [102.68818, 112.16426, 116.90362, 125.9586]]",0.5058050155639648,0.00497126579284668,"[0, 1]",0.0,"[0, 1]",0.0
11,IBP,42,6.000000000000001e-05,0.03,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.5058050155639648,0.007208824157714844,"[0, 1]",0.0,"[0, 1]",0.0
12,IBP,42,8e-05,0.04,True,whitenoise,"[[85.08435, 98.747795, 98.92661, 111.840195], [105.19098, 114.15043, 119.52027, 128.0725]]",0.504291296005249,0.002829313278198242,"[0, 1]",0.0,"[0, 1]",0.0
13,IBP,42,8e-05,0.04,True,brightness,"[[85.08435, 98.747795, 98.92661, 111.840195], [105.19098, 114.15043, 119.52027, 128.0725]]",0.504291296005249,0.004957675933837891,"[0, 1]",0.0,"[0, 1]",0.0
14,IBP,42,8e-05,0.04,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.504291296005249,0.007184505462646484,"[0, 1]",0.0,"[0, 1]",0.0
15,IBP,42,0.0001,0.05,True,whitenoise,"[[82.46652, 96.793945, 96.29769, 109.80457], [107.69484, 116.13843, 122.13827, 130.18842]]",0.5489609241485596,0.0030846595764160156,"[0, 1]",0.0,"[0, 1]",0.0
