,method,image_id,eps,eps_contrast,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP,14,0.0,0.0,False,whitenoise,"[[108.75405, 117.15319, 134.09763, 133.96083], [108.75405, 117.15319, 134.09763, 133.96083]]",0.47832822799682617,0.012923717498779297,"[0.8789554593414981, 0.8789554593414981]",7.009506225585938e-05,"[0.8789554834365845, 0.8789555]",0.010619640350341797
1,IBP,14,0.0,0.0,False,brightness,"[[108.75405, 117.15319, 134.09763, 133.96083], [108.75405, 117.15319, 134.09763, 133.96083]]",0.47832822799682617,0.024998188018798828,"[0.8789554593414981, 0.8789554593414981]",6.079673767089844e-05,"[0.8789554834365845, 0.8789555]",0.010277986526489258
2,IBP,14,0.0,0.0,False,contrast,"[[108.75405, 117.15319, 134.09763, 133.96083], [108.75405, 117.15319, 134.09763, 133.96083]]",0.47832822799682617,0.03707146644592285,"[0.8789554593414981, 0.8789554593414981]",6.127357482910156e-05,"[0.8789554834365845, 0.8789555]",0.010273933410644531
3,IBP,14,2e-05,0.01,False,whitenoise,"[[106.22046, 115.27153, 131.49933, 131.9037], [111.287445, 119.03528, 136.69562, 136.01851]]",0.4865610599517822,0.012888908386230469,"[0.3252640491650172, 1]",6.937980651855469e-05,"[0.5833954215049744, 1.0]",0.010608911514282227
4,IBP,14,2e-05,0.01,False,brightness,"[[106.22046, 115.27153, 131.49933, 131.9037], [111.287445, 119.03528, 136.69562, 136.01851]]",0.4865610599517822,0.02500152587890625,"[0.3252640491650172, 1]",6.175041198730469e-05,"[0.5833954215049744, 1.0]",0.010320186614990234
5,IBP,14,2e-05,0.01,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.4865610599517822,0.026341915130615234,"[0, 1]",0.0,"[0, 1]",0.0
6,IBP,14,4e-05,0.02,False,whitenoise,"[[103.68825, 113.39304, 128.90283, 129.85011], [113.81676, 120.91645, 139.2898, 138.07524]]",0.4545903205871582,0.01439666748046875,"[0.1150516278128996, 1]",8.559226989746094e-05,"[0.31528234481811523, 1.0]",0.011810541152954102
7,IBP,14,4e-05,0.02,False,brightness,"[[103.68825, 113.39304, 128.90283, 129.85011], [113.81676, 120.91645, 139.2898, 138.07524]]",0.4545903205871582,0.026589155197143555,"[0.1150516278128996, 1]",6.198883056640625e-05,"[0.31528234481811523, 1.0]",0.010328292846679688
8,IBP,14,4e-05,0.02,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.4545903205871582,0.02797555923461914,"[0, 1]",0.0,"[0, 1]",0.0
9,IBP,14,6.000000000000001e-05,0.03,False,whitenoise,"[[101.15675, 111.51652, 126.307365, 127.79863], [116.34578, 122.79861, 141.88393, 140.1331]]",0.473926305770874,0.012743234634399414,"[0.03227725539204204, 1]",7.009506225585938e-05,"[0.11651835590600967, 1.0]",0.01048421859741211
10,IBP,14,6.000000000000001e-05,0.03,False,brightness,"[[101.15675, 111.51652, 126.307365, 127.79863], [116.34578, 122.79861, 141.88393, 140.1331]]",0.473926305770874,0.024753570556640625,"[0.03227725539204204, 1]",6.103515625e-05,"[0.11651835590600967, 1.0]",0.010179519653320312
11,IBP,14,6.000000000000001e-05,0.03,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.473926305770874,0.02612161636352539,"[0, 1]",0.0,"[0, 1]",0.0
12,IBP,14,8e-05,0.04,False,whitenoise,"[[98.630486, 109.64488, 123.71684, 125.7523], [118.870186, 124.678055, 144.47296, 142.18794]]",0.4485316276550293,0.012860774993896484,"[0.0027200408024567395, 1]",6.914138793945312e-05,"[0.012179742567241192, 1.0]",0.010594844818115234
13,IBP,14,8e-05,0.04,False,brightness,"[[98.630486, 109.64488, 123.71684, 125.7523], [118.870186, 124.678055, 144.47296, 142.18794]]",0.4485316276550293,0.024959087371826172,"[0.0027200408024567395, 1]",6.222724914550781e-05,"[0.012179742567241192, 1.0]",0.010303974151611328
14,IBP,14,8e-05,0.04,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.4485316276550293,0.026291370391845703,"[0, 1]",0.0,"[0, 1]",0.0
15,IBP,14,0.0001,0.05,True,whitenoise,"[[96.10112, 107.77297, 121.12319, 123.70548], [121.39522, 126.55961, 147.06267, 144.24509]]",0.44617176055908203,0.0017919540405273438,"[0, 1]",0.0,"[0, 1]",0.0
16,IBP,14,0.0001,0.05,True,brightness,"[[96.10112, 107.77297, 121.12319, 123.70548], [121.39522, 126.55961, 147.06267, 144.24509]]",0.44617176055908203,0.0031280517578125,"[0, 1]",0.0,"[0, 1]",0.0
17,IBP,14,0.0001,0.05,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.44617176055908203,0.004463672637939453,"[0, 1]",0.0,"[0, 1]",0.0
18,IBP,14,0.00012000000000000002,0.06,True,whitenoise,"[[93.577835, 105.90667, 118.5355, 121.66455], [123.915085, 128.43799, 149.64679, 146.29861]]",0.5043220520019531,0.0017859935760498047,"[0, 1]",0.0,"[0, 1]",0.0
19,IBP,14,0.00012000000000000002,0.06,True,brightness,"[[93.577835, 105.90667, 118.5355, 121.66455], [123.915085, 128.43799, 149.64679, 146.29861]]",0.5043220520019531,0.0030808448791503906,"[0, 1]",0.0,"[0, 1]",0.0
20,IBP,14,0.00012000000000000002,0.06,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.5043220520019531,0.004408836364746094,"[0, 1]",0.0,"[0, 1]",0.0
21,IBP,14,0.00014000000000000001,0.07,True,whitenoise,"[[91.054474, 104.04267, 115.947655, 119.62599], [126.43347, 130.31737, 152.2293, 148.3531]]",0.47660255432128906,0.0020227432250976562,"[0, 1]",0.0,"[0, 1]",0.0
22,IBP,14,0.00014000000000000001,0.07,True,brightness,"[[91.054474, 104.04267, 115.947655, 119.62599], [126.43347, 130.31737, 152.2293, 148.3531]]",0.47660255432128906,0.003324270248413086,"[0, 1]",0.0,"[0, 1]",0.0
23,IBP,14,0.00014000000000000001,0.07,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.47660255432128906,0.004670143127441406,"[0, 1]",0.0,"[0, 1]",0.0
24,IBP,14,0.00016,0.08,True,whitenoise,"[[88.53563, 102.1846, 113.36458, 117.59375], [128.94518, 132.19365, 154.80493, 150.40408]]",0.4571096897125244,0.0019812583923339844,"[0, 1]",0.0,"[0, 1]",0.0
25,IBP,14,0.00016,0.08,True,brightness,"[[88.53563, 102.1846, 113.36458, 117.59375], [128.94518, 132.19365, 154.80493, 150.40408]]",0.4571096897125244,0.0033071041107177734,"[0, 1]",0.0,"[0, 1]",0.0
26,IBP,14,0.00016,0.08,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.4571096897125244,0.004629611968994141,"[0, 1]",0.0,"[0, 1]",0.0
27,IBP,14,0.00018,0.09,True,whitenoise,"[[86.01413, 100.32728, 110.77859, 115.56206], [131.45813, 134.07285, 157.38152, 152.45805]]",0.4732353687286377,0.0018475055694580078,"[0, 1]",0.0,"[0, 1]",0.0
28,IBP,14,0.00018,0.09,True,brightness,"[[86.01413, 100.32728, 110.77859, 115.56206], [131.45813, 134.07285, 157.38152, 152.45805]]",0.4732353687286377,0.003189563751220703,"[0, 1]",0.0,"[0, 1]",0.0
29,IBP,14,0.00018,0.09,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.4732353687286377,0.0045795440673828125,"[0, 1]",0.0,"[0, 1]",0.0
30,IBP,14,0.0002,0.1,True,whitenoise,"[[83.4914, 98.471146, 108.1914, 113.53165], [133.97061, 135.95357, 159.95766, 154.51367]]",0.4869832992553711,0.002823352813720703,"[0, 1]",0.0,"[0, 1]",0.0
31,IBP,14,0.0002,0.1,True,brightness,"[[83.4914, 98.471146, 108.1914, 113.53165], [133.97061, 135.95357, 159.95766, 154.51367]]",0.4869832992553711,0.004092693328857422,"[0, 1]",0.0,"[0, 1]",0.0
32,IBP,14,0.0002,0.1,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.4869832992553711,0.0054111480712890625,"[0, 1]",0.0,"[0, 1]",0.0
33,IBP+backward (CROWN-IBP),14,0.0,0.0,False,whitenoise,"[[108.75403, 117.153206, 134.09761, 133.96085], [108.75403, 117.153206, 134.09761, 133.96085]]",0.762779951095581,0.013852357864379883,"[0.8789550968741527, 0.8789550968741527]",8.416175842285156e-05,"[0.8789551258087158, 0.8789551]",0.011301994323730469
34,IBP+backward (CROWN-IBP),14,0.0,0.0,False,brightness,"[[108.75403, 117.153206, 134.09761, 133.96085], [108.75403, 117.153206, 134.09761, 133.96085]]",0.762779951095581,0.025872230529785156,"[0.8789550968741527, 0.8789550968741527]",6.079673767089844e-05,"[0.8789551258087158, 0.8789551]",0.01021575927734375
35,IBP+backward (CROWN-IBP),14,0.0,0.0,False,contrast,"[[108.75403, 117.153206, 134.09761, 133.96085], [108.75403, 117.153206, 134.09761, 133.96085]]",0.762779951095581,0.03789186477661133,"[0.8789550968741527, 0.8789550968741527]",6.103515625e-05,"[0.8789551258087158, 0.8789551]",0.010227441787719727
36,IBP+backward (CROWN-IBP),14,2e-05,0.01,False,whitenoise,"[[108.66771, 117.11476, 134.00551, 133.91905], [108.840225, 117.19188, 134.1896, 134.00296]]",0.7263481616973877,0.013676166534423828,"[0.859808142978497, 0.8986848934856605]",7.62939453125e-05,"[0.8689730167388916, 0.8890556]",0.011228799819946289
37,IBP+backward (CROWN-IBP),14,2e-05,0.01,False,brightness,"[[108.75161, 117.15064, 134.09349, 133.9572], [108.75638, 117.15597, 134.10165, 133.96477]]",0.7263481616973877,0.026582002639770508,"[0.8779867484545939, 0.8799054685101809]",6.937980651855469e-05,"[0.8784024715423584, 0.87948865]",0.010935544967651367
38,IBP+backward (CROWN-IBP),14,2e-05,0.01,True,contrast,"[[0, 0.076057434, 0, 23.109005], [256, 256, 256, 256]]",0.7263481616973877,0.028052330017089844,"[0, 1]",0.0,"[0, 1]",0.0
39,IBP+backward (CROWN-IBP),14,4e-05,0.02,False,whitenoise,"[[108.57872, 117.07575, 133.91086, 133.87659], [108.92781, 117.23219, 134.28311, 134.04697]]",0.7090060710906982,0.013671875,"[0.8407528709272325, 0.9195519423959281]",7.605552673339844e-05,"[0.8588576912879944, 0.89954036]",0.01123809814453125
40,IBP+backward (CROWN-IBP),14,4e-05,0.02,False,brightness,"[[108.74633, 117.1474, 134.0866, 133.95277], [108.76022, 117.1605, 134.10735, 133.97076]]",0.7090060710906982,0.02656722068786621,"[0.8764584286488942, 0.881382264643308]",6.890296936035156e-05,"[0.8775491118431091, 0.88028437]",0.010922908782958984
41,IBP+backward (CROWN-IBP),14,4e-05,0.02,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.7090060710906982,0.02803826332092285,"[0, 1]",0.0,"[0, 1]",0.0
