,method,image_id,gt_logit,eps,eps_contrast,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP,3,0,0.0,0.0,False,whitenoise,"[[38.171406, 40.58228, 66.37181, 68.260254], [38.171406, 40.58228, 66.37181, 68.260254]]",0.2551591396331787,0.013635635375976562,"[0.9117695207826474, 0.9117695207826474]",7.724761962890625e-05,"[0.9117695093154907, 0.9117695]",0.010825395584106445
1,IBP,3,0,0.0,0.0,False,brightness,"[[38.171406, 40.58228, 66.37181, 68.260254], [38.171406, 40.58228, 66.37181, 68.260254]]",0.2551591396331787,0.029754638671875,"[0.9117695207826474, 0.9117695207826474]",0.00010395050048828125,"[0.9117695093154907, 0.9117695]",0.013472557067871094
2,IBP,3,0,0.0,0.0,False,contrast,"[[38.171406, 40.58228, 66.37181, 68.260254], [38.171406, 40.58228, 66.37181, 68.260254]]",0.2551591396331787,0.042328596115112305,"[0.9117695207826474, 0.9117695207826474]",6.580352783203125e-05,"[0.9117695093154907, 0.9117695]",0.010623455047607422
3,IBP,3,0,0.0002,0.001,False,whitenoise,"[[31.818445, 34.08207, 56.945423, 58.512363], [44.922924, 47.203842, 76.3512, 78.32279]]",0.24113869667053223,0.01280975341796875,"[0.05192745192749272, 1]",7.05718994140625e-05,"[0.17341412603855133, 1.0]",0.010474205017089844
4,IBP,3,0,0.0002,0.001,False,brightness,"[[31.818445, 34.08207, 56.945423, 58.512363], [44.922924, 47.203842, 76.3512, 78.32279]]",0.24113869667053223,0.02484440803527832,"[0.05192745192749272, 1]",0.00011205673217773438,"[0.17341412603855133, 1.0]",0.010161161422729492
5,IBP,3,0,0.0002,0.001,False,contrast,"[[37.222824, 39.638317, 64.97566, 66.80597], [39.120438, 41.526875, 67.76883, 69.715515]]",0.24113869667053223,0.03681492805480957,"[0.6229823302346319, 1]",8.940696716308594e-05,"[0.7725757360458374, 1.0]",0.01010751724243164
6,IBP,3,0,0.0004,0.002,True,whitenoise,"[[25.113249, 27.089104, 46.98147, 48.24213], [52.86668, 54.614227, 88.05958, 89.66451]]",0.2576744556427002,0.002928018569946289,"[0, 1]",0.0,"[0, 1]",0.0
7,IBP,3,0,0.0004,0.002,True,brightness,"[[25.113249, 27.089104, 46.98147, 48.24213], [52.86668, 54.614227, 88.05958, 89.66451]]",0.2576744556427002,0.004332780838012695,"[0, 1]",0.0,"[0, 1]",0.0
8,IBP,3,0,0.0004,0.002,False,contrast,"[[36.27944, 38.699005, 63.588326, 65.360016], [40.07081, 42.47412, 69.16931, 71.17201]]",0.2576744556427002,0.01784801483154297,"[0.40966197332282794, 1]",8.559226989746094e-05,"[0.6559687852859497, 1.0]",0.011611700057983398
9,IBP,3,0,0.0006000000000000001,0.003,True,whitenoise,"[[17.991348, 19.841883, 36.595684, 37.787766], [61.788437, 62.79237, 90, 90]]",0.2565574645996094,0.001886129379272461,"[0, 1]",0.0,"[0, 1]",0.0
