,method,image_id,eps,eps_contrast,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP,18,0.0,0.0,False,whitenoise,"[[63.32217, 110.51735, 96.76717, 124.79579], [63.32217, 110.51735, 96.76717, 124.79579]]",0.5800673961639404,0.02097797393798828,"[0.911706013800771, 0.911706013800771]",0.00013065338134765625,"[0.9117060303688049, 0.91170603]",0.01698160171508789
1,IBP,18,0.0,0.0,False,brightness,"[[63.32217, 110.51735, 96.76717, 124.79579], [63.32217, 110.51735, 96.76717, 124.79579]]",0.5800673961639404,0.04038405418395996,"[0.911706013800771, 0.911706013800771]",0.00010967254638671875,"[0.9117060303688049, 0.91170603]",0.01637744903564453
2,IBP,18,0.0,0.0,False,contrast,"[[63.32217, 110.51735, 96.76717, 124.79579], [63.32217, 110.51735, 96.76717, 124.79579]]",0.5800673961639404,0.05973672866821289,"[0.911706013800771, 0.911706013800771]",0.00011014938354492188,"[0.9117060303688049, 0.91170603]",0.016331911087036133
3,IBP,18,2e-05,0.01,False,whitenoise,"[[59.13241, 107.22808, 92.574486, 121.218414], [67.51187, 113.81454, 100.96093, 128.38269]]",0.5348453521728516,0.02097606658935547,"[0.15774054832602366, 1]",0.00012946128845214844,"[0.38896694779396057, 1.0]",0.01705193519592285
4,IBP,18,2e-05,0.01,False,brightness,"[[59.13241, 107.22808, 92.574486, 121.218414], [67.51187, 113.81454, 100.96093, 128.38269]]",0.5348453521728516,0.04031515121459961,"[0.15774054832602366, 1]",0.000110626220703125,"[0.38896694779396057, 1.0]",0.01636195182800293
5,IBP,18,2e-05,0.01,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.5348453521728516,0.04256153106689453,"[0, 1]",0.0,"[0, 1]",0.0
6,IBP,18,4e-05,0.02,False,whitenoise,"[[54.967648, 103.97374, 88.43751, 117.63523], [71.71323, 117.133255, 105.1695, 131.87973]]",0.5284667015075684,0.021483898162841797,"[0.004490372832948326, 1]",0.00013208389282226562,"[0.01759776845574379, 1.0]",0.017554044723510742
7,IBP,18,4e-05,0.02,False,brightness,"[[54.967648, 103.97374, 88.43751, 117.63523], [71.71323, 117.133255, 105.1695, 131.87973]]",0.5284667015075684,0.04526066780090332,"[0.004490372832948326, 1]",0.00011944770812988281,"[0.01759776845574379, 1.0]",0.020676612854003906
8,IBP,18,4e-05,0.02,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.5284667015075684,0.04759073257446289,"[0, 1]",0.0,"[0, 1]",0.0
9,IBP,18,6.000000000000001e-05,0.03,True,whitenoise,"[[50.881, 100.80234, 84.355354, 114.048386], [75.95406, 120.511475, 109.3928, 135.20488]]",0.6065335273742676,0.004191398620605469,"[0, 1]",0.0,"[0, 1]",0.0
10,IBP,18,6.000000000000001e-05,0.03,True,brightness,"[[50.881, 100.80234, 84.355354, 114.048386], [75.95406, 120.511475, 109.3928, 135.20488]]",0.6065335273742676,0.0077474117279052734,"[0, 1]",0.0,"[0, 1]",0.0
11,IBP,18,6.000000000000001e-05,0.03,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.6065335273742676,0.011513948440551758,"[0, 1]",0.0,"[0, 1]",0.0
12,IBP,18,8e-05,0.04,True,whitenoise,"[[46.76392, 97.542496, 80.08735, 110.38406], [80.557144, 124.05147, 113.91132, 138.71475]]",0.5797860622406006,0.003206014633178711,"[0, 1]",0.0,"[0, 1]",0.0
13,IBP,18,8e-05,0.04,True,brightness,"[[46.76392, 97.542496, 80.08735, 110.38406], [80.557144, 124.05147, 113.91132, 138.71475]]",0.5797860622406006,0.005342245101928711,"[0, 1]",0.0,"[0, 1]",0.0
14,IBP,18,8e-05,0.04,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.5797860622406006,0.0075778961181640625,"[0, 1]",0.0,"[0, 1]",0.0
15,IBP,18,0.0001,0.05,True,whitenoise,"[[42.62842, 94.23767, 75.80368, 106.67859], [85.31328, 127.63371, 118.58128, 142.28519]]",0.5672791004180908,0.0043179988861083984,"[0, 1]",0.0,"[0, 1]",0.0
16,IBP,18,0.0001,0.05,True,brightness,"[[42.62842, 94.23767, 75.80368, 106.67859], [85.31328, 127.63371, 118.58128, 142.28519]]",0.5672791004180908,0.0064640045166015625,"[0, 1]",0.0,"[0, 1]",0.0
17,IBP,18,0.0001,0.05,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.5672791004180908,0.00867605209350586,"[0, 1]",0.0,"[0, 1]",0.0
18,IBP,18,0.00012000000000000002,0.06,True,whitenoise,"[[38.509132, 90.916504, 71.50564, 102.97891], [90.115036, 131.21408, 123.289375, 145.8804]]",0.5559890270233154,0.0027828216552734375,"[0, 1]",0.0,"[0, 1]",0.0
19,IBP,18,0.00012000000000000002,0.06,True,brightness,"[[38.509132, 90.916504, 71.50564, 102.97891], [90.115036, 131.21408, 123.289375, 145.8804]]",0.5559890270233154,0.0049266815185546875,"[0, 1]",0.0,"[0, 1]",0.0
20,IBP,18,0.00012000000000000002,0.06,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.5559890270233154,0.007196903228759766,"[0, 1]",0.0,"[0, 1]",0.0
21,IBP,18,0.00014000000000000001,0.07,True,whitenoise,"[[34.443275, 87.48981, 67.168045, 99.24397], [95.31482, 134.8121, 128.38008, 149.6115]]",0.5111594200134277,0.003404855728149414,"[0, 1]",0.0,"[0, 1]",0.0
22,IBP,18,0.00014000000000000001,0.07,True,brightness,"[[34.443275, 87.48981, 67.168045, 99.24397], [95.31482, 134.8121, 128.38008, 149.6115]]",0.5111594200134277,0.005980014801025391,"[0, 1]",0.0,"[0, 1]",0.0
23,IBP,18,0.00014000000000000001,0.07,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.5111594200134277,0.008204460144042969,"[0, 1]",0.0,"[0, 1]",0.0
24,IBP,18,0.00016,0.08,True,whitenoise,"[[30.354013, 84.04302, 62.805912, 95.48745], [100.550545, 138.43773, 133.50656, 153.37105]]",0.5834007263183594,0.004521369934082031,"[0, 1]",0.0,"[0, 1]",0.0
25,IBP,18,0.00016,0.08,True,brightness,"[[30.354013, 84.04302, 62.805912, 95.48745], [100.550545, 138.43773, 133.50656, 153.37105]]",0.5834007263183594,0.006667137145996094,"[0, 1]",0.0,"[0, 1]",0.0
26,IBP,18,0.00016,0.08,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.5834007263183594,0.00889277458190918,"[0, 1]",0.0,"[0, 1]",0.0
27,IBP,18,0.00018,0.09,True,whitenoise,"[[26.642561, 80.78648, 58.862797, 91.95273], [105.795715, 142.02095, 138.63503, 157.24257]]",0.5420281887054443,0.003133058547973633,"[0, 1]",0.0,"[0, 1]",0.0
28,IBP,18,0.00018,0.09,True,brightness,"[[26.642561, 80.78648, 58.862797, 91.95273], [105.795715, 142.02095, 138.63503, 157.24257]]",0.5420281887054443,0.0052869319915771484,"[0, 1]",0.0,"[0, 1]",0.0
29,IBP,18,0.00018,0.09,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.5420281887054443,0.007479190826416016,"[0, 1]",0.0,"[0, 1]",0.0
30,IBP,18,0.0002,0.1,True,whitenoise,"[[23.220922, 77.664246, 55.181126, 88.52023], [111.04593, 145.61118, 143.711, 161.18326]]",0.5246219635009766,0.003041982650756836,"[0, 1]",0.0,"[0, 1]",0.0
31,IBP,18,0.0002,0.1,True,brightness,"[[23.220922, 77.664246, 55.181126, 88.52023], [111.04593, 145.61118, 143.711, 161.18326]]",0.5246219635009766,0.005151271820068359,"[0, 1]",0.0,"[0, 1]",0.0
32,IBP,18,0.0002,0.1,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.5246219635009766,0.0073604583740234375,"[0, 1]",0.0,"[0, 1]",0.0
33,IBP+backward (CROWN-IBP),18,0.0,0.0,False,whitenoise,"[[63.32216, 110.51738, 96.76718, 124.79579], [63.32216, 110.51738, 96.76718, 124.79579]]",0.9838147163391113,0.023981094360351562,"[0.9117040797019147, 0.9117040797019147]",0.00019788742065429688,"[0.9117040634155273, 0.91170406]",0.019822120666503906
34,IBP+backward (CROWN-IBP),18,0.0,0.0,False,brightness,"[[63.32216, 110.51738, 96.76718, 124.79579], [63.32216, 110.51738, 96.76718, 124.79579]]",0.9838147163391113,0.04428410530090332,"[0.9117040797019147, 0.9117040797019147]",0.00011515617370605469,"[0.9117040634155273, 0.91170406]",0.017047882080078125
35,IBP+backward (CROWN-IBP),18,0.0,0.0,False,contrast,"[[63.32216, 110.51738, 96.76718, 124.79579], [63.32216, 110.51738, 96.76718, 124.79579]]",0.9838147163391113,0.0646352767944336,"[0.9117040797019147, 0.9117040797019147]",0.00011706352233886719,"[0.9117040634155273, 0.91170406]",0.0172271728515625
36,IBP+backward (CROWN-IBP),18,2e-05,0.01,False,whitenoise,"[[63.155987, 110.45682, 96.597534, 124.73204], [63.488, 110.58202, 96.93697, 124.86435]]",0.9366493225097656,0.02063894271850586,"[0.8789893079003873, 0.9455764397784447]",0.00012564659118652344,"[0.8946375846862793, 0.9285999]",0.01690816879272461
37,IBP+backward (CROWN-IBP),18,2e-05,0.01,False,brightness,"[[63.307255, 110.50851, 96.75008, 124.786964], [63.33734, 110.530106, 96.78514, 124.809296]]",0.9366493225097656,0.04013848304748535,"[0.9070827629749293, 0.915785058540513]",0.00011181831359863281,"[0.9091737866401672, 0.9136715]",0.016452312469482422
38,IBP+backward (CROWN-IBP),18,2e-05,0.01,True,contrast,"[[0, 0, 0, 2.6250725], [256, 256, 256, 256]]",0.9366493225097656,0.04240727424621582,"[0, 1]",0.0,"[0, 1]",0.0
39,IBP+backward (CROWN-IBP),18,4e-05,0.02,False,whitenoise,"[[62.969597, 110.39198, 96.409584, 124.60777], [63.69176, 110.67926, 97.15897, 124.94609]]",0.99603271484375,0.020989179611206055,"[0.8344115693845675, 0.9910875688346455]",0.00012755393981933594,"[0.8728852868080139, 0.9480327]",0.01709461212158203
40,IBP+backward (CROWN-IBP),18,4e-05,0.02,False,brightness,"[[63.27201, 110.49525, 96.714355, 124.71724], [63.3916, 110.57523, 96.85702, 124.83588]]",0.99603271484375,0.040467023849487305,"[0.8935095734961779, 0.928906367310419]",0.00011014938354492188,"[0.9013277888298035, 0.9207293]",0.016432762145996094
41,IBP+backward (CROWN-IBP),18,4e-05,0.02,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.99603271484375,0.042717695236206055,"[0, 1]",0.0,"[0, 1]",0.0
42,IBP+backward (CROWN-IBP),18,6.000000000000001e-05,0.03,False,whitenoise,"[[62.767853, 110.32435, 96.173035, 124.36919], [63.96705, 110.850746, 97.46042, 125.05555]]",0.9363603591918945,0.020915508270263672,"[0.7732333831331847, 1]",0.00012826919555664062,"[0.8420411348342896, 0.9689361]",0.017011165618896484
43,IBP+backward (CROWN-IBP),18,6.000000000000001e-05,0.03,False,brightness,"[[63.22138, 110.47927, 96.630356, 124.53274], [63.519703, 110.69439, 97.01139, 124.890236]]",0.9363603591918945,0.040315866470336914,"[0.8635295258656545, 0.9592686263729238]",0.00011110305786132812,"[0.8831695914268494, 0.9370565]",0.016373634338378906
44,IBP+backward (CROWN-IBP),18,6.000000000000001e-05,0.03,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.9363603591918945,0.04255485534667969,"[0, 1]",0.0,"[0, 1]",0.0
45,IBP+backward (CROWN-IBP),18,8e-05,0.04,False,whitenoise,"[[62.55296, 110.23609, 95.84308, 124.12244], [64.4348, 111.08179, 97.92255, 125.22249]]",0.9564714431762695,0.020986557006835938,"[0.6854529887745394, 1]",0.00012993812561035156,"[0.797954797744751, 0.9846628]",0.017077207565307617
46,IBP+backward (CROWN-IBP),18,8e-05,0.04,False,brightness,"[[63.157314, 110.44218, 96.453415, 124.34014], [63.832508, 110.87259, 97.31826, 125.00152]]",0.9564714431762695,0.04035305976867676,"[0.8088283563361188, 1]",0.00011301040649414062,"[0.8502798080444336, 0.9568951]",0.016367673873901367
47,IBP+backward (CROWN-IBP),18,8e-05,0.04,True,contrast,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.9564714431762695,0.04260826110839844,"[0, 1]",0.0,"[0, 1]",0.0
