,method,image_id,gt_logit,eps,eps_contrast,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP,30,0,0.0,0.0,False,whitenoise,"[[44.89349, 32.479706, 73.95126, 61.73382], [44.89349, 32.479706, 73.95126, 61.73382]]",0.2859311103820801,0.019824504852294922,"[0.8923867650420478, 0.8923867650420478]",6.937980651855469e-05,"[0.892386794090271, 0.8923868]",0.010303974151611328
1,IBP,30,0,0.0,0.0,False,brightness,"[[44.89349, 32.479706, 73.95126, 61.73382], [44.89349, 32.479706, 73.95126, 61.73382]]",0.2859311103820801,0.03157782554626465,"[0.8923867650420478, 0.8923867650420478]",6.031990051269531e-05,"[0.892386794090271, 0.8923868]",0.009991645812988281
2,IBP,30,0,0.0,0.0,False,contrast,"[[44.89349, 32.479706, 73.95126, 61.73382], [44.89349, 32.479706, 73.95126, 61.73382]]",0.2859311103820801,0.04331493377685547,"[0.8923867650420478, 0.8923867650420478]",6.031990051269531e-05,"[0.892386794090271, 0.8923868]",0.009967327117919922
3,IBP,30,0,0.0002,0.001,False,whitenoise,"[[38.4247, 26.496355, 64.214325, 52.792324], [51.47243, 38.714985, 83.95392, 71.02522]]",0.26972389221191406,0.013547420501708984,"[0.06815063802792432, 1]",7.724761962890625e-05,"[0.2287907749414444, 1.0]",0.010550737380981445
4,IBP,30,0,0.0002,0.001,False,brightness,"[[38.4247, 26.496355, 64.214325, 52.792324], [51.47243, 38.714985, 83.95392, 71.02522]]",0.26972389221191406,0.02530217170715332,"[0.06815063802792432, 1]",6.151199340820312e-05,"[0.2287907749414444, 1.0]",0.009994983673095703
5,IBP,30,0,0.0002,0.001,False,contrast,"[[43.71716, 31.38669, 72.17963, 60.07279], [46.061443, 33.5953, 75.72177, 63.41936]]",0.26972389221191406,0.037070512771606445,"[0.6159998586904707, 1]",6.127357482910156e-05,"[0.7399414777755737, 0.99740714]",0.01000833511352539
6,IBP,30,0,0.0004,0.002,True,whitenoise,"[[31.429628, 19.93684, 53.86405, 43.195076], [59.01862, 45.698254, 90, 81.52396]]",0.28980135917663574,0.0029234886169433594,"[0, 1]",0.0,"[0, 1]",0.0
7,IBP,30,0,0.0004,0.002,True,brightness,"[[31.429628, 19.93684, 53.86405, 43.195076], [59.01862, 45.698254, 90, 81.52396]]",0.28980135917663574,0.004486799240112305,"[0, 1]",0.0,"[0, 1]",0.0
8,IBP,30,0,0.0004,0.002,False,contrast,"[[42.546234, 30.307446, 70.41876, 58.43002], [47.234947, 34.72154, 77.503006, 65.11691]]",0.28980135917663574,0.01804184913635254,"[0.3787644849678003, 1]",8.106231689453125e-05,"[0.6186908483505249, 1.0]",0.011515617370605469
9,IBP,30,0,0.0006000000000000001,0.003,True,whitenoise,"[[24.015955, 12.849899, 43.032513, 32.98834], [67.93663, 53.490547, 90, 90]]",0.270552396774292,0.001863241195678711,"[0, 1]",0.0,"[0, 1]",0.0
