,method,image_id,gt_logit,eps,eps_contrast,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP,22,0,0.0,0.0,False,whitenoise,"[[42.367645, 18.144907, 71.51274, 47.308197], [42.367645, 18.144907, 71.51274, 47.308197]]",0.31078243255615234,0.013454675674438477,"[0.8833249253748248, 0.8833249253748248]",8.082389831542969e-05,"[0.883324921131134, 0.8833249]",0.010704755783081055
1,IBP,22,0,0.0,0.0,False,brightness,"[[42.367645, 18.144907, 71.51274, 47.308197], [42.367645, 18.144907, 71.51274, 47.308197]]",0.31078243255615234,0.025269269943237305,"[0.8833249253748248, 0.8833249253748248]",6.103515625e-05,"[0.883324921131134, 0.8833249]",0.010031461715698242
2,IBP,22,0,0.0,0.0,False,contrast,"[[42.367645, 18.144907, 71.51274, 47.308197], [42.367645, 18.144907, 71.51274, 47.308197]]",0.31078243255615234,0.037073612213134766,"[0.8833249253748248, 0.8833249253748248]",6.079673767089844e-05,"[0.883324921131134, 0.8833249]",0.01003265380859375
3,IBP,22,0,0.0002,0.001,False,whitenoise,"[[36.4919, 13.3856125, 62.05814, 39.66499], [48.787083, 23.075382, 81.68971, 55.294643]]",0.2936275005340576,0.01321864128112793,"[0.08956815132135028, 1]",8.535385131835938e-05,"[0.2808184027671814, 1.0]",0.010655879974365234
4,IBP,22,0,0.0002,0.001,False,brightness,"[[36.4919, 13.3856125, 62.05814, 39.66499], [48.787083, 23.075382, 81.68971, 55.294643]]",0.2936275005340576,0.0249478816986084,"[0.08956815132135028, 1]",6.151199340820312e-05,"[0.2808184027671814, 1.0]",0.0099334716796875
5,IBP,22,0,0.0002,0.001,False,contrast,"[[40.730743, 16.757204, 68.91947, 45.14065], [44.02494, 19.530962, 74.14263, 49.486637]]",0.2936275005340576,0.03667187690734863,"[0.5141415727439096, 1]",6.151199340820312e-05,"[0.6808239221572876, 1.0]",0.009934425354003906
6,IBP,22,0,0.0004,0.002,True,whitenoise,"[[30.332817, 8.570984, 52.16205, 31.845043], [56.251305, 28.623367, 90, 64.35541]]",0.2791290283203125,0.0029044151306152344,"[0, 1]",0.0,"[0, 1]",0.0
7,IBP,22,0,0.0004,0.002,True,brightness,"[[30.332817, 8.570984, 52.16205, 31.845043], [56.251305, 28.623367, 90, 64.35541]]",0.2791290283203125,0.004243612289428711,"[0, 1]",0.0,"[0, 1]",0.0
8,IBP,22,0,0.0004,0.002,False,contrast,"[[39.137447, 15.412296, 66.38023, 43.024998], [45.765667, 20.918179, 76.868774, 51.679356]]",0.2791290283203125,0.017040252685546875,"[0.26859633531874494, 1]",8.082389831542969e-05,"[0.5292221307754517, 1.0]",0.010984182357788086
9,IBP,22,0,0.0006000000000000001,0.003,True,whitenoise,"[[24.058393, 3.6944344, 42.02579, 23.890636], [64.53543, 34.64225, 90, 74.3515]]",0.2427654266357422,0.0018584728240966797,"[0, 1]",0.0,"[0, 1]",0.0
10,IBP,22,0,0.0006000000000000001,0.003,True,brightness,"[[24.058393, 3.6944344, 42.02579, 23.890636], [64.53543, 34.64225, 90, 74.3515]]",0.2427654266357422,0.0032143592834472656,"[0, 1]",0.0,"[0, 1]",0.0
11,IBP,22,0,0.0006000000000000001,0.003,False,contrast,"[[37.563763, 14.1226, 63.867348, 40.96616], [47.611492, 22.343166, 79.70463, 53.92512]]",0.2427654266357422,0.015488147735595703,"[0.1402462358662962, 1]",7.009506225585938e-05,"[0.3861386477947235, 1.0]",0.01048898696899414
12,IBP,22,0,0.0008,0.004,True,whitenoise,"[[17.91251, 0, 32.133663, 16.118893], [73.09769, 40.851963, 90, 84.72861]]",0.25498318672180176,0.0018756389617919922,"[0, 1]",0.0,"[0, 1]",0.0
13,IBP,22,0,0.0008,0.004,True,brightness,"[[17.91251, 0, 32.133663, 16.118893], [73.09769, 40.851963, 90, 84.72861]]",0.25498318672180176,0.0031883716583251953,"[0, 1]",0.0,"[0, 1]",0.0
14,IBP,22,0,0.0008,0.004,False,contrast,"[[36.007114, 12.852379, 61.40598, 38.95104], [49.46993, 23.775475, 82.5605, 56.187397]]",0.25498318672180176,0.015118837356567383,"[0.06912924466253041, 1]",6.842613220214844e-05,"[0.23104119300842285, 1.0]",0.010159015655517578
15,IBP,22,0,0.001,0.005,True,whitenoise,"[[12.472836, 0, 23.604134, 9.138558], [81.89857, 46.903484, 90, 90]]",0.25655388832092285,0.001791238784790039,"[0, 1]",0.0,"[0, 1]",0.0
16,IBP,22,0,0.001,0.005,True,brightness,"[[12.472836, 0, 23.604134, 9.138558], [81.89857, 46.903484, 90, 90]]",0.25655388832092285,0.0031104087829589844,"[0, 1]",0.0,"[0, 1]",0.0
17,IBP,22,0,0.001,0.005,False,contrast,"[[34.458412, 11.601636, 58.950184, 36.9609], [51.345886, 25.214474, 85.443146, 58.46369]]",0.25655388832092285,0.015184164047241211,"[0.028964155000703783, 1]",6.842613220214844e-05,"[0.11393280327320099, 1.0]",0.010288476943969727
18,IBP,22,0,0.0012000000000000001,0.006,True,whitenoise,"[[7.7160535, 0, 16.671146, 3.4312062], [90, 52.942394, 90, 90]]",0.2420518398284912,0.0026521682739257812,"[0, 1]",0.0,"[0, 1]",0.0
19,IBP,22,0,0.0012000000000000001,0.006,True,brightness,"[[7.7160535, 0, 16.671146, 3.4312062], [90, 52.942394, 90, 90]]",0.2420518398284912,0.004569292068481445,"[0, 1]",0.0,"[0, 1]",0.0
20,IBP,22,0,0.0012000000000000001,0.006,False,contrast,"[[32.922382, 10.368853, 56.50595, 34.992657], [53.2317, 26.653814, 88.340675, 60.744473]]",0.2420518398284912,0.01868462562561035,"[0.007694523082822096, 1]",0.00010371208190917969,"[0.03482583537697792, 1.0]",0.011570453643798828
21,IBP,22,0,0.0014,0.007,True,whitenoise,"[[4.1800923, 0, 11.685925, 0], [90, 58.511944, 90, 90]]",0.25906920433044434,0.002998828887939453,"[0, 1]",0.0,"[0, 1]",0.0
22,IBP,22,0,0.0014,0.007,True,brightness,"[[4.1800923, 0, 11.685925, 0], [90, 58.511944, 90, 90]]",0.25906920433044434,0.0053293704986572266,"[0, 1]",0.0,"[0, 1]",0.0
23,IBP,22,0,0.0014,0.007,True,contrast,"[[31.410366, 9.183111, 54.08267, 33.075367], [55.114964, 28.090952, 90, 63.024815]]",0.25906920433044434,0.00757145881652832,"[0, 1]",0.0,"[0, 1]",0.0
24,IBP,22,0,0.0016,0.008,True,whitenoise,"[[1.0484126, 0, 7.7610435, 0], [90, 65.05475, 90, 90]]",0.26496171951293945,0.002236604690551758,"[0, 1]",0.0,"[0, 1]",0.0
25,IBP,22,0,0.0016,0.008,True,brightness,"[[1.0484126, 0, 7.7610435, 0], [90, 65.05475, 90, 90]]",0.26496171951293945,0.0035855770111083984,"[0, 1]",0.0,"[0, 1]",0.0
