,method,image_id,gt_logit,eps,eps_contrast,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP,35,0,0.0,0.0,False,whitenoise,"[[34.728554, 21.214127, 63.242268, 49.949024], [34.728554, 21.214127, 63.242268, 49.949024]]",0.2644343376159668,0.013118505477905273,"[0.9534663466154014, 0.9534663466154014]",7.343292236328125e-05,"[0.9534663558006287, 0.95346636]",0.010751724243164062
1,IBP,35,0,0.0,0.0,False,brightness,"[[34.728554, 21.214127, 63.242268, 49.949024], [34.728554, 21.214127, 63.242268, 49.949024]]",0.2644343376159668,0.024913311004638672,"[0.9534663466154014, 0.9534663466154014]",9.369850158691406e-05,"[0.9534663558006287, 0.95346636]",0.009957075119018555
2,IBP,35,0,0.0,0.0,False,contrast,"[[34.728554, 21.214127, 63.242268, 49.949024], [34.728554, 21.214127, 63.242268, 49.949024]]",0.2644343376159668,0.03669142723083496,"[0.9534663466154014, 0.9534663466154014]",6.0558319091796875e-05,"[0.9534663558006287, 0.95346636]",0.009979486465454102
3,IBP,35,0,0.0002,0.001,False,whitenoise,"[[28.763256, 16.435959, 53.874405, 41.960247], [41.098736, 26.22631, 73.21379, 58.31383]]",0.2405104637145996,0.013403892517089844,"[0.0822307349969773, 1]",7.82012939453125e-05,"[0.25639230012893677, 1.0]",0.01076650619506836
4,IBP,35,0,0.0002,0.001,False,brightness,"[[28.763256, 16.435959, 53.874405, 41.960247], [41.098736, 26.22631, 73.21379, 58.31383]]",0.2405104637145996,0.025423288345336914,"[0.0822307349969773, 1]",6.318092346191406e-05,"[0.25639230012893677, 1.0]",0.010164260864257812
5,IBP,35,0,0.0002,0.001,False,contrast,"[[33.409378, 20.141376, 61.215878, 48.19264], [36.06022, 22.290718, 65.2875, 51.713696]]",0.2405104637145996,0.037361860275268555,"[0.5721202676683077, 1]",6.270408630371094e-05,"[0.7762197852134705, 1.0]",0.010123968124389648
6,IBP,35,0,0.0004,0.002,True,whitenoise,"[[22.400955, 11.225435, 43.8912, 33.37907], [48.357216, 32.121853, 84.69514, 68.062454]]",0.2693967819213867,0.0025527477264404297,"[0, 1]",0.0,"[0, 1]",0.0
7,IBP,35,0,0.0004,0.002,True,brightness,"[[22.400955, 11.225435, 43.8912, 33.37907], [48.357216, 32.121853, 84.69514, 68.062454]]",0.2693967819213867,0.0038912296295166016,"[0, 1]",0.0,"[0, 1]",0.0
8,IBP,35,0,0.0004,0.002,False,contrast,"[[32.096954, 19.067854, 59.198723, 46.427048], [37.44226, 23.416895, 67.40044, 53.54567]]",0.2693967819213867,0.01652073860168457,"[0.33362014433342596, 1]",7.510185241699219e-05,"[0.6268583536148071, 1.0]",0.010847091674804688
9,IBP,35,0,0.0006000000000000001,0.003,True,whitenoise,"[[15.788723, 5.776133, 33.54143, 24.545355], [56.474575, 38.624775, 90, 78.90508]]",0.25855207443237305,0.0018558502197265625,"[0, 1]",0.0,"[0, 1]",0.0
10,IBP,35,0,0.0006000000000000001,0.003,True,brightness,"[[15.788723, 5.776133, 33.54143, 24.545355], [56.474575, 38.624775, 90, 78.90508]]",0.25855207443237305,0.0031731128692626953,"[0, 1]",0.0,"[0, 1]",0.0
11,IBP,35,0,0.0006000000000000001,0.003,False,contrast,"[[30.812115, 18.012445, 57.213165, 44.681026], [38.835506, 24.558783, 69.52177, 55.388836]]",0.25855207443237305,0.015336275100708008,"[0.19870731340636366, 1]",6.961822509765625e-05,"[0.4716833233833313, 1.0]",0.010345458984375
12,IBP,35,0,0.0008,0.004,True,whitenoise,"[[9.305006, 0.46488976, 23.935715, 16.527412], [64.95403, 45.599625, 90, 90]]",0.2546508312225342,0.0019731521606445312,"[0, 1]",0.0,"[0, 1]",0.0
13,IBP,35,0,0.0008,0.004,True,brightness,"[[9.305006, 0.46488976, 23.935715, 16.527412], [64.95403, 45.599625, 90, 90]]",0.2546508312225342,0.003320932388305664,"[0, 1]",0.0,"[0, 1]",0.0
14,IBP,35,0,0.0008,0.004,False,contrast,"[[29.5134, 16.959988, 55.21556, 42.94065], [40.24561, 25.721859, 71.670166, 57.267212]]",0.2546508312225342,0.015671730041503906,"[0.11582538211119003, 1]",7.104873657226562e-05,"[0.32878124713897705, 1.0]",0.010560035705566406
15,IBP,35,0,0.001,0.005,True,whitenoise,"[[3.6833308, 0, 15.918346, 9.799989], [74.113846, 52.808094, 90, 90]]",0.24785280227661133,0.0020737648010253906,"[0, 1]",0.0,"[0, 1]",0.0
16,IBP,35,0,0.001,0.005,True,brightness,"[[3.6833308, 0, 15.918346, 9.799989], [74.113846, 52.808094, 90, 90]]",0.24785280227661133,0.0036706924438476562,"[0, 1]",0.0,"[0, 1]",0.0
