,method,image_id,gt_logit,eps,eps_contrast,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP,40,0,0.0,0.0,False,whitenoise,"[[42.620445, 37.483948, 70.49412, 65.54195], [42.620445, 37.483948, 70.49412, 65.54195]]",0.28679919242858887,0.013347625732421875,"[0.9345064882142304, 0.9345064882142304]",7.534027099609375e-05,"[0.9345064759254456, 0.9345065]",0.010725975036621094
1,IBP,40,0,0.0,0.0,False,brightness,"[[42.620445, 37.483948, 70.49412, 65.54195], [42.620445, 37.483948, 70.49412, 65.54195]]",0.28679919242858887,0.0253448486328125,"[0.9345064882142304, 0.9345064882142304]",6.318092346191406e-05,"[0.9345064759254456, 0.9345065]",0.01016688346862793
2,IBP,40,0,0.0,0.0,False,contrast,"[[42.620445, 37.483948, 70.49412, 65.54195], [42.620445, 37.483948, 70.49412, 65.54195]]",0.28679919242858887,0.037322998046875,"[0.9345064882142304, 0.9345064882142304]",6.175041198730469e-05,"[0.9345064759254456, 0.9345065]",0.010160446166992188
3,IBP,40,0,0.0002,0.001,False,whitenoise,"[[34.847202, 30.492823, 59.59233, 55.356102], [50.585896, 44.291073, 81.835976, 75.80934]]",0.23985981941223145,0.012771129608154297,"[0.03541815944106015, 1]",7.581710815429688e-05,"[0.12711285054683685, 1.0]",0.01038360595703125
4,IBP,40,0,0.0002,0.001,False,brightness,"[[34.847202, 30.492823, 59.59233, 55.356102], [50.585896, 44.291073, 81.835976, 75.80934]]",0.23985981941223145,0.024616718292236328,"[0.03541815944106015, 1]",6.318092346191406e-05,"[0.12711285054683685, 1.0]",0.010071277618408203
5,IBP,40,0,0.0002,0.001,False,contrast,"[[41.494205, 36.521255, 68.932816, 64.08762], [43.751225, 38.43818, 72.06801, 67.00093]]",0.23985981941223145,0.03639101982116699,"[0.6036470528642182, 1]",6.222724914550781e-05,"[0.7837334275245667, 1.0]",0.01000523567199707
6,IBP,40,0,0.0004,0.002,True,whitenoise,"[[26.652084, 22.960356, 48.302883, 44.668427], [59.392593, 52.08626, 90, 87.62489]]",0.24264049530029297,0.00197601318359375,"[0, 1]",0.0,"[0, 1]",0.0
7,IBP,40,0,0.0004,0.002,True,brightness,"[[26.652084, 22.960356, 48.302883, 44.668427], [59.392593, 52.08626, 90, 87.62489]]",0.24264049530029297,0.0033202171325683594,"[0, 1]",0.0,"[0, 1]",0.0
8,IBP,40,0,0.0004,0.002,False,contrast,"[[40.33172, 35.519638, 67.3369, 62.609936], [44.90268, 39.399345, 73.68231, 68.47191]]",0.24264049530029297,0.015797853469848633,"[0.3822391149715144, 1]",7.390975952148438e-05,"[0.6585569381713867, 1.0]",0.010630130767822266
9,IBP,40,0,0.0006000000000000001,0.003,True,whitenoise,"[[17.721165, 15.030472, 36.326977, 33.65335], [68.990845, 61.14028, 90, 90]]",0.24018025398254395,0.0020542144775390625,"[0, 1]",0.0,"[0, 1]",0.0
