,method,image_id,gt_logit,eps,eps_contrast,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP,26,0,0.0,0.0,False,whitenoise,"[[50.368366, 41.718876, 78.46206, 69.66579], [50.368366, 41.718876, 78.46206, 69.66579]]",0.28308653831481934,0.015702009201049805,"[0.9245833856738542, 0.9245833856738542]",0.0001480579376220703,"[0.924583375453949, 0.9245834]",0.010828256607055664
1,IBP,26,0,0.0,0.0,False,brightness,"[[50.368366, 41.718876, 78.46206, 69.66579], [50.368366, 41.718876, 78.46206, 69.66579]]",0.28308653831481934,0.027804851531982422,"[0.9245833856738542, 0.9245833856738542]",6.651878356933594e-05,"[0.924583375453949, 0.9245834]",0.010190963745117188
2,IBP,26,0,0.0,0.0,False,contrast,"[[50.368366, 41.718876, 78.46206, 69.66579], [50.368366, 41.718876, 78.46206, 69.66579]]",0.28308653831481934,0.039795637130737305,"[0.9245833856738542, 0.9245833856738542]",6.151199340820312e-05,"[0.924583375453949, 0.9245834]",0.010156631469726562
3,IBP,26,0,0.0002,0.001,False,whitenoise,"[[42.712715, 34.603523, 67.78293, 59.582253], [58.32921, 48.833557, 89.64317, 80.03791]]",0.25637269020080566,0.012743711471557617,"[0.03610234668552268, 1]",7.128715515136719e-05,"[0.12961116433143616, 1.0]",0.010436534881591797
4,IBP,26,0,0.0002,0.001,False,brightness,"[[42.712715, 34.603523, 67.78293, 59.582253], [58.32921, 48.833557, 89.64317, 80.03791]]",0.25637269020080566,0.024675846099853516,"[0.03610234668552268, 1]",6.222724914550781e-05,"[0.12961116433143616, 1.0]",0.01014852523803711
5,IBP,26,0,0.0002,0.001,False,contrast,"[[49.139954, 40.61242, 76.755806, 68.05059], [51.595818, 42.823723, 80.16563, 71.27996]]",0.25637269020080566,0.03661298751831055,"[0.5766015794114934, 1]",6.246566772460938e-05,"[0.7630198001861572, 1.0]",0.010149955749511719
6,IBP,26,0,0.0004,0.002,True,whitenoise,"[[34.61249, 26.951523, 56.541935, 48.847363], [67.16053, 56.523018, 90, 90]]",0.22990131378173828,0.0019533634185791016,"[0, 1]",0.0,"[0, 1]",0.0
7,IBP,26,0,0.0004,0.002,True,brightness,"[[34.61249, 26.951523, 56.541935, 48.847363], [67.16053, 56.523018, 90, 90]]",0.22990131378173828,0.0032830238342285156,"[0, 1]",0.0,"[0, 1]",0.0
8,IBP,26,0,0.0004,0.002,False,contrast,"[[47.923744, 39.508217, 75.06456, 66.451996], [52.834457, 43.92469, 81.88458, 72.89253]]",0.22990131378173828,0.015445470809936523,"[0.35341785652135704, 1]",7.009506225585938e-05,"[0.6345328092575073, 1.0]",0.010385513305664062
9,IBP,26,0,0.0006000000000000001,0.003,True,whitenoise,"[[26.12129, 19.21928, 45.161182, 38.278465], [76.76831, 64.96761, 90, 90]]",0.24850130081176758,0.00189971923828125,"[0, 1]",0.0,"[0, 1]",0.0
10,IBP,26,0,0.0006000000000000001,0.003,True,brightness,"[[26.12129, 19.21928, 45.161182, 38.278465], [76.76831, 64.96761, 90, 90]]",0.24850130081176758,0.0032279491424560547,"[0, 1]",0.0,"[0, 1]",0.0
