,method,image_id,gt_logit,eps,eps_contrast,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP,18,0,0.0,0.0,False,whitenoise,"[[43.516415, 42.21622, 71.3596, 69.874054], [43.516415, 42.21622, 71.3596, 69.874054]]",0.2835068702697754,0.012901544570922852,"[0.8922483089876756, 0.8922483089876756]",7.367134094238281e-05,"[0.8922483325004578, 0.89224833]",0.010419368743896484
1,IBP,18,0,0.0,0.0,False,brightness,"[[43.516415, 42.21622, 71.3596, 69.874054], [43.516415, 42.21622, 71.3596, 69.874054]]",0.2835068702697754,0.024610280990600586,"[0.8922483089876756, 0.8922483089876756]",6.079673767089844e-05,"[0.8922483325004578, 0.89224833]",0.009900569915771484
2,IBP,18,0,0.0,0.0,False,contrast,"[[43.516415, 42.21622, 71.3596, 69.874054], [43.516415, 42.21622, 71.3596, 69.874054]]",0.2835068702697754,0.03621554374694824,"[0.8922483089876756, 0.8922483089876756]",6.103515625e-05,"[0.8922483325004578, 0.89224833]",0.009844541549682617
3,IBP,18,0,0.0002,0.001,False,whitenoise,"[[35.42907, 34.640404, 60.224678, 59.28159], [51.597076, 49.808823, 82.68201, 80.73621]]",0.25360727310180664,0.012586832046508789,"[0.028373233595761816, 1]",7.081031799316406e-05,"[0.10424394905567169, 1.0]",0.010292768478393555
4,IBP,18,0,0.0002,0.001,False,brightness,"[[35.42907, 34.640404, 60.224678, 59.28159], [51.597076, 49.808823, 82.68201, 80.73621]]",0.25360727310180664,0.024425268173217773,"[0.028373233595761816, 1]",6.270408630371094e-05,"[0.10424394905567169, 1.0]",0.01003718376159668
5,IBP,18,0,0.0002,0.001,False,contrast,"[[42.673054, 41.447792, 70.19673, 68.75551], [44.35979, 42.984657, 72.52248, 70.9926]]",0.25360727310180664,0.03619503974914551,"[0.665802985796077, 1]",6.151199340820312e-05,"[0.780335009098053, 0.98400736]",0.009985208511352539
6,IBP,18,0,0.0004,0.002,True,whitenoise,"[[26.489138, 26.499584, 48.247593, 48.003166], [60.471554, 58.25105, 90, 90]]",0.25371813774108887,0.0017805099487304688,"[0, 1]",0.0,"[0, 1]",0.0
7,IBP,18,0,0.0004,0.002,True,brightness,"[[26.489138, 26.499584, 48.247593, 48.003166], [60.471554, 58.25105, 90, 90]]",0.25371813774108887,0.003139019012451172,"[0, 1]",0.0,"[0, 1]",0.0
8,IBP,18,0,0.0004,0.002,False,contrast,"[[41.83342, 40.67918, 69.037125, 67.63692], [45.20394, 43.749897, 73.68556, 72.10802]]",0.25371813774108887,0.015114784240722656,"[0.46826515710211397, 1]",6.747245788574219e-05,"[0.6847397089004517, 1.0]",0.010225296020507812
9,IBP,18,0,0.0006000000000000001,0.003,True,whitenoise,"[[17.204088, 18.01194, 35.924335, 36.290955], [70.172874, 67.41384, 90, 90]]",0.25629520416259766,0.00183868408203125,"[0, 1]",0.0,"[0, 1]",0.0
