,method,image_id,gt_logit,eps,eps_contrast,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP,19,0,0.0,0.0,False,whitenoise,"[[29.667442, 21.961811, 57.786537, 50.007797], [29.667442, 21.961811, 57.786537, 50.007797]]",0.2666513919830322,0.012857675552368164,"[0.9147329974850391, 0.9147329974850391]",7.343292236328125e-05,"[0.9147329926490784, 0.914733]",0.010432958602905273
1,IBP,19,0,0.0,0.0,False,brightness,"[[29.667442, 21.961811, 57.786537, 50.007797], [29.667442, 21.961811, 57.786537, 50.007797]]",0.2666513919830322,0.024822473526000977,"[0.9147329974850391, 0.9147329974850391]",6.103515625e-05,"[0.9147329926490784, 0.914733]",0.010096311569213867
2,IBP,19,0,0.0,0.0,False,contrast,"[[29.667442, 21.961811, 57.786537, 50.007797], [29.667442, 21.961811, 57.786537, 50.007797]]",0.2666513919830322,0.03675436973571777,"[0.9147329974850391, 0.9147329974850391]",6.103515625e-05,"[0.9147329926490784, 0.914733]",0.010069847106933594
3,IBP,19,0,0.0002,0.001,False,whitenoise,"[[23.942757, 17.2055, 48.718307, 41.998257], [35.813885, 26.914892, 67.4575, 58.33623]]",0.25133395195007324,0.01417231559753418,"[0.08181158531316875, 1]",7.939338684082031e-05,"[0.2482679933309555, 1.0]",0.010853290557861328
4,IBP,19,0,0.0002,0.001,False,brightness,"[[23.942757, 17.2055, 48.718307, 41.998257], [35.813885, 26.914892, 67.4575, 58.33623]]",0.25133395195007324,0.02589249610900879,"[0.08181158531316875, 1]",6.031990051269531e-05,"[0.2482679933309555, 1.0]",0.009967327117919922
5,IBP,19,0,0.0002,0.001,False,contrast,"[[28.766169, 21.200733, 56.40646, 48.760548], [30.579958, 22.725746, 59.18326, 51.26134]]",0.25133395195007324,0.03755974769592285,"[0.6553689266073144, 1]",6.127357482910156e-05,"[0.7893874049186707, 0.992831]",0.009920597076416016
6,IBP,19,0,0.0004,0.002,True,whitenoise,"[[18.031609, 12.379124, 39.331635, 33.80358], [42.80729, 32.580524, 78.55993, 67.888535]]",0.23443841934204102,0.0018093585968017578,"[0, 1]",0.0,"[0, 1]",0.0
7,IBP,19,0,0.0004,0.002,True,brightness,"[[18.031609, 12.379124, 39.331635, 33.80358], [42.80729, 32.580524, 78.55993, 67.888535]]",0.23443841934204102,0.0030956268310546875,"[0, 1]",0.0,"[0, 1]",0.0
8,IBP,19,0,0.0004,0.002,False,contrast,"[[27.868006, 20.435455, 55.031372, 47.514645], [31.51206, 23.498302, 60.607185, 52.52241]]",0.23443841934204102,0.015366792678833008,"[0.4448836919079673, 1]",6.794929504394531e-05,"[0.6834135055541992, 1.0]",0.010476827621459961
9,IBP,19,0,0.0006000000000000001,0.003,True,whitenoise,"[[12.1840515, 7.280886, 29.86428, 25.312588], [50.48123, 38.79376, 90, 78.62079]]",0.27756309509277344,0.00209808349609375,"[0, 1]",0.0,"[0, 1]",0.0
10,IBP,19,0,0.0006000000000000001,0.003,True,brightness,"[[12.1840515, 7.280886, 29.86428, 25.312588], [50.48123, 38.79376, 90, 78.62079]]",0.27756309509277344,0.0035147666931152344,"[0, 1]",0.0,"[0, 1]",0.0
11,IBP,19,0,0.0006000000000000001,0.003,False,contrast,"[[26.975323, 19.673454, 53.66531, 46.276386], [32.47346, 24.295776, 62.054173, 53.79691]]",0.27756309509277344,0.016439437866210938,"[0.3074242132992345, 1]",7.104873657226562e-05,"[0.5911195278167725, 1.0]",0.011024713516235352
